Plot Title: 10859623					
#	"Date Time, GMT-05:00"	"Temp, °C (LGR S/N: 10859623, SEN S/N: 10981824)"	"Temp, °C (LGR S/N: 10859623, SEN S/N: 10981826)"	"Water Content, m³/m³ (LGR S/N: 10859623, SEN S/N: 11000469)"	"Water Content, m³/m³ (LGR S/N: 10859623, SEN S/N: 11001912)"
1	2/10/2017 9:00	15.151	15.031	-0.0662	-0.2433
2	2/10/2017 10:00	14.96	14.768	-0.0662	-0.2433
3	2/10/2017 11:00	15.652	15.509	-0.0765	-0.2376
4	2/10/2017 12:00	17.391	17.772	-0.0521	-0.2433
5	2/10/2017 13:00	18.628	19.151	-0.0478	-0.2433
6	2/10/2017 14:00	11.443	11.175	0.3062	0.1703
7	2/10/2017 15:00	11.686	11.394	0.311	0.2122
8	2/10/2017 16:00	11.565	11.346	0.3121	0.2294
9	2/10/2017 17:00	11.516	11.2	0.3151	0.2571
10	2/10/2017 18:00	10.834	10.638	0.3148	0.268
11	2/10/2017 19:00	10.467	10.345	0.3144	0.2749
12	2/10/2017 20:00	31.433	10.418	0.3106	0.2732
13	2/10/2017 21:00	30.697	10.173	0.3072	0.2698
14	2/10/2017 22:00	29.715	9.829	0.3051	0.2666
15	2/10/2017 23:00	29.265	10.075	0.3029	0.2639
16	2/11/2017 0:00	28.965	9.928	0.3026	0.2621
17	2/11/2017 1:00	28.742	10.026	0.3029	0.2615
18	2/11/2017 2:00	28.245	9.977	0.3069	0.267
19	2/11/2017 3:00	27.259	9.558	0.3228	0.2766
20	2/11/2017 4:00	26.036	8.841	0.3389	0.284
21	2/11/2017 5:00	25.72	8.494	0.3274	0.2834
22	2/11/2017 6:00	25.428	8.095	0.3199	0.281
23	2/11/2017 7:00	25.065	7.795	0.3151	0.278
24	2/11/2017 8:00	24.968	7.242	0.3121	0.2756
25	2/11/2017 9:00	24.823	7.041	0.3106	0.2739
26	2/11/2017 10:00	24.315	7.116	0.3087	0.2726
27	2/11/2017 11:00	24.267	7.343	0.3072	0.2705
28	2/11/2017 12:00	24.605	8.99	0.3062	0.2684
29	2/11/2017 13:00	25.331	10.516	0.3051	0.2664
30	2/11/2017 14:00	24.75	11.151	0.304	0.2642
31	2/11/2017 15:00	21.772	12.582	0.3026	0.2624
32	2/11/2017 16:00	24.46	14.409	0.3015	0.2611
33	2/11/2017 17:00	22.8	12.292	0.3005	0.26
34	2/11/2017 18:00	20.913	8.568	0.2997	0.2596
35	2/11/2017 19:00	19.365	6.687	0.2997	0.2596
36	2/11/2017 20:00	18.604	6.153	0.3001	0.26
37	2/11/2017 21:00	18.081	5.872	0.3019	0.2615
38	2/11/2017 22:00	17.605	5.565	0.3026	0.2635
39	2/11/2017 23:00	17.249	5.668	0.3019	0.2632
40	2/12/2017 0:00	16.796	5.693	0.3011	0.2621
41	2/12/2017 1:00	16.534	5.719	0.3005	0.2611
42	2/12/2017 2:00	15.7	4.947	0.2997	0.26
43	2/12/2017 3:00	15.485	5.668	0.299	0.2592
44	2/12/2017 4:00	15.27	5.565	0.2987	0.2585
45	2/12/2017 5:00	15.39	5.668	0.2984	0.2579
46	2/12/2017 6:00	15.414	5.693	0.2979	0.2575
47	2/12/2017 7:00	12.896	2.289	0.2976	0.2571
48	2/12/2017 8:00	13.112	2.61	0.2973	0.2571
49	2/12/2017 9:00	9.952	0.079	0.297	0.2567
50	2/12/2017 10:00	5.488	0.522	0.2966	0.2567
51	2/12/2017 11:00	11.54	5.591	0.2959	0.255
52	2/12/2017 12:00	16.129	10.026	0.2949	0.2524
53	2/12/2017 13:00	19.127	14.409	0.2942	0.2509
54	2/12/2017 14:00	19.936	19.032	0.2938	0.2505
55	2/12/2017 15:00	19.294	20.293	0.2935	0.2502
56	2/12/2017 16:00	16.773	22.489	0.2932	0.2498
57	2/12/2017 17:00	16.201	23.088	0.2925	0.2498
58	2/12/2017 18:00	16.058	20.031	0.2925	0.249
59	2/12/2017 19:00	14.385	18.081	0.2925	0.249
60	2/12/2017 20:00	10.98	13.064	0.2922	0.2498
61	2/12/2017 21:00	7.192	5.821	0.2925	0.2502
62	2/12/2017 22:00	6.94	5.36	0.2919	0.2505
63	2/12/2017 23:00	5.693	3.591	0.2919	0.2502
64	2/13/2017 0:00	4.869	3.116	0.2919	0.2502
65	2/13/2017 1:00	4.61	2.903	0.2919	0.2502
66	2/13/2017 2:00	4.792	3.009	0.2914	0.2498
67	2/13/2017 3:00	4.61	2.744	0.2914	0.2494
68	2/13/2017 4:00	3.617	1.697	0.2911	0.2494
69	2/13/2017 5:00	4.011	2.262	0.2911	0.249
70	2/13/2017 6:00	3.932	2.101	0.2911	0.249
71	2/13/2017 7:00	3.801	1.967	0.2908	0.2487
72	2/13/2017 8:00	3.67	1.778	0.2911	0.2483
73	2/13/2017 9:00	3.248	1.588	0.2908	0.2479
