Plot Title: 10859619					
#	"Date Time, GMT-08:00"	"Temp, °C (LGR S/N: 10859619, SEN S/N: 10868934)"	"Temp, °C (LGR S/N: 10859619, SEN S/N: 10868935)"	"Water Content, m³/m³ (LGR S/N: 10859619, SEN S/N: 10880696)"	"Water Content, m³/m³ (LGR S/N: 10859619, SEN S/N: 10880697)"
1	2/1/2016 0:00	21.867	21.772	-0.1379	-0.1962
2	2/1/2016 1:00	21.772	21.676	-0.1327	-0.2
3	2/1/2016 2:00	21.724	21.628	-0.1348	-0.1974
4	2/1/2016 3:00	21.652	21.557	-0.1337	-0.1987
5	2/1/2016 4:00	21.581	21.485	-0.1337	-0.2
6	2/1/2016 5:00	21.533	21.437	-0.1348	-0.1974
7	2/1/2016 6:00	21.437	21.342	-0.1337	-0.1987
8	2/1/2016 7:00	21.366	21.27	-0.1348	-0.1974
9	2/1/2016 8:00	21.366	21.342	-0.1358	-0.1962
10	2/1/2016 9:00	21.485	21.533	-0.1348	-0.1974
11	2/1/2016 10:00	21.39	21.437	-0.1358	-0.1974
12	2/1/2016 11:00	21.533	21.652	-0.1348	-0.1987
13	2/1/2016 12:00	21.676	21.819	-0.1348	-0.1974
14	2/1/2016 13:00	21.772	21.915	-0.1348	-0.1974
15	2/1/2016 14:00	21.915	22.058	-0.1348	-0.1974
16	2/1/2016 15:00	21.987	22.13	-0.1337	-0.1962
17	2/1/2016 16:00	22.011	22.154	-0.1337	-0.1987
18	2/1/2016 17:00	22.058	22.178	-0.1337	-0.1974
19	2/1/2016 18:00	22.106	22.202	-0.1348	-0.1987
20	2/1/2016 19:00	22.106	22.178	-0.1317	-0.2025
21	2/1/2016 20:00	22.011	22.011	-0.1348	-0.1987
22	2/1/2016 21:00	21.915	21.843	-0.1337	-0.1987
23	2/1/2016 22:00	21.772	21.724	-0.1337	-0.1987
24	2/1/2016 23:00	21.7	21.628	-0.1297	-0.2025
25	2/2/2016 0:00	21.628	21.557	-0.1327	-0.2
26	2/2/2016 1:00	21.533	21.461	-0.1317	-0.2012
27	2/2/2016 2:00	21.461	21.342	-0.1348	-0.1974
28	2/2/2016 3:00	21.366	21.246	-0.1348	-0.1974
29	2/2/2016 4:00	21.294	21.151	-0.1317	-0.2025
30	2/2/2016 5:00	21.199	21.056	-0.1358	-0.1962
31	2/2/2016 6:00	20.96	20.746	-0.1348	-0.1987
32	2/2/2016 7:00	20.722	20.46	-0.1348	-0.1987
33	2/2/2016 8:00	20.65	20.507	-0.1337	-0.2
34	2/2/2016 9:00	20.793	20.77	-0.1337	-0.1974
35	2/2/2016 10:00	20.96	21.032	-0.1348	-0.1987
36	2/2/2016 11:00	20.889	20.484	-0.1287	-0.2025
37	2/2/2016 12:00	20.627	20.198	-0.1327	-0.2025
38	2/2/2016 13:00	20.674	20.603	-0.1348	-0.1887
39	2/2/2016 14:00	20.865	20.913	-0.1348	-0.1863
40	2/2/2016 15:00	21.294	21.056	0.0341	-0.0069
41	2/2/2016 16:00	22.585	22.13	0.035	-0.0103
42	2/2/2016 17:00	22.633	21.963	0.0454	-0.0063
43	2/2/2016 18:00	22.058	21.533	0.0425	-0.0063
44	2/2/2016 19:00	21.628	21.103	0.0434	-0.0063
45	2/2/2016 20:00	19.008	14.912	0.0306	-0.0329
46	2/2/2016 21:00	15.055	12.823	0.0274	-0.015
47	2/2/2016 22:00	13.257	11.394	0.0252	-0.0173
48	2/2/2016 23:00	-888.88	9.903	0.0247	-0.0185
49	2/3/2016 0:00	-888.88	8.494	0.0228	-0.0191
50	2/3/2016 1:00	-888.88	7.242	0.0224	-0.0203
51	2/3/2016 2:00	7.795	6.153	0.0214	-0.021
52	2/3/2016 3:00	6.737	5.231	0.0214	-0.0228
53	2/3/2016 4:00	5.847	4.428	0.0205	-0.024
54	2/3/2016 5:00	4.999	3.67	0.02	-0.024
55	2/3/2016 6:00	4.272	3.009	0.019	-0.0259
56	2/3/2016 7:00	3.564	2.423	0.019	-0.0259
57	2/3/2016 8:00	2.983	1.967	0.0186	-0.0259
58	2/3/2016 9:00	2.503	1.615	0.0186	-0.0265
