Plot Title: 10859610					
#	"Date Time, GMT-07:00"	"Temp, °C (LGR S/N: 10859610, SEN S/N: 10868966)"	"Temp, °C (LGR S/N: 10859610, SEN S/N: 10868969)"	"Water Content, m³/m³ (LGR S/N: 10859610, SEN S/N: 10879376)"	"Water Content, m³/m³ (LGR S/N: 10859610, SEN S/N: 10879378)"
1	2/1/2016 0:00	21.963	22.034	-0.2594	-0.1755
2	2/1/2016 1:00	21.843	21.939	-0.2594	-0.1755
3	2/1/2016 2:00	21.795	21.867	-0.261	-0.1755
4	2/1/2016 3:00	21.724	21.843	-0.2594	-0.1778
5	2/1/2016 4:00	21.628	21.772	-0.2594	-0.1755
6	2/1/2016 5:00	21.581	21.724	-0.2594	-0.1755
7	2/1/2016 6:00	21.533	21.676	-0.261	-0.1755
8	2/1/2016 7:00	21.461	21.628	-0.261	-0.1778
9	2/1/2016 8:00	21.413	21.581	-0.2594	-0.1755
10	2/1/2016 9:00	21.485	21.533	-0.2594	-0.1778
11	2/1/2016 10:00	21.628	21.533	-0.261	-0.1755
12	2/1/2016 11:00	21.461	21.533	-0.261	-0.1778
13	2/1/2016 12:00	21.652	21.533	-0.261	-0.1755
14	2/1/2016 13:00	21.772	21.628	-0.261	-0.1778
15	2/1/2016 14:00	21.819	21.676	-0.261	-0.1755
16	2/1/2016 15:00	21.915	21.772	-0.2594	-0.1755
17	2/1/2016 16:00	22.034	21.867	-0.2594	-0.1755
18	2/1/2016 17:00	22.13	21.939	-0.261	-0.1755
19	2/1/2016 18:00	22.202	22.034	-0.2594	-0.1755
20	2/1/2016 19:00	22.321	22.13	-0.2594	-0.1755
21	2/1/2016 20:00	22.298	22.178	-0.261	-0.1755
22	2/1/2016 21:00	22.154	22.13	-0.261	-0.1778
23	2/1/2016 22:00	22.034	22.082	-0.2594	-0.1755
24	2/1/2016 23:00	21.963	22.011	-0.261	-0.1778
25	2/2/2016 0:00	21.891	21.963	-0.2594	-0.1778
26	2/2/2016 1:00	21.819	21.915	-0.261	-0.1778
27	2/2/2016 2:00	21.724	21.819	-0.261	-0.1755
28	2/2/2016 3:00	21.628	21.772	-0.261	-0.1778
29	2/2/2016 4:00	21.581	21.7	-0.261	-0.1778
30	2/2/2016 5:00	21.437	21.604	-0.261	-0.1778
31	2/2/2016 6:00	21.342	21.533	-0.261	-0.1778
32	2/2/2016 7:00	21.199	21.437	-0.261	-0.1778
33	2/2/2016 8:00	21.079	21.318	-0.261	-0.1778
34	2/2/2016 9:00	21.056	21.223	-0.261	-0.1778
35	2/2/2016 10:00	21.103	21.151	-0.261	-0.1755
36	2/2/2016 11:00	21.223	21.151	-0.261	-0.1778
37	2/2/2016 12:00	20.293	20.889	-0.261	-0.1778
38	2/2/2016 13:00	20.103	20.603	-0.261	-0.1778
39	2/2/2016 14:00	20.722	20.674	-0.261	-0.1778
40	2/2/2016 15:00	21.008	20.817	-0.261	-0.1778
41	2/2/2016 16:00	21.915	21.318	-0.1141	-0.1141
42	2/2/2016 17:00	22.274	21.867	-0.1122	-0.1169
43	2/2/2016 18:00	21.7	21.867	-0.1085	-0.115
44	2/2/2016 19:00	20.722	21.557	-0.1075	-0.1169
45	2/2/2016 20:00	20.198	21.032	-0.1075	-0.115
46	2/2/2016 21:00	19.08	20.341	-0.1094	-0.1179
47	2/2/2016 22:00	18.033	19.341	-0.1094	-0.1179
48	2/2/2016 23:00	16.701	18.105	-0.1103	-0.1189
49	2/3/2016 0:00	15.485	16.796	-0.1103	-0.1198
50	2/3/2016 1:00	14.098	15.438	-0.1122	-0.1218
51	2/3/2016 2:00	12.751	14.074	-0.1122	-0.1237
52	2/3/2016 3:00	11.54	12.799	-0.1131	-0.1237
53	2/3/2016 4:00	10.418	11.589	-0.1131	-0.1247
54	2/3/2016 5:00	9.509	10.565	-0.1141	-0.1267
55	2/3/2016 6:00	8.717	9.657	-0.1141	-0.1267
56	2/3/2016 7:00	8.045	8.841	-0.1141	-0.1277
57	2/3/2016 8:00	7.469	8.145	-0.115	-0.1277
58	2/3/2016 9:00	7.041	7.594	-0.1141	-0.1277
59	2/3/2016 10:00	8.693	7.97	-0.1141	-0.1247
60	2/3/2016 11:00	10.858	9.583	-0.1131	-0.1227
61	2/3/2016 12:00	13.473	11.394	-0.1012	-0.0864
62	2/3/2016 13:00	15.581	13.786	-0.0923	-0.0898
63	2/3/2016 14:00	17.153	15.915	-0.0898	-0.0923
64	2/3/2016 15:00	18.652	17.106	-0.0881	-0.0898
65	2/3/2016 16:00	20.817	19.008	-0.0855	-0.0864
66	2/3/2016 17:00	22.561	20.841	-0.083	-0.0855
67	2/3/2016 18:00	19.888	21.366	-0.1048	-0.1141
68	2/3/2016 19:00	10.956	13.04	-0.0847	-0.0976
69	2/3/2016 20:00	7.544	8.866	-0.0855	-0.1012
70	2/3/2016 21:00	6.026	6.535	-0.0881	-0.103
71	2/3/2016 22:00	4.766	4.999	-0.0881	-0.1048
72	2/3/2016 23:00	4.506	4.584	-0.0881	-0.1057
73	2/4/2016 0:00	4.037	4.324	-0.0881	-0.1075
74	2/4/2016 1:00	2.877	3.036	-0.0898	-0.1094
75	2/4/2016 2:00	2.262	2.37	-0.0898	-0.1094
