Plot Title: 10859608					
#	"Date Time, GMT-07:00"	"Temp, °C (LGR S/N: 10859608, SEN S/N: 10836758)"	"Temp, °C (LGR S/N: 10859608, SEN S/N: 10836762)"	"Water Content, m³/m³ (LGR S/N: 10859608, SEN S/N: 10879383)"	"Water Content, m³/m³ (LGR S/N: 10859608, SEN S/N: 10879395)"
1	2/1/2016 0:00	21.891	21.843	-0.1075	-0.0557
2	2/1/2016 1:00	21.795	21.724	-0.1085	-0.0557
3	2/1/2016 2:00	21.748	21.676	-0.1085	-0.0557
4	2/1/2016 3:00	21.7	21.628	-0.1085	-0.0557
5	2/1/2016 4:00	21.628	21.557	-0.1085	-0.0557
6	2/1/2016 5:00	21.581	21.485	-0.1085	-0.0557
7	2/1/2016 6:00	21.509	21.437	-0.1085	-0.0557
8	2/1/2016 7:00	21.437	21.342	-0.1085	-0.0557
9	2/1/2016 8:00	21.366	21.27	-0.1085	-0.0572
10	2/1/2016 9:00	21.437	21.39	-0.1085	-0.0557
11	2/1/2016 10:00	21.676	21.652	-0.1085	-0.0557
12	2/1/2016 11:00	21.7	21.7	-0.1085	-0.0557
13	2/1/2016 12:00	21.843	21.843	-0.1085	-0.0557
14	2/1/2016 13:00	21.987	21.987	-0.1075	-0.0557
15	2/1/2016 14:00	22.034	22.034	-0.1085	-0.0557
16	2/1/2016 15:00	22.178	22.154	-0.1075	-0.055
17	2/1/2016 16:00	22.25	22.25	-0.1085	-0.055
18	2/1/2016 17:00	22.25	22.25	-0.1075	-0.0557
19	2/1/2016 18:00	22.25	22.25	-0.1085	-0.0557
20	2/1/2016 19:00	22.25	22.25	-0.1085	-0.0557
21	2/1/2016 20:00	22.202	22.202	-0.1085	-0.0557
22	2/1/2016 21:00	22.058	22.011	-0.1085	-0.0557
23	2/1/2016 22:00	21.915	21.867	-0.1085	-0.0557
24	2/1/2016 23:00	21.819	21.748	-0.1085	-0.0557
25	2/2/2016 0:00	21.724	21.652	-0.1085	-0.0557
26	2/2/2016 1:00	21.628	21.557	-0.1085	-0.0557
27	2/2/2016 2:00	21.557	21.461	-0.1085	-0.0557
28	2/2/2016 3:00	21.437	21.366	-0.1085	-0.0557
29	2/2/2016 4:00	21.366	21.246	-0.1085	-0.0572
