Plot Title: 10859600					
#	"Date Time, GMT-08:00"	"Temp, °C (LGR S/N: 10859600, SEN S/N: 10836753)"	"Temp, °C (LGR S/N: 10859600, SEN S/N: 10836764)"	"Water Content, m³/m³ (LGR S/N: 10859600, SEN S/N: 10879374)"	"Water Content, m³/m³ (LGR S/N: 10859600, SEN S/N: 10879384)"
1	2/1/2016 0:00	22.082	21.963	0.0081	0.0224
2	2/1/2016 1:00	22.058	21.867	0.0071	0.0214
3	2/1/2016 2:00	22.011	21.843	0.0071	0.0224
4	2/1/2016 3:00	21.963	21.772	0.0071	0.0224
5	2/1/2016 4:00	21.915	21.724	0.0071	0.0214
6	2/1/2016 5:00	21.867	21.7	0.0071	0.0224
7	2/1/2016 6:00	21.819	21.628	0.0071	0.0214
8	2/1/2016 7:00	21.772	21.604	0.0081	0.0214
9	2/1/2016 8:00	21.748	21.533	0.0071	0.0214
10	2/1/2016 9:00	21.7	21.461	0.0071	0.0224
11	2/1/2016 10:00	21.652	21.318	0.0071	0.0214
12	2/1/2016 11:00	21.604	21.342	0.0071	0.0214
13	2/1/2016 12:00	21.628	21.39	0.0071	0.0214
14	2/1/2016 13:00	21.628	21.39	0.0071	0.0224
15	2/1/2016 14:00	21.676	21.485	0.0081	0.0224
16	2/1/2016 15:00	21.724	21.533	0.0081	0.0224
17	2/1/2016 16:00	21.772	21.557	0.0081	0.0224
18	2/1/2016 17:00	21.819	21.652	0.0081	0.0224
19	2/1/2016 18:00	21.891	21.748	0.0081	0.0224
20	2/1/2016 19:00	21.939	21.795	0.0081	0.0224
21	2/1/2016 20:00	21.963	21.819	0.0081	0.0224
22	2/1/2016 21:00	21.963	21.819	0.0081	0.0224
23	2/1/2016 22:00	21.963	21.795	0.0081	0.0224
24	2/1/2016 23:00	21.939	21.795	0.0081	0.0224
25	2/2/2016 0:00	21.915	21.772	0.0081	0.0224
26	2/2/2016 1:00	21.867	21.724	0.0081	0.0224
27	2/2/2016 2:00	21.843	21.676	0.0081	0.0224
28	2/2/2016 3:00	21.795	21.628	0.0081	0.0224
29	2/2/2016 4:00	21.748	21.581	0.0081	0.0224
30	2/2/2016 5:00	21.676	21.533	0.0081	0.0224
31	2/2/2016 6:00	21.604	21.413	0.0081	0.0224
32	2/2/2016 7:00	21.509	21.294	0.0081	0.0214
33	2/2/2016 8:00	21.413	21.246	0.0081	0.0224
34	2/2/2016 9:00	21.39	21.175	0.0081	0.0214
35	2/2/2016 10:00	21.366	21.151	0.0081	0.0224
36	2/2/2016 11:00	21.294	20.698	0.0071	0.0214
37	2/2/2016 12:00	21.127	20.507	0.0071	0.0214
38	2/2/2016 13:00	21.079	20.77	0.0071	0.0214
39	2/2/2016 14:00	21.103	20.865	0.0071	0.0214
40	2/2/2016 15:00	21.294	21.987	0.004	0.0421
41	2/2/2016 16:00	21.461	22.034	0.004	0.0413
42	2/2/2016 17:00	21.342	21.581	0.0024	0.0413
43	2/2/2016 18:00	21.056	20.531	0.005	0.0405
44	2/2/2016 19:00	20.65	19.936	0.004	0.0401
45	2/2/2016 20:00	20.15	19.032	0.004	0.0401
46	2/2/2016 21:00	19.199	17.938	0.0029	0.0401
47	2/2/2016 22:00	17.962	16.701	0.0013	0.0384
48	2/2/2016 23:00	16.63	15.414	0.0008	0.0375
49	2/3/2016 0:00	15.27	14.098	-0.0008	0.0363
50	2/3/2016 1:00	13.954	12.871	-0.0025	0.0363
51	2/3/2016 2:00	12.727	11.71	-0.0047	0.035
52	2/3/2016 3:00	11.565	10.687	-0.0052	0.0341
53	2/3/2016 4:00	10.565	9.78	-0.0063	0.0341
54	2/3/2016 5:00	9.706	8.965	-0.008	0.0328
55	2/3/2016 6:00	8.916	8.245	-0.008	0.0319
56	2/3/2016 7:00	8.27	7.645	-0.0086	0.0319
57	2/3/2016 8:00	7.695	7.343	-0.008	0.0319
58	2/3/2016 9:00	7.87	8.965	-0.0069	0.0328
59	2/3/2016 10:00	9.015	10.81	-0.0063	0.0328
60	2/3/2016 11:00	11.2	13.401	0.004	0.0462
61	2/3/2016 12:00	12.871	14.361	0.0087	0.0501
62	2/3/2016 13:00	14.242	15.103	0.0097	0.049
63	2/3/2016 14:00	15.461	16.201	0.0107	0.0501
64	2/3/2016 15:00	16.82	17.272	0.0112	0.0509
65	2/3/2016 16:00	18.129	18.152	0.0122	0.0517
66	2/3/2016 17:00	19.103	18.129	0.0161	0.0425
67	2/3/2016 18:00	13.858	10.075	0.0112	0.0375
68	2/3/2016 19:00	10.173	7.066	0.0087	0.0354
69	2/3/2016 20:00	7.895	5.514	0.0071	0.0354
70	2/3/2016 21:00	6.408	4.428	0.0066	0.0341
71	2/3/2016 22:00	5.642	4.324	0.0066	0.0341
72	2/3/2016 23:00	5.257	3.958	0.0066	0.0341
73	2/4/2016 0:00	4.558	2.823	0.0056	0.0332
74	2/4/2016 1:00	3.906	2.316	0.0056	0.0328
75	2/4/2016 2:00	3.354	1.778	0.0056	0.0328
76	2/4/2016 3:00	3.142	1.886	0.0071	0.0328
77	2/4/2016 4:00	3.036	1.832	0.0071	0.0328
78	2/4/2016 5:00	2.903	1.561	0.0081	0.0328
79	2/4/2016 6:00	2.477	0.742	0.0071	0.0319
80	2/4/2016 7:00	2.021	0.495	0.0071	0.0319
81	2/4/2016 8:00	2.021	0.962	0.0071	0.0319
82	2/4/2016 9:00	2.074	2.316	0.004	0.0341
83	2/4/2016 10:00	2.664	3.958	0.005	0.0354
84	2/4/2016 11:00	4.141	6.077	0.0081	0.0363
85	2/4/2016 12:00	6.535	8.618	0.0112	0.0375
86	2/4/2016 13:00	9.485	11.37	0.0137	0.0401
87	2/4/2016 14:00	12.243	13.281	0.0161	0.0413
88	2/4/2016 15:00	14.002	14.361	0.0176	0.0421
89	2/4/2016 16:00	14.84	14.888	0.0186	0.0425
90	2/4/2016 17:00	15.939	16.058	0.019	0.0425
91	2/4/2016 18:00	16.892	17.177	0.02	0.0425
92	2/4/2016 19:00	17.463	17.51	0.0205	0.0434
93	2/4/2016 20:00	17.653	17.225	0.0214	0.0434
94	2/4/2016 21:00	16.368	13.257	0.019	0.0421
95	2/4/2016 22:00	14.601	11.54	0.0176	0.0413
96	2/4/2016 23:00	12.823	9.903	0.0161	0.0405
97	2/5/2016 0:00	11.102	8.319	0.0147	0.0392
98	2/5/2016 1:00	9.485	6.864	0.0137	0.0392
99	2/5/2016 2:00	8.02	5.77	0.0127	0.0384
100	2/5/2016 3:00	6.864	4.947	0.0112	0.0375
101	2/5/2016 4:00	5.898	4.246	0.0112	0.0375
102	2/5/2016 5:00	5.076	3.564	0.0107	0.0371
103	2/5/2016 6:00	4.376	3.009	0.0112	0.0371
104	2/5/2016 7:00	3.801	2.664	0.0087	0.0363
105	2/5/2016 8:00	3.354	2.37	0.0087	0.0363
106	2/5/2016 9:00	3.009	2.53	0.0107	0.0401
107	2/5/2016 10:00	4.246	7.142	0.0127	0.0421
108	2/5/2016 11:00	6.813	10.541	0.0147	0.0434
109	2/5/2016 12:00	10.956	14.96	0.0186	0.0446
110	2/5/2016 13:00	15.27	19.365	0.0214	0.047
111	2/5/2016 14:00	18.39	21.772	0.0228	0.049
112	2/5/2016 15:00	21.748	25.525	0.0205	0.0528
113	2/5/2016 16:00	25.477	28.965	0.0247	0.0544
114	2/5/2016 17:00	28.023	29.665	0.0261	0.0555
115	2/5/2016 18:00	27.186	24.847	0.0152	0.0474
116	2/5/2016 19:00	24.484	19.888	0.0122	0.0462
117	2/5/2016 20:00	20.841	16.058	0.0087	0.0434
118	2/5/2016 21:00	18.01	13.546	0.0066	0.0405
119	2/5/2016 22:00	15.557	11.516	0.005	0.0405
120	2/5/2016 23:00	13.57	10.198	0.0029	0.0384
121	2/6/2016 0:00	11.977	9.064	0.0013	0.0375
122	2/6/2016 1:00	10.59	7.895	0.0008	0.0371
123	2/6/2016 2:00	9.312	6.788	-0.0003	0.0363
124	2/6/2016 3:00	8.145	5.796	-0.0008	0.035
125	2/6/2016 4:00	7.091	4.869	-0.0019	0.0341
126	2/6/2016 5:00	6.153	4.402	-0.0025	0.0341
127	2/6/2016 6:00	5.488	4.272	-0.0036	0.0341
128	2/6/2016 7:00	5.102	4.376	-0.0047	0.0332
129	2/6/2016 8:00	4.869	4.324	-0.0036	0.0332
130	2/6/2016 9:00	4.74	4.74	-0.0036	0.0332
131	2/6/2016 10:00	5.796	8.519	-0.0025	0.0328
132	2/6/2016 11:00	9.977	12.509	-0.0047	0.0434
133	2/6/2016 12:00	15.533	20.865	0.0097	0.0401
134	2/6/2016 13:00	18.414	17.368	-0.0639	-0.0323
135	2/6/2016 14:00	19.579	19.793	0.2739	0.3015
136	2/6/2016 15:00	19.127	17.915	0.2743	0.3022
137	2/6/2016 16:00	15.748	14.84	0.2753	0.3022
138	2/6/2016 17:00	11.953	10.98	0.2766	0.3029
139	2/6/2016 18:00	6.839	6.763	0.2786	0.3033
140	2/6/2016 19:00	3.564	3.433	0.2793	0.3033
141	2/6/2016 20:00	3.142	2.85	0.2793	0.3029
142	2/6/2016 21:00	2.823	2.45	0.2793	0.3026
143	2/6/2016 22:00	2.209	1.94	0.28	0.3026
144	2/6/2016 23:00	1.967	1.507	0.2796	0.3026
145	2/7/2016 0:00	1.534	1.317	0.28	0.3026
146	2/7/2016 1:00	1.67	1.235	0.28	0.3026
147	2/7/2016 2:00	1.18	0.715	0.28	0.3026
148	2/7/2016 3:00	1.289	0.934	0.28	0.3022
149	2/7/2016 4:00	0.742	0.412	0.2803	0.3022
150	2/7/2016 5:00	0.218	-0.143	0.2806	0.3026
151	2/7/2016 6:00	-0.143	-0.563	0.2803	0.3022
152	2/7/2016 7:00	0.19	-0.171	0.2803	0.3022
153	2/7/2016 8:00	8.767	8.095	0.279	0.3015
154	2/7/2016 9:00	19.436	18.675	0.277	0.3005
155	2/7/2016 10:00	19.008	21.127	0.2763	0.3008
156	2/7/2016 11:00	22.92	24.508	0.2749	0.3008
157	2/7/2016 12:00	26.353	27.899	0.2736	0.3008
158	2/7/2016 13:00	27.481	29.04	0.2732	0.3008
159	2/7/2016 14:00	28.345	28.171	0.2722	0.3008
160	2/7/2016 15:00	26.671	25.671	0.2722	0.3011
