Plot Title: 10859611					
#	"Date Time, GMT-08:00"	"Temp, °C (LGR S/N: 10859611, SEN S/N: 10836755)"	"Temp, °C (LGR S/N: 10859611, SEN S/N: 10836766)"	"Water Content, m³/m³ (LGR S/N: 10859611, SEN S/N: 10879371)"	"Water Content, m³/m³ (LGR S/N: 10859611, SEN S/N: 10879397)"
1	2/1/2016 0:00	21.939	21.963	-0.103	-0.1495
2	2/1/2016 1:00	21.867	21.891	-0.1012	-0.1495
3	2/1/2016 2:00	21.819	21.867	-0.1012	-0.1517
4	2/1/2016 3:00	21.772	21.795	-0.103	-0.1517
5	2/1/2016 4:00	21.7	21.748	-0.1012	-0.1517
6	2/1/2016 5:00	21.652	21.7	-0.103	-0.1517
7	2/1/2016 6:00	21.604	21.652	-0.1012	-0.1517
8	2/1/2016 7:00	21.557	21.604	-0.103	-0.1495
9	2/1/2016 8:00	21.557	21.557	-0.1012	-0.1517
10	2/1/2016 9:00	21.581	21.557	-0.1012	-0.1495
11	2/1/2016 10:00	21.413	21.533	-0.1012	-0.1517
12	2/1/2016 11:00	21.509	21.485	-0.1012	-0.1517
13	2/1/2016 12:00	21.581	21.533	-0.1012	-0.1517
14	2/1/2016 13:00	21.604	21.557	-0.1012	-0.1517
15	2/1/2016 14:00	21.676	21.628	-0.1012	-0.1517
16	2/1/2016 15:00	21.772	21.7	-0.1012	-0.1495
17	2/1/2016 16:00	21.819	21.748	-0.1003	-0.1517
18	2/1/2016 17:00	21.915	21.819	-0.1012	-0.1495
19	2/1/2016 18:00	22.011	21.915	-0.1012	-0.1517
20	2/1/2016 19:00	22.011	21.963	-0.1012	-0.1517
21	2/1/2016 20:00	21.963	21.963	-0.1012	-0.1517
22	2/1/2016 21:00	21.915	21.939	-0.1012	-0.1517
23	2/1/2016 22:00	21.867	21.915	-0.1012	-0.1517
24	2/1/2016 23:00	21.843	21.867	-0.1012	-0.1517
25	2/2/2016 0:00	21.772	21.819	-0.1012	-0.1517
26	2/2/2016 1:00	21.724	21.772	-0.1012	-0.1517
27	2/2/2016 2:00	21.676	21.724	-0.1012	-0.1517
