Plot Title: 10859598					
#	"Date Time, GMT-07:00"	"Temp, °C (LGR S/N: 10859598, SEN S/N: 10836747)"	"Temp, °C (LGR S/N: 10859598, SEN S/N: 10868972)"	"Water Content, m³/m³ (LGR S/N: 10859598, SEN S/N: 10879398)"	"Water Content, m³/m³ (LGR S/N: 10859598, SEN S/N: 10880714)"
1	2/1/2016 0:00	21.867	21.987	-0.2156	-0.0781
2	2/1/2016 1:00	21.748	21.867	-0.2156	-0.0781
3	2/1/2016 2:00	21.724	21.843	-0.2156	-0.0781
4	2/1/2016 3:00	21.628	21.795	-0.2156	-0.0781
5	2/1/2016 4:00	21.581	21.748	-0.2156	-0.0781
6	2/1/2016 5:00	21.509	21.7	-0.2156	-0.0781
7	2/1/2016 6:00	21.461	21.628	-0.2156	-0.0781
8	2/1/2016 7:00	21.39	21.581	-0.2156	-0.0781
9	2/1/2016 8:00	21.318	21.533	-0.2156	-0.0781
10	2/1/2016 9:00	21.39	21.485	-0.2156	-0.0781
11	2/1/2016 10:00	21.485	21.533	-0.2156	-0.0781
12	2/1/2016 11:00	21.27	21.533	-0.2156	-0.0781
13	2/1/2016 12:00	21.557	21.628	-0.2156	-0.0781
14	2/1/2016 13:00	21.676	21.724	-0.2156	-0.0781
15	2/1/2016 14:00	21.724	21.795	-0.2156	-0.0781
16	2/1/2016 15:00	21.843	21.915	-0.2156	-0.0781
17	2/1/2016 16:00	21.963	22.011	-0.2156	-0.0781
18	2/1/2016 17:00	22.058	22.082	-0.2156	-0.0781
19	2/1/2016 18:00	22.154	22.154	-0.2169	-0.0789
20	2/1/2016 19:00	22.274	22.226	-0.2169	-0.0781
21	2/1/2016 20:00	22.202	22.25	-0.2169	-0.0789
22	2/1/2016 21:00	22.082	22.154	-0.2169	-0.0789
23	2/1/2016 22:00	21.963	22.058	-0.2143	-0.0789
24	2/1/2016 23:00	21.867	21.987	-0.2156	-0.0781
25	2/2/2016 0:00	21.795	21.915	-0.2156	-0.0781
26	2/2/2016 1:00	21.724	21.843	-0.2156	-0.0781
27	2/2/2016 2:00	21.628	21.772	-0.2156	-0.0781
28	2/2/2016 3:00	21.533	21.7	-0.2156	-0.0781
29	2/2/2016 4:00	21.461	21.628	-0.2156	-0.0781
30	2/2/2016 5:00	21.342	21.533	-0.2156	-0.0781
31	2/2/2016 6:00	21.246	21.461	-0.2156	-0.0781
32	2/2/2016 7:00	21.103	21.413	-0.2156	-0.0789
33	2/2/2016 8:00	20.889	21.223	-0.2156	-0.0781
34	2/2/2016 9:00	20.913	21.103	-0.2156	-0.0789
35	2/2/2016 10:00	21.008	21.032	-0.2156	-0.0789
36	2/2/2016 11:00	21.127	21.103	-0.2156	-0.0789
37	2/2/2016 12:00	20.293	20.889	-0.2169	-0.0781
38	2/2/2016 13:00	20.079	20.603	-0.2156	-0.0781
39	2/2/2016 14:00	20.65	20.698	-0.2169	-0.0789
40	2/2/2016 15:00	20.936	20.913	-0.2156	-0.0781
41	2/2/2016 16:00	21.724	21.843	-0.1131	-0.103
42	2/2/2016 17:00	22.034	22.537	-0.1237	-0.0932
43	2/2/2016 18:00	21.557	22.274	-0.1227	-0.0781
44	2/2/2016 19:00	20.865	21.676	-0.1247	-0.0805
45	2/2/2016 20:00	20.198	21.008	-0.1267	-0.0765
46	2/2/2016 21:00	19.294	20.174	-0.1267	-0.0781
47	2/2/2016 22:00	18.057	19.127	-0.1267	-0.0789
48	2/2/2016 23:00	16.725	17.938	-0.1277	-0.0789
49	2/3/2016 0:00	15.366	16.677	-0.1277	-0.0805
50	2/3/2016 1:00	14.002	15.342	-0.1277	-0.0814
51	2/3/2016 2:00	12.678	14.026	-0.1287	-0.0814
52	2/3/2016 3:00	11.467	12.775	-0.1297	-0.0822
53	2/3/2016 4:00	10.369	11.589	-0.1297	-0.083
54	2/3/2016 5:00	9.435	10.541	-0.1317	-0.0822
55	2/3/2016 6:00	8.643	9.632	-0.1317	-0.083
56	2/3/2016 7:00	7.92	8.767	-0.1317	-0.083
57	2/3/2016 8:00	7.343	8.045	-0.1317	-0.0847
58	2/3/2016 9:00	6.914	7.469	-0.1327	-0.0847
59	2/3/2016 10:00	8.568	8.841	-0.1287	-0.0805
60	2/3/2016 11:00	10.59	11.297	-0.1277	-0.0781
61	2/3/2016 12:00	13.161	13.594	-0.1179	-0.0757
62	2/3/2016 13:00	15.175	16.844	-0.1103	-0.0847
63	2/3/2016 14:00	16.534	18.2	-0.1048	-0.0814
64	2/3/2016 15:00	18.2	19.579	-0.103	-0.0805
65	2/3/2016 16:00	20.174	22.106	-0.1012	-0.0789
66	2/3/2016 17:00	21.724	24.026	-0.1003	-0.0789
67	2/3/2016 18:00	21.772	23.232	-0.1662	-0.1549
68	2/3/2016 19:00	11.2	9.756	-0.1639	-0.1473
69	2/3/2016 20:00	7.745	7.343	-0.165	-0.1495
70	2/3/2016 21:00	5.898	5.36	-0.1685	-0.1495
71	2/3/2016 22:00	4.584	4.115	-0.1696	-0.1517
72	2/3/2016 23:00	4.376	4.272	-0.1708	-0.1528
73	2/4/2016 0:00	4.011	3.906	-0.1708	-0.1528
74	2/4/2016 1:00	2.637	1.859	-0.1719	-0.1528
75	2/4/2016 2:00	2.074	1.67	-0.1719	-0.1528
76	2/4/2016 3:00	1.453	1.017	-0.1731	-0.1538
77	2/4/2016 4:00	1.643	1.561	-0.1731	-0.1538
78	2/4/2016 5:00	1.615	1.507	-0.1731	-0.1538
79	2/4/2016 6:00	1.425	1.289	-0.1731	-0.1538
80	2/4/2016 7:00	0.439	-0.227	-0.1731	-0.1538
81	2/4/2016 8:00	0.19	0.135	-0.1731	-0.1538
82	2/4/2016 9:00	0.66	0.55	-0.1731	-0.1538
83	2/4/2016 10:00	2.744	1.697	-0.0889	-0.1517
84	2/4/2016 11:00	5.385	4.376	-0.0881	-0.1495
85	2/4/2016 12:00	8.891	7.97	-0.0847	-0.1484
86	2/4/2016 13:00	13.233	11.856	-0.0805	-0.1463
87	2/4/2016 14:00	16.32	14.888	-0.0765	-0.1463
88	2/4/2016 15:00	17.915	16.773	-0.0757	-0.1452
89	2/4/2016 16:00	18.58	17.796	-0.0733	-0.1452
90	2/4/2016 17:00	19.056	18.557	-0.0733	-0.1452
91	2/4/2016 18:00	17.748	18.2	-0.0609	-0.0864
92	2/4/2016 19:00	17.772	18.343	-0.0654	-0.0864
93	2/4/2016 20:00	17.796	18.271	-0.0662	-0.0889
94	2/4/2016 21:00	17.534	18.057	-0.0654	-0.0915
95	2/4/2016 22:00	14.29	16.773	-0.067	-0.1012
96	2/4/2016 23:00	12.171	14.912	-0.067	-0.103
97	2/5/2016 0:00	10.418	13.137	-0.0685	-0.1039
98	2/5/2016 1:00	8.792	11.443	-0.0693	-0.1039
99	2/5/2016 2:00	7.268	9.829	-0.0701	-0.1048
100	2/5/2016 3:00	6.102	8.344	-0.0717	-0.1057
101	2/5/2016 4:00	5.205	7.116	-0.0717	-0.1057
