Plot Title: 10859606					
#	"Date Time, GMT-08:00"	"Temp, °C (LGR S/N: 10859606, SEN S/N: 10836760)"	"Temp, °C (LGR S/N: 10859606, SEN S/N: 10836761)"	"Water Content, m³/m³ (LGR S/N: 10859606, SEN S/N: 10879392)"	"Water Content, m³/m³ (LGR S/N: 10859606, SEN S/N: 10879396)"
1	2/1/2016 0:00	21.748	21.676	-0.2376	-0.2972
2	2/1/2016 1:00	21.628	21.604	-0.2376	-0.2972
3	2/1/2016 2:00	21.604	21.581	-0.239	-0.2972
4	2/1/2016 3:00	21.509	21.485	-0.239	-0.2988
5	2/1/2016 4:00	21.437	21.413	-0.2376	-0.2988
6	2/1/2016 5:00	21.366	21.342	-0.239	-0.2972
7	2/1/2016 6:00	21.294	21.27	-0.239	-0.2972
8	2/1/2016 7:00	21.199	21.175	-0.239	-0.2988
9	2/1/2016 8:00	21.437	21.461	-0.239	-0.2972
10	2/1/2016 9:00	21.915	21.939	-0.239	-0.2972
11	2/1/2016 10:00	22.034	21.963	-0.239	-0.2972
12	2/1/2016 11:00	22.226	22.202	-0.239	-0.2972
13	2/1/2016 12:00	22.345	22.321	-0.239	-0.2972
14	2/1/2016 13:00	22.345	22.321	-0.2404	-0.2972
15	2/1/2016 14:00	22.465	22.465	-0.2404	-0.2972
16	2/1/2016 15:00	22.513	22.537	-0.2404	-0.2972
17	2/1/2016 16:00	22.489	22.465	-0.2404	-0.2972
18	2/1/2016 17:00	22.465	22.441	-0.2404	-0.2972
19	2/1/2016 18:00	22.441	22.417	-0.2404	-0.2972
20	2/1/2016 19:00	22.298	22.25	-0.239	-0.2972
21	2/1/2016 20:00	22.011	21.987	-0.239	-0.2972
22	2/1/2016 21:00	21.819	21.772	-0.239	-0.2972
23	2/1/2016 22:00	21.628	21.628	-0.239	-0.2972
24	2/1/2016 23:00	21.533	21.509	-0.239	-0.2988
25	2/2/2016 0:00	21.437	21.413	-0.239	-0.2972
26	2/2/2016 1:00	21.318	21.294	-0.239	-0.2972
27	2/2/2016 2:00	21.223	21.199	-0.2404	-0.2988
28	2/2/2016 3:00	21.103	21.103	-0.239	-0.2988
29	2/2/2016 4:00	21.008	20.984	-0.239	-0.2972
30	2/2/2016 5:00	20.913	20.889	-0.2404	-0.2988
31	2/2/2016 6:00	20.674	20.627	-0.2404	-0.2988
32	2/2/2016 7:00	20.412	20.365	-0.2404	-0.2988
33	2/2/2016 8:00	20.507	20.507	-0.2404	-0.2988
34	2/2/2016 9:00	21.008	21.032	-0.2404	-0.2972
35	2/2/2016 10:00	21.39	21.39	-0.239	-0.2972
36	2/2/2016 11:00	20.46	20.126	-0.255	-0.2988
37	2/2/2016 12:00	19.936	19.698	-0.255	-0.2988
38	2/2/2016 13:00	20.913	21.581	-0.1826	-0.3122
39	2/2/2016 14:00	21.366	21.867	-0.1662	-0.3021
40	2/2/2016 15:00	21.199	23.569	-0.1179	-0.1379
41	2/2/2016 16:00	22.585	25.744	-0.115	-0.1399
42	2/2/2016 17:00	22.154	22.178	-0.0725	-0.1247
43	2/2/2016 18:00	21.294	20.865	-0.0733	-0.1247
44	2/2/2016 19:00	20.484	19.413	-0.0765	-0.1247
45	2/2/2016 20:00	15.867	9.608	-0.142	-0.1094
46	2/2/2016 21:00	11.759	9.114	-0.0572	-0.1297
47	2/2/2016 22:00	10.198	8.245	-0.0572	-0.1317
48	2/2/2016 23:00	8.742	6.94	-0.0587	-0.1327
49	2/3/2016 0:00	7.393	5.719	-0.0601	-0.1337
50	2/3/2016 1:00	6.179	4.688	-0.0609	-0.1337
51	2/3/2016 2:00	5.205	3.932	-0.0616	-0.1337
52	2/3/2016 3:00	4.35	3.221	-0.0632	-0.1348
53	2/3/2016 4:00	3.617	2.637	-0.0632	-0.1348
54	2/3/2016 5:00	2.93	1.994	-0.0639	-0.1348
55	2/3/2016 6:00	2.289	1.453	-0.0654	-0.1358
56	2/3/2016 7:00	1.778	1.044	-0.0654	-0.1358
57	2/3/2016 8:00	1.398	0.77	-0.0662	-0.1358
58	2/3/2016 9:00	1.126	0.632	-0.0662	-0.1358
59	2/3/2016 10:00	1.615	1.453	-0.0662	-0.1358
60	2/3/2016 11:00	3.301	4.063	-0.0587	-0.1337
61	2/3/2016 12:00	8.394	10.907	-0.0416	-0.1267
62	2/3/2016 13:00	11.904	13.786	-0.0362	-0.1247
63	2/3/2016 14:00	14.768	16.558	-0.0303	-0.1227
64	2/3/2016 15:00	16.82	18.2	-0.0284	-0.1198
65	2/3/2016 16:00	18.247	18.271	-0.0323	-0.141
66	2/3/2016 17:00	17.677	17.653	-0.0457	-0.142
67	2/3/2016 18:00	15.629	15.103	-0.0572	-0.1628
68	2/3/2016 19:00	14.026	13.522	-0.0579	-0.1639
69	2/3/2016 20:00	12.63	12.122	-0.0587	-0.1639
70	2/3/2016 21:00	11.394	10.785	-0.0587	-0.1662
71	2/3/2016 22:00	10.222	9.632	-0.0601	-0.1662
72	2/3/2016 23:00	9.238	8.693	-0.0609	-0.1685
73	2/4/2016 0:00	8.27	7.695	-0.0609	-0.1708
74	2/4/2016 1:00	7.293	6.712	-0.0616	-0.1708
75	2/4/2016 2:00	6.433	5.872	-0.0616	-0.1719
76	2/4/2016 3:00	5.642	5.154	-0.0632	-0.1719
77	2/4/2016 4:00	5.024	4.584	-0.0632	-0.1731
78	2/4/2016 5:00	4.48	4.089	-0.0632	-0.1743
79	2/4/2016 6:00	3.932	3.538	-0.0639	-0.1743
80	2/4/2016 7:00	3.327	2.93	-0.0639	-0.1743
81	2/4/2016 8:00	2.903	2.557	-0.0654	-0.1755
82	2/4/2016 9:00	4.324	5.36	-0.0616	-0.1685
83	2/4/2016 10:00	8.319	11.37	-0.0535	-0.1685
84	2/4/2016 11:00	13.353	16.868	-0.0485	-0.1616
85	2/4/2016 12:00	18.295	18.295	-0.0609	-0.1189
86	2/4/2016 13:00	20.65	21.318	-0.0579	-0.1169
87	2/4/2016 14:00	22.13	21.772	-0.055	-0.115
88	2/4/2016 15:00	10.956	14.146	0.1508	0.2705
89	2/4/2016 16:00	12.558	15.629	0.1538	0.2708
90	2/4/2016 17:00	6.99	8.469	0.1558	0.2712
91	2/4/2016 18:00	2.155	2.77	0.1577	0.2722
92	2/4/2016 19:00	1.235	1.778	0.1581	0.2726
93	2/4/2016 20:00	0.246	0.687	0.1585	0.2722
94	2/4/2016 21:00	0.19	0.632	0.1585	0.2726
95	2/4/2016 22:00	-0.451	-0.311	0.159	0.2726
96	2/4/2016 23:00	-0.367	-0.004	0.1585	0.2726
97	2/5/2016 0:00	-0.255	0.051	0.159	0.2726
98	2/5/2016 1:00	-0.423	-0.199	0.159	0.2729
99	2/5/2016 2:00	0.079	0.55	0.159	0.2726
100	2/5/2016 3:00	-1.814	-2.073	0.159	0.2729
101	2/5/2016 4:00	-1.556	-1.441	0.159	0.2726
102	2/5/2016 5:00	-1.785	-1.871	0.1585	0.2722
103	2/5/2016 6:00	-0.986	-0.732	0.1581	0.2722
104	2/5/2016 7:00	-2.131	-2.45	0.1577	0.2722
105	2/5/2016 8:00	7.645	9.657	0.1558	0.2712
106	2/5/2016 9:00	19.746	17.249	0.1527	0.2701
107	2/5/2016 10:00	23.545	21.437	0.1514	0.2698
108	2/5/2016 11:00	29.59	29.414	0.1508	0.2694
109	2/5/2016 12:00	32.975	31.714	0.1508	0.2691
110	2/5/2016 13:00	30.925	32.639	0.1503	0.2691
111	2/5/2016 14:00	28.196	32.278	0.1499	0.2691
112	2/5/2016 15:00	26.256	31.791	0.1495	0.2691
113	2/5/2016 16:00	21.151	25.963	0.149	0.2694
114	2/5/2016 17:00	10.32	14.84	0.1495	0.2708
115	2/5/2016 18:00	4.869	5.77	0.1508	0.2719
116	2/5/2016 19:00	3.696	4.48	0.1508	0.2719
117	2/5/2016 20:00	2.262	2.477	0.1514	0.2719
118	2/5/2016 21:00	1.643	2.477	0.1514	0.2719
119	2/5/2016 22:00	2.85	3.538	0.1514	0.2719
120	2/5/2016 23:00	1.886	2.45	0.1514	0.2719
121	2/6/2016 0:00	0.024	0.715	0.1519	0.2719
122	2/6/2016 1:00	-0.339	0.19	0.1519	0.2719
123	2/6/2016 2:00	-0.367	0.19	0.1523	0.2719
124	2/6/2016 3:00	-0.704	-0.088	0.1519	0.2719
125	2/6/2016 4:00	-0.451	-0.088	0.1523	0.2719
126	2/6/2016 5:00	-0.789	-0.199	0.1519	0.2715
127	2/6/2016 6:00	-0.817	-0.255	0.1519	0.2719
128	2/6/2016 7:00	-0.676	-0.199	0.1519	0.2715
129	2/6/2016 8:00	9.829	9.287	0.149	0.2705
130	2/6/2016 9:00	19.175	17.153	0.1455	0.2691
131	2/6/2016 10:00	24.146	20.579	0.1446	0.2687
132	2/6/2016 11:00	26.378	26.94	0.1446	0.268
133	2/6/2016 12:00	30.646	31.255	0.1446	0.268
134	2/6/2016 13:00	26.134	27.21	0.1446	0.2684
135	2/6/2016 14:00	28.617	31.052	0.1441	0.2677
136	2/6/2016 15:00	24.122	26.524	0.143	0.268
137	2/6/2016 16:00	18.414	21.533	0.143	0.2687
138	2/6/2016 17:00	10.687	13.714	0.1434	0.2698
139	2/6/2016 18:00	5.821	6.509	0.1446	0.2705
140	2/6/2016 19:00	3.538	3.591	0.145	0.2705
141	2/6/2016 20:00	2.717	3.459	0.145	0.2705
142	2/6/2016 21:00	2.262	2.664	0.145	0.2705
143	2/6/2016 22:00	1.643	2.101	0.145	0.2705
144	2/6/2016 23:00	1.289	1.67	0.145	0.2708
145	2/7/2016 0:00	0.852	1.317	0.1455	0.2705
146	2/7/2016 1:00	1.071	1.643	0.1455	0.2708
147	2/7/2016 2:00	-0.004	0.522	0.1459	0.2705
148	2/7/2016 3:00	-0.311	0.19	0.1459	0.2708
149	2/7/2016 4:00	-0.088	0.384	0.1459	0.2705
150	2/7/2016 5:00	-0.311	-0.004	0.1459	0.2705
151	2/7/2016 6:00	-0.902	-0.507	0.1459	0.2705
152	2/7/2016 7:00	-0.479	0.024	0.1459	0.2705
153	2/7/2016 8:00	10.663	10.32	0.1434	0.2691
154	2/7/2016 9:00	21.533	19.555	0.1405	0.2677
155	2/7/2016 10:00	29.991	24.992	0.14	0.267
156	2/7/2016 11:00	34.071	31.484	0.14	0.2666
157	2/7/2016 12:00	38.198	36.851	0.14	0.266
158	2/7/2016 13:00	36.281	37.398	0.14	0.2664
159	2/7/2016 14:00	31.612	33.079	0.1391	0.2664
160	2/7/2016 15:00	29.265	31.842	0.1382	0.2664
161	2/7/2016 16:00	24.895	28.369	0.1375	0.2666
162	2/7/2016 17:00	18.105	21.819	0.137	0.2677
163	2/7/2016 18:00	13.064	14.122	0.1375	0.2684
164	2/7/2016 19:00	9.682	11.516	0.1375	0.2687
165	2/7/2016 20:00	8.369	9.46	0.1375	0.2691
166	2/7/2016 21:00	6.484	7.97	0.1375	0.2687
167	2/7/2016 22:00	4.61	5.231	0.1375	0.2687
168	2/7/2016 23:00	5.539	6.458	0.1375	0.2684
169	2/8/2016 0:00	6.408	7.167	0.1375	0.2687
170	2/8/2016 1:00	5.77	6.484	0.1375	0.2684
171	2/8/2016 2:00	4.324	5.308	0.1382	0.2687
172	2/8/2016 3:00	4.584	5.385	0.1375	0.2684
173	2/8/2016 4:00	5.205	6	0.1375	0.2687
174	2/8/2016 5:00	5.205	6.23	0.1375	0.2684
175	2/8/2016 6:00	3.88	4.973	0.1375	0.2684
176	2/8/2016 7:00	4.818	5.924	0.1375	0.2684
177	2/8/2016 8:00	16.034	15.103	0.1352	0.2666
178	2/8/2016 9:00	25.574	23.785	0.1347	0.2657
179	2/8/2016 10:00	29.715	29.165	0.1342	0.265
180	2/8/2016 11:00	33.079	37.866	0.1352	0.265
181	2/8/2016 12:00	34.73	30.469	0.1331	0.2642
182	2/8/2016 13:00	33.001	30.976	0.1335	0.2642
183	2/8/2016 14:00	32.872	32.484	0.1335	0.2642
184	2/8/2016 15:00	30.545	31.663	0.1331	0.2642
185	2/8/2016 16:00	26.524	29.115	0.1317	0.2642
186	2/8/2016 17:00	18.771	23.472	0.1321	0.2653
187	2/8/2016 18:00	13.81	15.939	0.1321	0.2664
188	2/8/2016 19:00	13.329	15.533	0.1317	0.2664
189	2/8/2016 20:00	7.142	10.222	0.1312	0.267
190	2/8/2016 21:00	7.594	9.509	0.1317	0.267
191	2/8/2016 22:00	6.484	8.22	0.1312	0.267
192	2/8/2016 23:00	4.636	6.585	0.1312	0.267
193	2/9/2016 0:00	5.872	7.795	0.1312	0.267
194	2/9/2016 1:00	6.611	8.12	0.1312	0.267
195	2/9/2016 2:00	6.153	7.82	0.1307	0.2666
196	2/9/2016 3:00	6.509	8.095	0.1307	0.267
197	2/9/2016 4:00	3.38	5.334	0.1307	0.267
198	2/9/2016 5:00	1.18	3.009	0.1312	0.2666
199	2/9/2016 6:00	3.274	5.847	0.1312	0.267
200	2/9/2016 7:00	4.506	7.242	0.1307	0.2666
201	2/9/2016 8:00	18.509	19.77	0.129	0.2646
202	2/9/2016 9:00	24.895	24.267	0.129	0.2635
203	2/9/2016 10:00	31.791	28.916	0.129	0.2632
204	2/9/2016 11:00	34.545	36.119	0.1302	0.2624
205	2/9/2016 12:00	40.688	38.115	0.1312	0.2618
206	2/9/2016 13:00	39.262	36.065	0.1307	0.2615
207	2/9/2016 14:00	36.525	38.812	0.1302	0.2615
208	2/9/2016 15:00	33.73	38.588	0.1297	0.2615
209	2/9/2016 16:00	26.695	29.941	0.1281	0.2624
210	2/9/2016 17:00	19.912	27.653	0.1271	0.2632
211	2/9/2016 18:00	11.346	14.457	0.1261	0.265
212	2/9/2016 19:00	10.81	12.606	0.1256	0.2653
213	2/9/2016 20:00	10.222	11.929	0.1251	0.265
214	2/9/2016 21:00	9.163	11.053	0.1246	0.265
215	2/9/2016 22:00	7.619	9.262	0.1251	0.265
216	2/9/2016 23:00	6.281	7.645	0.1246	0.2653
217	2/10/2016 0:00	5.334	6.737	0.1251	0.2653
218	2/10/2016 1:00	5.462	6.737	0.1246	0.2653
219	2/10/2016 2:00	5.05	6.306	0.1246	0.265
220	2/10/2016 3:00	4.869	5.872	0.1246	0.2653
221	2/10/2016 4:00	4.48	5.745	0.1246	0.265
222	2/10/2016 5:00	4.402	5.462	0.1246	0.265
223	2/10/2016 6:00	4.688	5.847	0.1246	0.265
224	2/10/2016 7:00	4.584	5.565	0.1246	0.265
225	2/10/2016 8:00	13.906	14.721	0.1237	0.2632
226	2/10/2016 9:00	22.082	21.103	0.1242	0.2618
227	2/10/2016 10:00	30.243	26.646	0.1242	0.2611
228	2/10/2016 11:00	36.769	31.663	0.1251	0.2604
