Plot Title: 10859614					
#	"Date Time, GMT-07:00"	"Temp, °C (LGR S/N: 10859614, SEN S/N: 10836752)"	"Temp, °C (LGR S/N: 10859614, SEN S/N: 10868961)"	"Water Content, m³/m³ (LGR S/N: 10859614, SEN S/N: 10879379)"	"Water Content, m³/m³ (LGR S/N: 10859614, SEN S/N: 10879390)"
1	2/1/2016 0:00	21.867	21.843	0.0056	-0.0822
2	2/1/2016 1:00	21.795	21.772	0.0056	-0.0822
3	2/1/2016 2:00	21.748	21.7	0.0056	-0.0822
4	2/1/2016 3:00	21.7	21.676	0.0056	-0.0822
5	2/1/2016 4:00	21.628	21.604	0.0056	-0.0822
6	2/1/2016 5:00	21.557	21.533	0.0056	-0.0822
7	2/1/2016 6:00	21.485	21.461	0.0056	-0.0822
8	2/1/2016 7:00	21.413	21.413	0.0056	-0.0822
9	2/1/2016 8:00	21.318	21.342	0.0056	-0.0822
10	2/1/2016 9:00	21.39	21.366	0.0056	-0.0822
11	2/1/2016 10:00	21.485	21.509	0.0056	-0.0822
12	2/1/2016 11:00	21.485	21.533	0.0056	-0.0822
13	2/1/2016 12:00	21.652	21.652	0.0056	-0.0822
14	2/1/2016 13:00	21.748	21.795	0.0056	-0.0822
15	2/1/2016 14:00	21.819	21.843	0.0056	-0.0822
16	2/1/2016 15:00	21.915	21.987	0.0056	-0.0822
17	2/1/2016 16:00	22.011	22.058	0.0056	-0.0822
18	2/1/2016 17:00	22.034	22.082	0.0056	-0.0822
19	2/1/2016 18:00	22.082	22.106	0.0066	-0.0822
20	2/1/2016 19:00	22.082	22.106	0.0066	-0.0822
21	2/1/2016 20:00	22.058	22.106	0.0056	-0.0822
22	2/1/2016 21:00	21.963	21.987	0.0056	-0.0822
23	2/1/2016 22:00	21.819	21.867	0.0056	-0.0822
24	2/1/2016 23:00	21.748	21.772	0.0056	-0.0822
25	2/2/2016 0:00	21.676	21.7	0.0056	-0.0822
26	2/2/2016 1:00	21.581	21.604	0.0056	-0.0822
27	2/2/2016 2:00	21.509	21.533	0.0056	-0.0822
28	2/2/2016 3:00	21.413	21.437	0.0056	-0.0822
29	2/2/2016 4:00	21.318	21.342	0.0056	-0.0822
30	2/2/2016 5:00	21.246	21.246	0.0056	-0.0822
31	2/2/2016 6:00	21.151	21.175	0.0056	-0.0822
32	2/2/2016 7:00	20.865	20.984	0.005	-0.083
33	2/2/2016 8:00	20.65	20.793	0.005	-0.083
34	2/2/2016 9:00	20.65	20.722	0.005	-0.083
35	2/2/2016 10:00	20.793	20.817	0.005	-0.083
36	2/2/2016 11:00	20.96	20.984	0.0056	-0.0822
37	2/2/2016 12:00	20.507	20.722	0.005	-0.083
38	2/2/2016 13:00	20.222	20.46	0.005	-0.083
39	2/2/2016 14:00	20.484	20.507	0.005	-0.083
40	2/2/2016 15:00	20.698	20.746	0.0056	-0.083
41	2/2/2016 16:00	23.833	25.963	-0.0478	-0.0587
42	2/2/2016 17:00	22.776	23.184	-0.0733	-0.0572
43	2/2/2016 18:00	21.509	21.437	-0.0259	-0.0557
44	2/2/2016 19:00	19.484	20.484	-0.0436	-0.055
45	2/2/2016 20:00	18.39	19.389	-0.0535	-0.0521
46	2/2/2016 21:00	16.796	18.699	-0.055	-0.0528
47	2/2/2016 22:00	15.366	17.629	-0.0557	-0.0528
48	2/2/2016 23:00	13.93	16.32	-0.0572	-0.0535
49	2/3/2016 0:00	12.606	14.984	-0.0579	-0.055
50	2/3/2016 1:00	11.175	13.642	-0.0587	-0.0557
51	2/3/2016 2:00	10.001	12.316	-0.0587	-0.0572
52	2/3/2016 3:00	8.941	11.053	-0.0601	-0.0579
53	2/3/2016 4:00	8.07	9.928	-0.0609	-0.0587
54	2/3/2016 5:00	7.368	8.965	-0.0609	-0.0587
55	2/3/2016 6:00	6.661	8.095	-0.0609	-0.0601
56	2/3/2016 7:00	6.102	7.368	-0.0616	-0.0587
57	2/3/2016 8:00	5.693	6.712	-0.0616	-0.0609
58	2/3/2016 9:00	6.051	6.306	-0.0632	-0.0601
59	2/3/2016 10:00	9.287	10.59	-0.0587	-0.0535
60	2/3/2016 11:00	12.098	13.786	-0.0528	-0.0499
61	2/3/2016 12:00	14.984	17.463	-0.0416	-0.0369
62	2/3/2016 13:00	17.605	21.127	-0.0389	-0.0329
63	2/3/2016 14:00	18.675	20.126	-0.0499	-0.0329
64	2/3/2016 15:00	22.872	28.245	-0.0478	-0.0316
65	2/3/2016 16:00	26.182	31.459	-0.0457	-0.0297
66	2/3/2016 17:00	27.579	31.001	-0.045	-0.0278
67	2/3/2016 18:00	22.441	21.987	-0.0898	-0.0265
68	2/3/2016 19:00	15.629	17.058	-0.0185	-0.0436
69	2/3/2016 20:00	11.516	12.364	-0.0203	-0.0478
70	2/3/2016 21:00	8.693	9.238	-0.0222	-0.0499
71	2/3/2016 22:00	6.813	6.94	-0.0228	-0.0506
72	2/3/2016 23:00	5.847	5.898	-0.0228	-0.0528
73	2/4/2016 0:00	4.947	5.05	-0.0228	-0.0528
74	2/4/2016 1:00	3.67	3.696	-0.0228	-0.0535
75	2/4/2016 2:00	2.903	2.61	-0.0228	-0.055
76	2/4/2016 3:00	2.209	1.886	-0.0228	-0.055
77	2/4/2016 4:00	1.994	1.859	-0.024	-0.055
78	2/4/2016 5:00	1.832	1.67	-0.024	-0.0557
79	2/4/2016 6:00	1.48	1.398	-0.024	-0.0557
80	2/4/2016 7:00	0.77	0.577	-0.024	-0.0572
81	2/4/2016 8:00	0.467	0.301	-0.024	-0.0557
82	2/4/2016 9:00	0.605	0.55	-0.0247	-0.0557
83	2/4/2016 10:00	6.357	5.205	-0.142	-0.0303
84	2/4/2016 11:00	14.553	12.485	-0.1389	-0.0247
85	2/4/2016 12:00	20.436	17.819	-0.1348	-0.021
86	2/4/2016 13:00	25.065	22.417	-0.1327	-0.0173
87	2/4/2016 14:00	27.038	25.137	-0.1297	-0.015
88	2/4/2016 15:00	25.817	24.798	-0.1317	-0.0138
89	2/4/2016 16:00	25.162	24.484	-0.1317	-0.0132
90	2/4/2016 17:00	24.919	24.46	-0.1317	-0.0132
91	2/4/2016 18:00	21.772	21.7	-0.0654	-0.0185
92	2/4/2016 19:00	20.746	21.008	-0.0616	-0.0185
93	2/4/2016 20:00	20.246	20.674	-0.0632	-0.0191
94	2/4/2016 21:00	19.77	19.96	-0.0616	-0.021
95	2/4/2016 22:00	17.653	18.652	-0.0557	-0.024
96	2/4/2016 23:00	15.127	16.225	-0.0572	-0.0259
97	2/5/2016 0:00	12.678	13.762	-0.0587	-0.0278
98	2/5/2016 1:00	10.516	11.54	-0.0601	-0.0284
99	2/5/2016 2:00	8.618	9.558	-0.0609	-0.0303
100	2/5/2016 3:00	7.041	7.87	-0.0632	-0.0316
101	2/5/2016 4:00	5.821	6.535	-0.0639	-0.0323
102	2/5/2016 5:00	4.869	5.488	-0.0639	-0.0329
103	2/5/2016 6:00	4.089	4.61	-0.0654	-0.0329
104	2/5/2016 7:00	3.38	3.854	-0.0662	-0.0342
105	2/5/2016 8:00	2.903	3.274	-0.0662	-0.0342
106	2/5/2016 9:00	2.503	2.823	-0.0662	-0.0342
107	2/5/2016 10:00	2.289	2.557	-0.0685	-0.0349
108	2/5/2016 11:00	4.532	6.026	-0.0639	-0.0329
109	2/5/2016 12:00	7.091	8.841	-0.0616	-0.0316
110	2/5/2016 13:00	10.124	12.413	-0.0601	-0.0297
111	2/5/2016 14:00	13.377	16.034	-0.0579	-0.0278
