"Plot Title: 10859614"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 10859614, SEN S/N: 10836752)","Temp, °F (LGR S/N: 10859614, SEN S/N: 10868961)","Water Content, m³/m³ (LGR S/N: 10859614, SEN S/N: 10879379)","Water Content, m³/m³ (LGR S/N: 10859614, SEN S/N: 10879390)"
64,04/14/17 08:00:01 AM,-98.419,46.931,0.0875,0.1484
65,04/14/17 09:00:01 AM,-97.244,51.370,0.0881,0.1495
66,04/14/17 10:00:01 AM,-97.244,55.081,0.0896,0.1499
67,04/14/17 11:00:01 AM,-97.244,62.447,0.0908,0.1519
68,04/14/17 12:00:01 PM,-98.419,71.877,0.0949,0.1542
69,04/14/17 01:00:01 PM,-99.648,75.117,0.0975,0.1577
70,04/14/17 02:00:01 PM,-100.934,73.947,0.0992,0.1600
71,04/14/17 03:00:01 PM,-100.934,81.997,0.0992,0.1615
72,04/14/17 04:00:01 PM,-99.648,72.696,0.0963,0.1608
73,04/14/17 05:00:01 PM,-99.648,70.887,0.0943,0.1596
74,04/14/17 06:00:01 PM,-97.244,63.689,0.0926,0.1577
75,04/14/17 07:00:01 PM,-96.115,49.338,0.0908,0.1547
76,04/14/17 08:00:01 PM,-95.030,32.891,0.0881,0.1508
77,04/14/17 09:00:01 PM,-95.030,29.251,0.0863,0.1484
78,04/14/17 10:00:01 PM,-96.115,29.354,0.0850,0.1466
79,04/14/17 11:00:01 PM,-96.115,26.164,0.0841,0.1450
80,04/15/17 12:00:01 AM,-97.244,26.960,0.0841,0.1441
81,04/15/17 01:00:01 AM,-96.115,25.147,0.0829,0.1425
82,04/15/17 02:00:01 AM,-97.244,25.524,0.0822,0.1421
83,04/15/17 03:00:01 AM,-97.244,26.431,0.0816,0.1416
84,04/15/17 04:00:01 AM,-97.244,27.118,0.0822,0.1405
85,04/15/17 05:00:01 AM,-97.244,28.216,0.0816,0.1400
86,04/15/17 06:00:01 AM,-97.244,27.381,0.0816,0.1396
87,04/15/17 07:00:01 AM,-97.244,30.072,0.0816,0.1396
88,04/15/17 08:00:01 AM,-98.419,52.203,0.0835,0.1412
89,04/15/17 09:00:01 AM,-98.419,73.429,0.0875,0.1434
90,04/15/17 10:00:01 AM,-99.648,87.483,0.0902,0.1475
91,04/15/17 11:00:01 AM,-99.648,95.518,0.0937,0.1508
92,04/15/17 12:00:01 PM,-100.934,105.188,0.0963,0.1547
93,04/15/17 01:00:01 PM,-100.934,104.256,0.0992,0.1577
94,04/15/17 02:00:01 PM,-102.285,102.722,0.1009,0.1596
95,04/15/17 03:00:01 PM,-103.706,107.602,0.1014,0.1604
96,04/15/17 04:00:01 PM,-103.706,101.509,0.0998,0.1604
97,04/15/17 05:00:01 PM,72.696,85.082,0.0963,0.1590
98,04/15/17 06:00:01 PM,68.356,76.375,0.0949,0.1566
99,04/15/17 07:00:01 PM,-95.030,61.248,0.0932,0.1538
100,04/15/17 08:00:01 PM,-95.030,44.173,0.0896,0.1503
101,04/15/17 09:00:01 PM,-95.030,44.218,0.0881,0.1479
102,04/15/17 10:00:01 PM,-96.115,43.763,0.0875,0.1459
103,04/15/17 11:00:01 PM,-96.115,40.064,0.0863,0.1446
104,04/16/17 12:00:01 AM,-96.115,40.811,0.0857,0.1434
105,04/16/17 01:00:01 AM,-97.244,41.322,0.0857,0.1425
106,04/16/17 02:00:01 AM,-96.115,40.298,0.0844,0.1416
107,04/16/17 03:00:01 AM,-96.115,41.090,0.0841,0.1405
108,04/16/17 04:00:01 AM,-97.244,43.167,0.0841,0.1400
109,04/16/17 05:00:01 AM,-97.244,44.991,0.0841,0.1396
110,04/16/17 06:00:01 AM,-97.244,43.075,0.0835,0.1391
111,04/16/17 07:00:01 AM,-97.244,48.583,0.0841,0.1391
112,04/16/17 08:00:01 AM,-98.419,68.313,0.0863,0.1405
113,04/16/17 09:00:01 AM,-98.419,87.802,0.0902,0.1434
114,04/16/17 10:00:01 AM,-100.934,94.134,0.0937,0.1475
115,04/16/17 11:00:01 AM,-100.934,110.509,0.0969,0.1519
116,04/16/17 12:00:01 PM,-102.285,119.248,0.0992,0.1551
117,04/16/17 01:00:01 PM,-103.706,117.999,0.1014,0.1577
118,04/16/17 02:00:01 PM,-90.159,115.608,0.1036,0.1590
119,04/16/17 03:00:01 PM,-95.030,108.455,0.1020,0.1590
120,04/16/17 04:00:01 PM,-92.979,89.269,0.0986,0.1570
121,04/16/17 05:00:01 PM,-89.277,77.815,0.0963,0.1551
122,04/16/17 06:00:01 PM,-92.007,72.826,0.0943,0.1527
123,04/16/17 07:00:01 PM,-96.115,63.689,0.0920,0.1503
124,04/16/17 08:00:01 PM,-98.419,59.056,0.0908,0.1479
125,04/16/17 09:00:01 PM,-97.244,52.817,0.0896,0.1459
126,04/16/17 10:00:01 PM,-98.419,49.471,0.0881,0.1446
127,04/16/17 11:00:01 PM,-98.419,46.211,0.0869,0.1425
128,04/17/17 12:00:01 AM,-98.419,43.534,0.0850,0.1412
129,04/17/17 01:00:01 AM,-100.934,48.538,0.0850,0.1400
130,04/17/17 02:00:01 AM,-99.648,49.825,0.0850,0.1396
131,04/17/17 03:00:01 AM,-100.934,53.253,0.0850,0.1396
132,04/17/17 04:00:01 AM,-99.648,51.809,0.0850,0.1391
133,04/17/17 05:00:01 AM,-100.934,51.895,0.0844,0.1387
134,04/17/17 06:00:01 AM,-98.419,47.781,0.0841,0.1382
135,04/17/17 07:00:01 AM,-100.934,53.166,0.0841,0.1375
136,04/17/17 08:00:01 AM,-100.934,63.518,0.0863,0.1391
137,04/17/17 09:00:01 AM,-100.934,74.034,0.0881,0.1405
138,04/17/17 10:00:01 AM,-99.648,81.687,0.0896,0.1434
139,04/17/17 11:00:01 AM,-100.934,87.436,0.0920,0.1455
140,04/17/17 12:00:01 PM,-99.648,93.897,0.0955,0.1484
141,04/17/17 01:00:01 PM,-98.419,103.231,0.0998,0.1523
142,04/17/17 02:00:01 PM,-96.115,98.136,0.0998,0.1538
143,04/17/17 03:00:01 PM,-96.115,98.332,0.0992,0.1538
144,04/17/17 04:00:01 PM,-95.030,91.495,0.0969,0.1532
145,04/17/17 05:00:01 PM,-96.115,92.104,0.0955,0.1527
146,04/17/17 06:00:01 PM,-96.115,79.435,0.0932,0.1503
147,04/17/17 07:00:01 PM,-97.244,65.574,0.0914,0.1470
148,04/17/17 08:00:01 PM,-97.244,58.325,0.0893,0.1446
149,04/17/17 09:00:01 PM,-98.419,50.135,0.0881,0.1421
150,04/17/17 10:00:01 PM,-100.934,57.936,0.0875,0.1416
151,04/17/17 11:00:01 PM,-100.934,57.592,0.0875,0.1412
152,04/18/17 12:00:01 AM,-100.934,57.204,0.0869,0.1400
153,04/18/17 01:00:01 AM,-99.648,53.994,0.0863,0.1396
154,04/18/17 02:00:01 AM,-97.244,47.109,0.0844,0.1375
155,04/18/17 03:00:01 AM,-98.419,46.481,0.0844,0.1370
156,04/18/17 04:00:01 AM,-98.419,45.896,0.0835,0.1357
157,04/18/17 05:00:01 AM,-100.934,51.809,0.0841,0.1361
158,04/18/17 06:00:01 AM,-99.648,51.764,0.0841,0.1361
159,04/18/17 07:00:01 AM,-100.934,59.272,0.0844,0.1361
160,04/18/17 08:00:01 AM,-100.934,62.105,0.0850,0.1370
161,04/18/17 09:00:01 AM,-100.934,68.313,0.0869,0.1382
162,04/18/17 10:00:01 AM,-97.244,56.901,0.0893,0.1523
163,04/18/17 11:00:01 AM,-100.934,66.900,0.1020,0.1972
164,04/18/17 12:00:01 PM,-96.115,72.696,0.1025,0.1999
165,04/18/17 01:00:01 PM,-96.115,77.335,0.1025,0.1990
166,04/18/17 02:00:01 PM,-93.987,78.559,0.1020,0.1990
167,04/18/17 03:00:01 PM,-95.030,79.920,0.1020,0.1985
168,04/18/17 04:00:01 PM,-56.076,93.659,0.1036,0.1967
169,04/18/17 05:00:01 PM,-43.753,75.160,0.1020,0.1990
170,04/18/17 06:00:01 PM,-64.212,71.103,0.1009,0.1981
171,04/18/17 07:00:01 PM,45.399,59.315,0.0992,0.1985
172,04/18/17 08:00:01 PM,-81.009,51.544,0.0981,0.1976
173,04/18/17 09:00:01 PM,-85.230,52.903,0.0969,0.1948
174,04/18/17 10:00:01 PM,-84.483,51.764,0.0969,0.1945
175,04/18/17 11:00:01 PM,-85.230,53.166,0.0963,0.1932
176,04/19/17 12:00:01 AM,-85.230,52.860,0.0961,0.1923
177,04/19/17 01:00:01 AM,-85.995,52.115,0.0961,0.1913
178,04/19/17 02:00:01 AM,-85.230,51.325,0.0955,0.1908
179,04/19/17 03:00:01 AM,-85.230,49.073,0.0955,0.1904
180,04/19/17 04:00:01 AM,-85.230,46.796,0.0943,0.1898
181,04/19/17 05:00:01 AM,-85.230,40.951,0.0932,0.1895
182,04/19/17 06:00:01 AM,-88.422,42.939,0.0926,0.1876
183,04/19/17 07:00:01 AM,-89.277,48.672,0.0926,0.1862
184,04/19/17 08:00:01 AM,-87.590,72.136,0.0943,0.1830
185,04/19/17 09:00:01 AM,-85.230,83.691,0.0963,0.1807
186,04/19/17 10:00:01 AM,-65.384,82.575,0.0981,0.1813
187,04/19/17 11:00:01 AM,-43.967,84.317,0.0998,0.1836
188,04/19/17 12:00:01 PM,-36.251,94.086,0.1003,0.1866
189,04/19/17 01:00:01 PM,-32.586,98.971,0.1025,0.1898
190,04/19/17 02:00:01 PM,-30.118,97.452,0.1042,0.1935
191,04/19/17 03:00:01 PM,-31.488,89.040,0.1042,0.1963
192,04/19/17 04:00:01 PM,-35.903,80.890,0.1009,0.1972
193,04/19/17 05:00:01 PM,-43.753,78.471,0.0986,0.1954
194,04/19/17 06:00:01 PM,-57.933,70.243,0.0963,0.1939
195,04/19/17 07:00:01 PM,-68.298,59.873,0.0955,0.1932
196,04/19/17 08:00:01 PM,-73.491,51.984,0.0937,0.1904
197,04/19/17 09:00:01 PM,-76.169,45.761,0.0920,0.1881
198,04/19/17 10:00:01 PM,-79.103,44.037,0.0914,0.1859
199,04/19/17 11:00:01 PM,-81.009,39.220,0.0902,0.1836
200,04/20/17 12:00:01 AM,-82.350,41.230,0.0893,0.1813
201,04/20/17 01:00:01 AM,-83.754,41.693,0.0887,0.1793
202,04/20/17 02:00:01 AM,-83.754,43.075,0.0887,0.1779
203,04/20/17 03:00:01 AM,-83.045,35.055,0.0881,0.1775
204,04/20/17 04:00:01 AM,-84.483,35.976,0.0863,0.1756
205,04/20/17 05:00:01 AM,-85.995,38.273,0.0869,0.1742
206,04/20/17 06:00:01 AM,-85.230,34.223,0.0863,0.1742
207,04/20/17 07:00:01 AM,-85.995,39.877,0.0857,0.1724
208,04/20/17 08:00:01 AM,-86.782,67.798,0.0893,0.1695
209,04/20/17 09:00:01 AM,-85.230,70.029,0.0908,0.1695
210,04/20/17 10:00:01 AM,-72.981,73.472,0.0932,0.1709
211,04/20/17 11:00:01 AM,-57.617,73.645,0.0949,0.1738
212,04/20/17 12:00:01 PM,-42.291,82.441,0.0975,0.1765
213,04/20/17 01:00:01 PM,-39.530,79.261,0.0986,0.1803
214,04/20/17 02:00:01 PM,-36.956,84.900,0.1003,0.1816
215,04/20/17 03:00:01 PM,-38.591,90.612,0.1003,0.1830
216,04/20/17 04:00:01 PM,-41.084,81.466,0.0975,0.1836
217,04/20/17 05:00:01 PM,-48.042,79.128,0.0955,0.1820
218,04/20/17 06:00:01 PM,-64.989,67.842,0.0937,0.1807
219,04/20/17 07:00:01 PM,-74.009,60.132,0.0920,0.1783
220,04/20/17 08:00:01 PM,-83.754,50.047,0.0902,0.1756
221,04/20/17 09:00:01 PM,-89.277,46.031,0.0887,0.1732
222,04/20/17 10:00:01 PM,-90.159,38.748,0.0869,0.1703
223,04/20/17 11:00:01 PM,-90.159,35.249,0.0857,0.1681
224,04/21/17 12:00:01 AM,-91.068,34.272,0.0844,0.1663
225,04/21/17 01:00:01 AM,-91.068,37.225,0.0841,0.1642
226,04/21/17 02:00:01 AM,-92.007,36.459,0.0835,0.1623
227,04/21/17 03:00:01 AM,-91.068,32.542,0.0835,0.1608
228,04/21/17 04:00:01 AM,-91.068,29.917,0.0822,0.1600
229,04/21/17 05:00:01 AM,-92.007,31.087,0.0816,0.1590
230,04/21/17 06:00:01 AM,-92.007,30.632,0.0810,0.1577
231,04/21/17 07:00:01 AM,-93.987,40.719,0.0816,0.1570
232,04/21/17 08:00:01 AM,-95.030,64.845,0.0844,0.1566
233,04/21/17 09:00:01 AM,-95.030,81.642,0.0881,0.1581
234,04/21/17 10:00:01 AM,-93.987,87.939,0.0914,0.1604
235,04/21/17 11:00:01 AM,-92.007,90.982,0.0937,0.1638
236,04/21/17 12:00:01 PM,-90.159,98.087,0.0963,0.1667
237,04/21/17 01:00:01 PM,-90.159,104.929,0.0992,0.1695
238,04/21/17 02:00:01 PM,-98.419,104.670,0.1009,0.1714
239,04/21/17 03:00:01 PM,-96.115,103.590,0.1014,0.1728
240,04/21/17 04:00:01 PM,-96.115,99.811,0.0981,0.1724
241,04/21/17 05:00:01 PM,-95.030,82.308,0.0949,0.1709
242,04/21/17 06:00:01 PM,-95.030,75.853,0.0937,0.1685
243,04/21/17 07:00:01 PM,-93.987,64.459,0.0914,0.1652
244,04/21/17 08:00:01 PM,-92.979,51.589,0.0887,0.1615
245,04/21/17 09:00:01 PM,-93.987,43.306,0.0863,0.1577
246,04/21/17 10:00:01 PM,-93.987,39.783,0.0850,0.1547
247,04/21/17 11:00:01 PM,-96.115,42.341,0.0844,0.1532
248,04/22/17 12:00:01 AM,-96.115,43.443,0.0841,0.1514
249,04/22/17 01:00:01 AM,-96.115,45.354,0.0835,0.1503
250,04/22/17 02:00:01 AM,-96.115,43.306,0.0829,0.1490
251,04/22/17 03:00:01 AM,-96.115,43.396,0.0822,0.1479
252,04/22/17 04:00:01 AM,-96.115,40.532,0.0816,0.1466
253,04/22/17 05:00:01 AM,-96.115,42.017,0.0816,0.1455
254,04/22/17 06:00:01 AM,-95.030,38.037,0.0803,0.1446
255,04/22/17 07:00:01 AM,-97.244,46.706,0.0810,0.1446
256,04/22/17 08:00:01 AM,-98.419,66.985,0.0841,0.1455
257,04/22/17 09:00:01 AM,-98.419,81.952,0.0875,0.1479
258,04/22/17 10:00:01 AM,-99.648,101.107,0.0926,0.1523
259,04/22/17 11:00:01 AM,-98.419,101.158,0.0943,0.1558
260,04/22/17 12:00:01 PM,-98.419,104.205,0.0969,0.1585
261,04/22/17 01:00:01 PM,-99.648,113.391,0.0992,0.1615
262,04/22/17 02:00:01 PM,-98.419,101.761,0.1020,0.1629
263,04/22/17 03:00:01 PM,-100.934,102.925,0.1020,0.1638
264,04/22/17 04:00:01 PM,-100.934,104.979,0.0986,0.1638
265,04/22/17 05:00:01 PM,-99.648,96.870,0.0961,0.1629
266,04/22/17 06:00:01 PM,-97.244,81.554,0.0943,0.1600
267,04/22/17 07:00:01 PM,-95.030,74.163,0.0920,0.1566
268,04/22/17 08:00:01 PM,-95.030,60.604,0.0896,0.1527
269,04/22/17 09:00:01 PM,-96.115,58.325,0.0887,0.1499
270,04/22/17 10:00:01 PM,-95.030,49.161,0.0863,0.1475
271,04/22/17 11:00:01 PM,-95.030,45.354,0.0850,0.1446
272,04/23/17 12:00:01 AM,-98.419,52.903,0.0850,0.1434
273,04/23/17 01:00:01 AM,-95.030,41.693,0.0835,0.1416
274,04/23/17 02:00:01 AM,-96.115,47.422,0.0829,0.1405
275,04/23/17 03:00:01 AM,-96.115,43.075,0.0829,0.1396
276,04/23/17 04:00:01 AM,-95.030,37.609,0.0810,0.1375
277,04/23/17 05:00:01 AM,-96.115,38.084,0.0797,0.1366
278,04/23/17 06:00:01 AM,-96.115,37.081,0.0794,0.1357
279,04/23/17 07:00:01 AM,-98.419,44.445,0.0797,0.1361
280,04/23/17 08:00:01 AM,-98.419,64.161,0.0822,0.1382
281,04/23/17 09:00:01 AM,-99.648,85.262,0.0869,0.1421
282,04/23/17 10:00:01 AM,-99.648,94.230,0.0896,0.1455
283,04/23/17 11:00:01 AM,-99.648,98.676,0.0920,0.1490
284,04/23/17 12:00:01 PM,-100.934,98.479,0.0932,0.1514
285,04/23/17 01:00:01 PM,-100.934,106.389,0.0961,0.1538
286,04/23/17 02:00:01 PM,-102.285,103.537,0.0975,0.1558
287,04/23/17 03:00:01 PM,-97.244,87.710,0.0969,0.1551
288,04/23/17 04:00:01 PM,-100.934,89.962,0.0949,0.1551
289,04/23/17 05:00:01 PM,-99.648,83.646,0.0920,0.1532
290,04/23/17 06:00:01 PM,-97.244,73.126,0.0893,0.1503
291,04/23/17 07:00:01 PM,-96.115,61.290,0.0869,0.1466
292,04/23/17 08:00:01 PM,-96.115,51.940,0.0857,0.1430
293,04/23/17 09:00:01 PM,-96.115,47.959,0.0841,0.1400
294,04/23/17 10:00:01 PM,-96.115,48.493,0.0835,0.1382
295,04/23/17 11:00:01 PM,-96.115,41.970,0.0822,0.1361
296,04/24/17 12:00:01 AM,-96.115,38.084,0.0803,0.1342
297,04/24/17 01:00:01 AM,-97.244,40.204,0.0797,0.1331
298,04/24/17 02:00:01 AM,-97.244,40.392,0.0797,0.1326
299,04/24/17 03:00:01 AM,-96.115,34.810,0.0787,0.1312
300,04/24/17 04:00:01 AM,-98.419,34.713,0.0775,0.1302
301,04/24/17 05:00:01 AM,-100.934,34.027,0.0762,0.1290
302,04/24/17 06:00:01 AM,-100.934,33.584,0.0762,0.1285
303,04/24/17 07:00:01 AM,-103.706,44.901,0.0775,0.1290
304,04/24/17 08:00:01 AM,-100.934,70.759,0.0810,0.1321
305,04/24/17 09:00:01 AM,-98.419,79.347,0.0829,0.1357
306,04/24/17 10:00:01 AM,-92.979,82.175,0.0857,0.1387
307,04/24/17 11:00:01 AM,-100.934,91.170,0.0875,0.1421
308,04/24/17 12:00:01 PM,-100.934,93.659,0.0902,0.1446
309,04/24/17 01:00:01 PM,-103.706,95.760,0.0926,0.1475
310,04/24/17 02:00:01 PM,-92.979,85.849,0.0955,0.1479
311,04/24/17 03:00:01 PM,-95.030,78.602,0.0932,0.1475
312,04/24/17 04:00:01 PM,-92.007,79.963,0.0908,0.1470
313,04/24/17 05:00:01 PM,-99.648,69.685,0.0881,0.1446
314,04/24/17 06:00:01 PM,-99.648,68.828,0.0863,0.1425
315,04/24/17 07:00:01 PM,-96.115,60.346,0.0850,0.1396
316,04/24/17 08:00:01 PM,-97.244,56.079,0.0835,0.1370
317,04/24/17 09:00:01 PM,-99.648,55.081,0.0829,0.1357
318,04/24/17 10:00:01 PM,-97.244,52.115,0.0816,0.1342
319,04/24/17 11:00:01 PM,-98.419,52.554,0.0810,0.1331
320,04/25/17 12:00:01 AM,-98.419,51.678,0.0803,0.1326
321,04/25/17 01:00:01 AM,-98.419,50.752,0.0803,0.1321
322,04/25/17 02:00:01 AM,-98.419,49.870,0.0797,0.1312
323,04/25/17 03:00:01 AM,-98.419,49.249,0.0794,0.1302
324,04/25/17 04:00:01 AM,-98.419,49.073,0.0787,0.1302
325,04/25/17 05:00:01 AM,-96.115,45.082,0.0781,0.1290
326,04/25/17 06:00:01 AM,-92.007,45.714,0.0775,0.1281
327,04/25/17 07:00:01 AM,-92.007,49.737,0.0781,0.1281
328,04/25/17 08:00:01 AM,-92.007,60.433,0.0797,0.1297
329,04/25/17 09:00:01 AM,-92.007,69.213,0.0822,0.1321
330,04/25/17 10:00:01 AM,-91.068,77.378,0.0850,0.1357
331,04/25/17 11:00:01 AM,-96.115,81.952,0.0875,0.1387
332,04/25/17 12:00:01 PM,-97.244,74.899,0.0875,0.1391
333,04/25/17 01:00:01 PM,-96.115,93.234,0.0896,0.1416
334,04/25/17 02:00:01 PM,-92.007,80.978,0.0926,0.1430
335,04/25/17 03:00:01 PM,-95.030,78.165,0.0914,0.1430
336,04/25/17 04:00:01 PM,-98.419,76.681,0.0893,0.1430
337,04/25/17 05:00:01 PM,-99.648,71.661,0.0869,0.1416
338,04/25/17 06:00:01 PM,-99.648,65.574,0.0850,0.1387
339,04/25/17 07:00:01 PM,-96.115,58.971,0.0829,0.1357
340,04/25/17 08:00:01 PM,-96.115,49.249,0.0816,0.1326
341,04/25/17 09:00:01 PM,-96.115,43.716,0.0797,0.1302
342,04/25/17 10:00:01 PM,-100.934,42.109,0.0787,0.1281
343,04/25/17 11:00:01 PM,-100.934,41.416,0.0775,0.1271
344,04/26/17 12:00:01 AM,-97.244,41.416,0.0768,0.1261
345,04/26/17 01:00:01 AM,-97.244,44.127,0.0768,0.1261
346,04/26/17 02:00:01 AM,-97.244,44.355,0.0762,0.1251
347,04/26/17 03:00:01 AM,-97.244,41.184,0.0758,0.1237
348,04/26/17 04:00:01 AM,-100.934,36.891,0.0745,0.1224
349,04/26/17 05:00:01 AM,-100.934,36.603,0.0745,0.1219
350,04/26/17 06:00:01 AM,-98.419,37.369,0.0738,0.1214
351,04/26/17 07:00:01 AM,-98.419,45.444,0.0738,0.1209
352,04/26/17 08:00:01 AM,-99.648,68.484,0.0775,0.1246
353,04/26/17 09:00:01 AM,-100.934,86.709,0.0822,0.1290
354,04/26/17 10:00:01 AM,-100.934,92.667,0.0844,0.1331
355,04/26/17 11:00:01 AM,-100.934,89.962,0.0863,0.1361
356,04/26/17 12:00:01 PM,-100.934,101.811,0.0893,0.1396
357,04/26/17 01:00:01 PM,-103.706,104.410,0.0908,0.1416
358,04/26/17 02:00:01 PM,-99.648,81.244,0.0926,0.1412
359,04/26/17 03:00:01 PM,-103.706,94.753,0.0932,0.1430
360,04/26/17 04:00:01 PM,-98.419,81.421,0.0902,0.1405
361,04/26/17 05:00:01 PM,-100.934,84.677,0.0887,0.1405
362,04/26/17 06:00:01 PM,-98.419,74.381,0.0863,0.1375
363,04/26/17 07:00:01 PM,-97.244,66.900,0.0841,0.1347
364,04/26/17 08:00:01 PM,-96.115,59.529,0.0822,0.1321
365,04/26/17 09:00:01 PM,-98.419,58.325,0.0816,0.1302
366,04/26/17 10:00:01 PM,-97.244,57.463,0.0816,0.1290
367,04/26/17 11:00:01 PM,-99.648,58.885,0.0810,0.1281
368,04/27/17 12:00:01 AM,-97.244,54.820,0.0803,0.1271
369,04/27/17 01:00:01 AM,-98.419,56.426,0.0794,0.1266
370,04/27/17 02:00:01 AM,-99.648,56.599,0.0794,0.1261
371,04/27/17 03:00:01 AM,-98.419,55.342,0.0794,0.1261
372,04/27/17 04:00:01 AM,-98.419,55.038,0.0794,0.1251
373,04/27/17 05:00:01 AM,-98.419,54.300,0.0787,0.1246
374,04/27/17 06:00:01 AM,-98.419,53.472,0.0781,0.1246
375,04/27/17 07:00:01 AM,-98.419,53.341,0.0775,0.1242
376,04/27/17 08:00:01 AM,-98.419,54.734,0.0781,0.1242
377,04/27/17 09:00:01 AM,-98.419,57.722,0.0787,0.1246
378,04/27/17 10:00:01 AM,-98.419,58.755,0.0787,0.1246
379,04/27/17 11:00:01 AM,-99.648,74.206,0.0822,0.1281
