"Plot Title: 10859616"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 10859616, SEN S/N: 10868941)","Water Content, m³/m³ (LGR S/N: 10859616, SEN S/N: 10880711)","Water Content, m³/m³ (LGR S/N: 10859616, SEN S/N: 10880712)"
53,04/12/17 10:00:01 PM,53.121,0.0588,0.1009
54,04/12/17 11:00:01 PM,51.237,0.0588,0.0992
55,04/13/17 12:00:01 AM,49.649,0.0581,0.0975
56,04/13/17 01:00:01 AM,49.737,0.0574,0.0969
57,04/13/17 02:00:01 AM,49.649,0.0570,0.0963
58,04/13/17 03:00:01 AM,42.847,0.0555,0.0955
59,04/13/17 04:00:01 AM,45.262,0.0555,0.0943
60,04/13/17 05:00:01 AM,45.082,0.0547,0.0937
61,04/13/17 06:00:01 AM,45.714,0.0555,0.0937
62,04/13/17 07:00:01 AM,47.826,0.0562,0.0937
63,04/13/17 08:00:01 AM,51.721,0.0574,0.0943
64,04/13/17 09:00:01 AM,62.019,0.0614,0.0975
65,04/13/17 10:00:01 AM,58.669,0.0632,0.0992
66,04/13/17 11:00:01 AM,61.419,0.0653,0.1003
67,04/13/17 12:00:01 PM,89.132,0.0738,0.1080
68,04/13/17 01:00:01 PM,89.546,0.0768,0.1112
69,04/13/17 02:00:01 PM,89.776,0.0758,0.1112
70,04/13/17 03:00:01 PM,84.317,0.0762,0.1122
71,04/13/17 04:00:01 PM,88.030,0.0781,0.1138
72,04/13/17 05:00:01 PM,83.959,0.0745,0.1122
73,04/13/17 06:00:01 PM,68.142,0.0684,0.1085
74,04/13/17 07:00:01 PM,57.850,0.0628,0.1042
75,04/13/17 08:00:01 PM,50.445,0.0596,0.1009
76,04/13/17 09:00:01 PM,46.616,0.0570,0.0986
77,04/13/17 10:00:01 PM,43.808,0.0562,0.0963
78,04/13/17 11:00:01 PM,40.345,0.0544,0.0949
79,04/14/17 12:00:01 AM,43.853,0.0547,0.0949
80,04/14/17 01:00:01 AM,46.391,0.0555,0.0943
81,04/14/17 02:00:01 AM,46.481,0.0555,0.0937
82,04/14/17 03:00:01 AM,46.076,0.0555,0.0932
83,04/14/17 04:00:01 AM,45.624,0.0547,0.0932
84,04/14/17 05:00:01 AM,40.532,0.0536,0.0920
85,04/14/17 06:00:01 AM,42.064,0.0528,0.0908
86,04/14/17 07:00:01 AM,41.878,0.0528,0.0896
87,04/14/17 08:00:01 AM,48.137,0.0544,0.0920
88,04/14/17 09:00:01 AM,57.247,0.0574,0.0949
89,04/14/17 10:00:01 AM,66.258,0.0599,0.0992
90,04/14/17 11:00:01 AM,75.637,0.0653,0.1031
91,04/14/17 12:00:01 PM,79.876,0.0695,0.1064
92,04/14/17 01:00:01 PM,88.855,0.0752,0.1096
93,04/14/17 02:00:01 PM,93.375,0.0781,0.1117
94,04/14/17 03:00:01 PM,92.480,0.0775,0.1133
95,04/14/17 04:00:01 PM,86.527,0.0758,0.1128
96,04/14/17 05:00:01 PM,83.287,0.0732,0.1117
97,04/14/17 06:00:01 PM,66.130,0.0664,0.1085
98,04/14/17 07:00:01 PM,58.712,0.0614,0.1036
99,04/14/17 08:00:01 PM,53.298,0.0581,0.1003
100,04/14/17 09:00:01 PM,49.073,0.0555,0.0975
101,04/14/17 10:00:01 PM,48.583,0.0547,0.0955
102,04/14/17 11:00:01 PM,46.301,0.0536,0.0943
103,04/15/17 12:00:01 AM,44.901,0.0521,0.0926
104,04/15/17 01:00:01 AM,43.808,0.0517,0.0914
105,04/15/17 02:00:01 AM,42.663,0.0509,0.0902
106,04/15/17 03:00:01 AM,42.341,0.0509,0.0896
107,04/15/17 04:00:01 AM,42.202,0.0509,0.0893
108,04/15/17 05:00:01 AM,40.719,0.0501,0.0881
109,04/15/17 06:00:01 AM,39.031,0.0501,0.0869
110,04/15/17 07:00:01 AM,38.084,0.0494,0.0863
111,04/15/17 08:00:01 AM,45.489,0.0509,0.0893
112,04/15/17 09:00:01 AM,58.755,0.0555,0.0920
113,04/15/17 10:00:01 AM,73.904,0.0596,0.0986
114,04/15/17 11:00:01 AM,87.847,0.0660,0.1047
115,04/15/17 12:00:01 PM,94.514,0.0702,0.1085
116,04/15/17 01:00:01 PM,93.801,0.0738,0.1122
117,04/15/17 02:00:01 PM,108.991,0.0781,0.1159
118,04/15/17 03:00:01 PM,109.261,0.0803,0.1174
119,04/15/17 04:00:01 PM,110.892,0.0797,0.1174
120,04/15/17 05:00:01 PM,96.240,0.0752,0.1143
121,04/15/17 06:00:01 PM,83.736,0.0695,0.1107
122,04/15/17 07:00:01 PM,71.920,0.0639,0.1064
123,04/15/17 08:00:01 PM,59.616,0.0596,0.1020
124,04/15/17 09:00:01 PM,56.599,0.0574,0.0992
125,04/15/17 10:00:01 PM,53.602,0.0562,0.0975
126,04/15/17 11:00:01 PM,50.576,0.0544,0.0955
127,04/16/17 12:00:01 AM,52.335,0.0536,0.0937
128,04/16/17 01:00:01 AM,49.428,0.0528,0.0920
129,04/16/17 02:00:01 AM,44.856,0.0517,0.0908
130,04/16/17 03:00:01 AM,46.346,0.0509,0.0896
131,04/16/17 04:00:01 AM,44.946,0.0509,0.0893
132,04/16/17 05:00:01 AM,43.122,0.0501,0.0887
133,04/16/17 06:00:01 AM,42.109,0.0494,0.0881
134,04/16/17 07:00:01 AM,44.674,0.0494,0.0875
135,04/16/17 08:00:01 AM,49.471,0.0509,0.0896
136,04/16/17 09:00:01 AM,64.803,0.0555,0.0943
137,04/16/17 10:00:01 AM,73.645,0.0588,0.0981
138,04/16/17 11:00:01 AM,93.992,0.0653,0.1025
139,04/16/17 12:00:01 PM,107.443,0.0725,0.1091
140,04/16/17 01:00:01 PM,119.606,0.0787,0.1133
141,04/16/17 02:00:01 PM,88.902,0.0722,0.1107
142,04/16/17 03:00:01 PM,84.407,0.0678,0.1075
143,04/16/17 04:00:01 PM,83.914,0.0664,0.1064
144,04/16/17 05:00:01 PM,77.596,0.0646,0.1042
145,04/16/17 06:00:01 PM,70.329,0.0614,0.1020
146,04/16/17 07:00:01 PM,64.459,0.0588,0.0986
147,04/16/17 08:00:01 PM,59.185,0.0562,0.0963
148,04/16/17 09:00:01 PM,56.901,0.0555,0.0949
149,04/16/17 10:00:01 PM,53.865,0.0544,0.0937
150,04/16/17 11:00:01 PM,54.648,0.0536,0.0920
151,04/17/17 12:00:01 AM,55.342,0.0536,0.0920
152,04/17/17 01:00:01 AM,56.340,0.0536,0.0914
153,04/17/17 02:00:01 AM,56.340,0.0536,0.0914
154,04/17/17 03:00:01 AM,54.473,0.0528,0.0908
155,04/17/17 04:00:01 AM,53.820,0.0528,0.0902
156,04/17/17 05:00:01 AM,53.384,0.0521,0.0893
157,04/17/17 06:00:01 AM,53.035,0.0528,0.0893
158,04/17/17 07:00:01 AM,54.952,0.0528,0.0893
159,04/17/17 08:00:01 AM,59.358,0.0544,0.0902
160,04/17/17 09:00:01 AM,65.102,0.0562,0.0932
161,04/17/17 10:00:01 AM,76.375,0.0599,0.0992
162,04/17/17 11:00:01 AM,93.328,0.0671,0.1047
163,04/17/17 12:00:01 PM,108.777,0.0732,0.1096
164,04/17/17 01:00:01 PM,90.612,0.0725,0.1096
165,04/17/17 02:00:01 PM,87.573,0.0715,0.1107
166,04/17/17 03:00:01 PM,90.936,0.0715,0.1096
167,04/17/17 04:00:01 PM,99.860,0.0725,0.1107
168,04/17/17 05:00:01 PM,89.638,0.0708,0.1096
169,04/17/17 06:00:01 PM,79.216,0.0660,0.1053
170,04/17/17 07:00:01 PM,67.842,0.0614,0.1014
171,04/17/17 08:00:01 PM,64.033,0.0588,0.0986
172,04/17/17 09:00:01 PM,61.290,0.0570,0.0963
173,04/17/17 10:00:01 PM,59.788,0.0562,0.0949
174,04/17/17 11:00:01 PM,58.582,0.0555,0.0937
175,04/18/17 12:00:01 AM,57.290,0.0544,0.0932
176,04/18/17 01:00:01 AM,55.819,0.0544,0.0920
177,04/18/17 02:00:01 AM,57.679,0.0544,0.0914
178,04/18/17 03:00:01 AM,58.109,0.0536,0.0908
179,04/18/17 04:00:01 AM,58.582,0.0536,0.0908
180,04/18/17 05:00:01 AM,58.455,0.0544,0.0908
181,04/18/17 06:00:01 AM,56.512,0.0536,0.0902
182,04/18/17 07:00:01 AM,53.341,0.0536,0.0902
183,04/18/17 08:00:01 AM,53.602,0.0745,0.2639
184,04/18/17 09:00:01 AM,56.383,0.0992,0.2722
185,04/18/17 10:00:01 AM,57.979,0.1256,0.2853
186,04/18/17 11:00:01 AM,76.725,0.1366,0.2691
187,04/18/17 12:00:01 PM,69.771,0.1396,0.2621
188,04/18/17 01:00:01 PM,69.728,0.1405,0.2567
189,04/18/17 02:00:01 PM,68.443,0.1412,0.2528
190,04/18/17 03:00:01 PM,74.250,0.1400,0.2487
191,04/18/17 04:00:01 PM,80.757,0.1387,0.2452
192,04/18/17 05:00:01 PM,88.030,0.1370,0.2414
193,04/18/17 06:00:01 PM,72.394,0.1366,0.2394
194,04/18/17 07:00:01 PM,63.518,0.1352,0.2371
195,04/18/17 08:00:01 PM,57.936,0.1347,0.2355
196,04/18/17 09:00:01 PM,58.755,0.1331,0.2339
197,04/18/17 10:00:01 PM,56.426,0.1361,0.2344
198,04/18/17 11:00:01 PM,55.776,0.1361,0.2335
199,04/19/17 12:00:01 AM,54.777,0.1361,0.2327
200,04/19/17 01:00:01 AM,50.841,0.1148,0.2323
201,04/19/17 02:00:01 AM,49.516,0.1361,0.2315
202,04/19/17 03:00:01 AM,50.533,0.1366,0.2303
203,04/19/17 04:00:01 AM,48.094,0.1366,0.2299
204,04/19/17 05:00:01 AM,48.895,0.1366,0.2286
205,04/19/17 06:00:01 AM,50.533,0.1361,0.2277
206,04/19/17 07:00:01 AM,51.764,0.1366,0.2274
207,04/19/17 08:00:01 AM,55.168,0.1361,0.2257
208,04/19/17 09:00:01 AM,64.931,0.1366,0.2249
209,04/19/17 10:00:01 AM,72.997,0.1361,0.2257
210,04/19/17 11:00:01 AM,84.542,0.1361,0.2245
211,04/19/17 12:00:01 PM,88.855,0.1370,0.2257
212,04/19/17 01:00:01 PM,102.013,0.1391,0.2249
213,04/19/17 02:00:01 PM,107.337,0.1412,0.2245
214,04/19/17 03:00:01 PM,102.164,0.1421,0.2232
215,04/19/17 04:00:01 PM,103.743,0.1421,0.2216
216,04/19/17 05:00:01 PM,94.230,0.1400,0.2203
217,04/19/17 06:00:01 PM,79.788,0.1375,0.2190
218,04/19/17 07:00:01 PM,69.427,0.1361,0.2182
219,04/19/17 08:00:01 PM,60.561,0.1347,0.2161
220,04/19/17 09:00:01 PM,57.592,-0.4737,0.2143
221,04/19/17 10:00:01 PM,57.893,0.1317,0.2131
222,04/19/17 11:00:01 PM,55.472,0.1307,0.2117
223,04/20/17 12:00:01 AM,51.852,0.1290,0.2104
224,04/20/17 01:00:01 AM,48.762,0.1290,0.2095
225,04/20/17 02:00:01 AM,48.227,0.1281,0.2083
226,04/20/17 03:00:01 AM,48.717,0.1271,0.2073
227,04/20/17 04:00:01 AM,44.582,0.1266,0.2064
228,04/20/17 05:00:01 AM,45.172,0.1256,0.2052
229,04/20/17 06:00:01 AM,45.669,0.1251,0.2043
230,04/20/17 07:00:01 AM,45.669,0.1242,0.2035
231,04/20/17 08:00:01 AM,54.343,0.1237,0.2008
232,04/20/17 09:00:01 AM,63.262,0.1229,0.1994
233,04/20/17 10:00:01 AM,74.943,0.1229,0.1999
234,04/20/17 11:00:01 AM,82.620,0.1246,0.2017
235,04/20/17 12:00:01 PM,93.328,0.1285,0.2026
236,04/20/17 01:00:01 PM,99.613,0.1317,0.2038
237,04/20/17 02:00:01 PM,95.952,0.1331,0.2035
238,04/20/17 03:00:01 PM,101.307,0.1342,0.2020
239,04/20/17 04:00:01 PM,104.463,0.1342,0.2012
240,04/20/17 05:00:01 PM,91.636,0.1321,0.2008
241,04/20/17 06:00:01 PM,75.594,0.1302,0.1999
242,04/20/17 07:00:01 PM,66.344,0.1281,0.1999
243,04/20/17 08:00:01 PM,58.152,0.1271,0.1985
244,04/20/17 09:00:01 PM,56.556,-0.4737,0.1963
245,04/20/17 10:00:01 PM,55.256,0.1246,0.1948
246,04/20/17 11:00:01 PM,52.509,0.1237,0.1935
247,04/21/17 12:00:01 AM,48.762,0.1219,0.1926
248,04/21/17 01:00:01 AM,49.161,0.1219,0.1913
249,04/21/17 02:00:01 AM,50.180,-0.3918,0.1895
250,04/21/17 03:00:01 AM,50.445,0.1199,0.1881
251,04/21/17 04:00:01 AM,49.249,0.1194,0.1872
252,04/21/17 05:00:01 AM,47.781,0.1189,0.1859
253,04/21/17 06:00:01 AM,47.914,0.1184,0.1853
254,04/21/17 07:00:01 AM,48.628,0.1174,0.1843
255,04/21/17 08:00:01 AM,54.082,0.1174,0.1816
256,04/21/17 09:00:01 AM,62.490,0.1169,0.1807
257,04/21/17 10:00:01 AM,72.480,0.1169,0.1816
258,04/21/17 11:00:01 AM,84.857,0.1184,0.1830
259,04/21/17 12:00:01 PM,89.224,0.1219,0.1859
260,04/21/17 01:00:01 PM,106.862,0.1261,0.1866
261,04/21/17 02:00:01 PM,101.912,0.1281,0.1876
262,04/21/17 03:00:01 PM,103.640,0.1290,0.1876
263,04/21/17 04:00:01 PM,104.824,0.1281,0.1872
264,04/21/17 05:00:01 PM,100.308,0.1266,0.1866
265,04/21/17 06:00:01 PM,80.757,0.1242,0.1862
266,04/21/17 07:00:01 PM,72.437,0.1214,0.1849
267,04/21/17 08:00:01 PM,66.214,0.1194,0.1830
268,04/21/17 09:00:01 PM,60.948,0.1179,0.1807
269,04/21/17 10:00:01 PM,58.411,0.1169,0.1793
270,04/21/17 11:00:01 PM,56.208,0.1153,0.1775
271,04/22/17 12:00:01 AM,54.169,0.1148,0.1769
272,04/22/17 01:00:01 AM,52.860,0.1148,0.1756
273,04/22/17 02:00:01 AM,51.852,0.1133,0.1742
274,04/22/17 03:00:01 AM,50.400,0.1133,0.1732
275,04/22/17 04:00:01 AM,45.714,0.1128,0.1728
276,04/22/17 05:00:01 AM,47.422,0.1122,0.1718
277,04/22/17 06:00:01 AM,42.755,0.1117,0.1714
278,04/22/17 07:00:01 AM,47.959,0.1112,0.1703
279,04/22/17 08:00:01 AM,54.604,0.1112,0.1681
280,04/22/17 09:00:01 AM,67.928,0.1085,0.1677
281,04/22/17 10:00:01 AM,87.985,-0.4039,0.1689
282,04/22/17 11:00:01 AM,105.291,0.1159,0.1714
283,04/22/17 12:00:01 PM,114.181,0.1199,0.1746
284,04/22/17 01:00:01 PM,113.671,0.1237,0.1765
285,04/22/17 02:00:01 PM,114.012,0.1256,0.1769
286,04/22/17 03:00:01 PM,117.703,0.1261,0.1779
287,04/22/17 04:00:01 PM,113.502,0.1256,0.1775
288,04/22/17 05:00:01 PM,105.084,0.1229,0.1765
289,04/22/17 06:00:01 PM,84.317,0.1189,0.1765
290,04/22/17 07:00:01 PM,74.554,0.1164,0.1742
291,04/22/17 08:00:01 PM,66.429,0.1138,0.1718
292,04/22/17 09:00:01 PM,61.290,0.1122,0.1699
293,04/22/17 10:00:01 PM,58.109,0.1112,0.1685
294,04/22/17 11:00:01 PM,58.023,0.1096,0.1667
295,04/23/17 12:00:01 AM,53.384,0.1091,0.1652
296,04/23/17 01:00:01 AM,53.384,0.1080,0.1642
297,04/23/17 02:00:01 AM,50.621,0.1069,0.1604
298,04/23/17 03:00:01 AM,56.988,0.1069,0.1590
299,04/23/17 04:00:01 AM,55.863,0.1069,0.1577
300,04/23/17 05:00:01 AM,54.648,0.1058,0.1566
301,04/23/17 06:00:01 AM,54.082,0.1053,0.1566
302,04/23/17 07:00:01 AM,54.212,0.1053,0.1558
303,04/23/17 08:00:01 AM,59.445,0.1053,0.1538
304,04/23/17 09:00:01 AM,63.903,0.1058,0.1538
305,04/23/17 10:00:01 AM,76.507,0.1069,0.1547
306,04/23/17 11:00:01 AM,86.936,0.1096,0.1577
307,04/23/17 12:00:01 PM,97.403,0.1128,0.1604
308,04/23/17 01:00:01 PM,102.976,0.1159,0.1619
309,04/23/17 02:00:01 PM,102.418,0.1174,0.1629
310,04/23/17 03:00:01 PM,115.092,0.1194,0.1638
311,04/23/17 04:00:01 PM,110.073,0.1189,0.1629
312,04/23/17 05:00:01 PM,101.208,0.1159,0.1615
313,04/23/17 06:00:01 PM,83.064,0.1117,0.1600
314,04/23/17 07:00:01 PM,69.256,0.1080,0.1585
315,04/23/17 08:00:01 PM,63.262,0.1058,0.1562
316,04/23/17 09:00:01 PM,60.174,0.1042,0.1538
317,04/23/17 10:00:01 PM,56.815,0.1031,0.1519
318,04/23/17 11:00:01 PM,53.645,0.1020,0.1503
319,04/24/17 12:00:01 AM,50.576,0.1009,0.1490
320,04/24/17 01:00:01 AM,49.383,0.0998,0.1484
321,04/24/17 02:00:01 AM,46.974,0.0992,0.1475
322,04/24/17 03:00:01 AM,45.307,0.0986,0.1466
323,04/24/17 04:00:01 AM,47.199,0.0981,0.1455
324,04/24/17 05:00:01 AM,47.289,0.0986,0.1450
325,04/24/17 06:00:01 AM,47.647,0.0981,0.1441
326,04/24/17 07:00:01 AM,48.672,0.0975,0.1441
327,04/24/17 08:00:01 AM,56.944,0.0981,0.1425
328,04/24/17 09:00:01 AM,63.689,0.0992,0.1434
329,04/24/17 10:00:01 AM,80.139,0.1014,0.1459
330,04/24/17 11:00:01 AM,92.433,0.1042,0.1490
331,04/24/17 12:00:01 PM,106.808,0.1091,0.1519
332,04/24/17 01:00:01 PM,110.509,0.1122,0.1538
333,04/24/17 02:00:01 PM,106.021,0.1138,0.1551
334,04/24/17 03:00:01 PM,109.477,0.1138,0.1551
335,04/24/17 04:00:01 PM,103.487,0.1112,0.1547
336,04/24/17 05:00:01 PM,97.745,0.1091,0.1532
337,04/24/17 06:00:01 PM,74.986,0.1058,0.1519
338,04/24/17 07:00:01 PM,67.971,0.1025,0.1499
339,04/24/17 08:00:01 PM,64.375,0.1003,0.1479
340,04/24/17 09:00:01 PM,60.132,0.0992,0.1455
341,04/24/17 10:00:01 PM,57.117,0.0975,0.1470
342,04/24/17 11:00:01 PM,54.169,0.0963,0.1459
343,04/25/17 12:00:01 AM,52.597,0.0961,0.1446
344,04/25/17 01:00:01 AM,54.212,0.0955,0.1430
345,04/25/17 02:00:01 AM,52.947,0.0949,0.1405
346,04/25/17 03:00:01 AM,52.246,0.0943,0.1405
347,04/25/17 04:00:01 AM,48.983,0.0937,0.1382
348,04/25/17 05:00:01 AM,48.227,0.0932,0.1375
349,04/25/17 06:00:01 AM,45.082,0.0926,0.1370
350,04/25/17 07:00:01 AM,46.841,0.0920,0.1366
351,04/25/17 08:00:01 AM,54.777,0.0926,0.1357
352,04/25/17 09:00:01 AM,64.074,0.0943,0.1370
353,04/25/17 10:00:01 AM,75.117,0.0955,0.1391
354,04/25/17 11:00:01 AM,97.354,0.1003,0.1425
355,04/25/17 12:00:01 PM,97.551,0.1036,0.1446
356,04/25/17 01:00:01 PM,105.238,0.1075,0.1470
357,04/25/17 02:00:01 PM,101.107,0.1080,0.1479
358,04/25/17 03:00:01 PM,98.872,0.1069,0.1479
359,04/25/17 04:00:01 PM,99.712,0.1064,0.1479
360,04/25/17 05:00:01 PM,92.763,-0.4737,0.1470
361,04/25/17 06:00:01 PM,77.509,0.1003,0.1446
362,04/25/17 07:00:01 PM,68.013,0.0969,0.1425
363,04/25/17 08:00:01 PM,59.745,0.0943,0.1405
364,04/25/17 09:00:01 PM,55.819,0.0926,0.1400
365,04/25/17 10:00:01 PM,52.729,0.0914,0.1382
366,04/25/17 11:00:01 PM,54.734,-0.4737,0.1366
367,04/26/17 12:00:01 AM,53.951,0.0893,0.1352
368,04/26/17 01:00:01 AM,54.300,0.0887,0.1347
369,04/26/17 02:00:01 AM,53.121,0.0881,0.1335
370,04/26/17 03:00:01 AM,48.895,0.0875,0.1335
371,04/26/17 04:00:01 AM,51.017,0.0875,0.1321
372,04/26/17 05:00:01 AM,49.204,0.0869,0.1317
373,04/26/17 06:00:01 AM,50.445,0.0863,0.1312
374,04/26/17 07:00:01 AM,51.633,0.0863,0.1312
375,04/26/17 08:00:01 AM,58.023,0.0875,0.1312
376,04/26/17 09:00:01 AM,65.829,0.0887,0.1326
377,04/26/17 10:00:01 AM,75.290,0.0902,0.1357
378,04/26/17 11:00:01 AM,86.572,0.0943,0.1396
379,04/26/17 12:00:01 PM,110.291,0.1009,0.1430
380,04/26/17 01:00:01 PM,114.863,0.1053,0.1459
381,04/26/17 02:00:01 PM,116.011,0.1064,0.1470
382,04/26/17 03:00:01 PM,111.168,0.1053,0.1470
383,04/26/17 04:00:01 PM,108.885,0.1042,0.1466
384,04/26/17 05:00:01 PM,94.467,0.1014,0.1446
385,04/26/17 06:00:01 PM,87.573,0.0975,0.1434
386,04/26/17 07:00:01 PM,74.120,0.0937,0.1405
387,04/26/17 08:00:01 PM,67.798,0.0908,0.1391
388,04/26/17 09:00:01 PM,63.518,0.0893,0.1366
389,04/26/17 10:00:01 PM,63.475,0.0887,0.1375
390,04/26/17 11:00:01 PM,60.733,0.0869,0.1357
391,04/27/17 12:00:01 AM,55.558,0.0863,0.1352
392,04/27/17 01:00:01 AM,56.685,0.0850,0.1342
393,04/27/17 02:00:01 AM,51.501,0.0844,0.1342
394,04/27/17 03:00:01 AM,53.035,0.0841,0.1335
395,04/27/17 04:00:01 AM,51.458,0.0835,0.1326
396,04/27/17 05:00:01 AM,48.272,0.0835,0.1317
397,04/27/17 06:00:01 AM,48.672,0.0829,0.1317
398,04/27/17 07:00:01 AM,49.604,0.0822,0.1307
399,04/27/17 08:00:01 AM,61.333,0.0841,0.1312
400,04/27/17 09:00:01 AM,69.427,0.0857,0.1335
401,04/27/17 10:00:01 AM,76.725,0.0875,0.1357
402,04/27/17 11:00:01 AM,91.216,0.0914,0.1396
403,04/27/17 12:00:01 PM,106.493,-0.4737,0.1421
404,04/27/17 01:00:01 PM,106.704,0.1003,0.1441
405,04/27/17 02:00:01 PM,113.110,0.1020,0.1446
406,04/27/17 03:00:01 PM,113.054,0.1020,0.1450
407,04/27/17 04:00:01 PM,105.917,0.1003,0.1446
408,04/27/17 05:00:01 PM,101.358,0.0975,0.1430
409,04/27/17 06:00:01 PM,80.802,0.0932,0.1405
410,04/27/17 07:00:01 PM,71.274,0.0850,0.1370
411,04/27/17 08:00:01 PM,64.161,0.0857,0.1352
412,04/27/17 09:00:01 PM,58.498,0.0835,0.1321
413,04/27/17 10:00:01 PM,58.626,-0.4737,0.1281
414,04/27/17 11:00:01 PM,54.734,0.0810,0.1261
415,04/28/17 12:00:01 AM,51.282,0.0794,0.1256
416,04/28/17 01:00:01 AM,50.974,0.0745,0.1229
417,04/28/17 02:00:01 AM,45.489,0.0775,0.1219
418,04/28/17 03:00:01 AM,45.986,0.0762,0.1199
419,04/28/17 04:00:01 AM,43.990,0.0768,0.1194
420,04/28/17 05:00:01 AM,41.693,0.0758,0.1189
421,04/28/17 06:00:01 AM,44.537,0.0758,0.1184
422,04/28/17 07:00:01 AM,44.901,0.0758,0.1169
423,04/28/17 08:00:01 AM,52.686,-0.4737,0.1189
424,04/28/17 09:00:01 AM,65.188,0.0787,0.1229
425,04/28/17 10:00:01 AM,81.775,0.0810,0.1261
426,04/28/17 11:00:01 AM,95.616,0.0869,0.1297
427,04/28/17 12:00:01 PM,100.657,0.0920,0.1326
428,04/28/17 01:00:01 PM,107.708,0.0955,0.1342
429,04/28/17 02:00:01 PM,106.230,0.0969,0.1352
430,04/28/17 03:00:01 PM,108.241,0.0975,0.1352
431,04/28/17 04:00:01 PM,104.103,0.0961,0.1347
432,04/28/17 05:00:01 PM,97.939,0.0926,0.1331
433,04/28/17 06:00:01 PM,81.819,0.0875,0.1302
434,04/28/17 07:00:01 PM,67.757,-0.0662,0.1261
435,04/28/17 08:00:01 PM,60.132,-0.4737,0.1224
436,04/28/17 09:00:01 PM,59.229,0.0781,0.1209
437,04/28/17 10:00:01 PM,56.901,0.0752,0.1184
438,04/28/17 11:00:01 PM,52.509,0.0752,0.1169
439,04/29/17 12:00:01 AM,53.559,0.0738,0.1159
440,04/29/17 01:00:01 AM,52.772,0.0732,0.1148
441,04/29/17 02:00:01 AM,51.458,0.0725,0.1138
442,04/29/17 03:00:01 AM,49.604,0.0722,0.1133
