"Plot Title: 10859634"
"#","Date Time, GMT-07:00","Water Content, m³/m³ (LGR S/N: 10859634, SEN S/N: 10880709)","Water Content, m³/m³ (LGR S/N: 10859634, SEN S/N: 10880713)"
488,04/30/17 11:00:01 PM,-888.8800,-888.8800
489,05/01/17 12:00:01 AM,-888.8800,-888.8800
490,05/01/17 01:00:01 AM,-888.8800,-888.8800
491,05/01/17 02:00:01 AM,-888.8800,-888.8800
492,05/01/17 03:00:01 AM,-888.8800,-888.8800
493,05/01/17 04:00:01 AM,-888.8800,-888.8800
494,05/01/17 05:00:01 AM,-888.8800,-888.8800
495,05/01/17 06:00:01 AM,-888.8800,-888.8800
496,05/01/17 07:00:01 AM,-888.8800,-888.8800
497,05/01/17 08:00:01 AM,-888.8800,-888.8800
498,05/01/17 09:00:01 AM,-888.8800,-888.8800
499,05/01/17 10:00:01 AM,-888.8800,-888.8800
500,05/01/17 11:00:01 AM,-888.8800,-888.8800
501,05/01/17 12:00:01 PM,-888.8800,-888.8800
502,05/01/17 01:00:01 PM,-888.8800,-888.8800
503,05/01/17 02:00:01 PM,-888.8800,-888.8800
504,05/01/17 03:00:01 PM,-888.8800,-888.8800
505,05/01/17 04:00:01 PM,0.0056,0.1031
506,05/01/17 05:00:01 PM,-888.8800,-888.8800
507,05/01/17 06:00:01 PM,-0.0019,0.0992
508,05/01/17 07:00:01 PM,-0.0132,0.0926
509,05/01/17 08:00:01 PM,-0.0222,0.0841
510,05/01/17 09:00:01 PM,-0.0259,0.0797
511,05/01/17 10:00:01 PM,-0.0284,0.0775
512,05/01/17 11:00:01 PM,-0.0303,0.0762
513,05/02/17 12:00:01 AM,-0.0303,0.0762
514,05/02/17 01:00:01 AM,-0.0323,0.0752
515,05/02/17 02:00:01 AM,-0.0329,0.0738
516,05/02/17 03:00:01 AM,-0.0342,0.0725
517,05/02/17 04:00:01 AM,-0.0342,0.0722
518,05/02/17 05:00:01 AM,-0.0349,0.0722
519,05/02/17 06:00:01 AM,-0.0349,0.0715
520,05/02/17 07:00:01 AM,-0.0362,0.0722
521,05/02/17 08:00:01 AM,-0.0316,0.0745
522,05/02/17 09:00:01 AM,-0.0284,0.0794
523,05/02/17 10:00:01 AM,-0.0240,0.0875
524,05/02/17 11:00:01 AM,-0.0210,0.0902
525,05/02/17 12:00:01 PM,-0.0156,0.0937
526,05/02/17 01:00:01 PM,-0.0052,0.0961
527,05/02/17 02:00:01 PM,-0.0025,0.0969
528,05/02/17 03:00:01 PM,0.0029,0.0992
529,05/02/17 04:00:01 PM,0.0029,0.0992
530,05/02/17 05:00:01 PM,-0.0003,0.0969
531,05/02/17 06:00:01 PM,-0.0052,0.0949
532,05/02/17 07:00:01 PM,-0.0156,0.0893
533,05/02/17 08:00:01 PM,-0.0228,0.0797
534,05/02/17 09:00:01 PM,-0.0265,0.0775
535,05/02/17 10:00:01 PM,-0.0297,0.0752
536,05/02/17 11:00:01 PM,-0.0316,0.0732
537,05/03/17 12:00:01 AM,-0.0323,0.0722
538,05/03/17 01:00:01 AM,-0.0329,0.0715
539,05/03/17 02:00:01 AM,-888.8800,-888.8800
540,05/03/17 03:00:01 AM,-888.8800,-888.8800
541,05/03/17 04:00:01 AM,-888.8800,-888.8800
542,05/03/17 05:00:01 AM,-888.8800,-888.8800
543,05/03/17 06:00:01 AM,-888.8800,-888.8800
544,05/03/17 07:00:01 AM,-888.8800,-888.8800
545,05/03/17 08:00:01 AM,-888.8800,-888.8800
546,05/03/17 09:00:01 AM,-888.8800,-888.8800
547,05/03/17 10:00:01 AM,-888.8800,-888.8800
548,05/03/17 11:00:01 AM,-0.0210,0.0869
549,05/03/17 12:00:01 PM,-0.0167,0.0896
550,05/03/17 01:00:01 PM,-0.0080,0.0902
551,05/03/17 02:00:01 PM,-0.0052,0.0926
552,05/03/17 03:00:01 PM,-0.0036,0.0893
553,05/03/17 04:00:01 PM,-0.0069,0.0869
554,05/03/17 05:00:01 PM,-0.0069,0.0869
555,05/03/17 06:00:01 PM,-888.8800,-888.8800
556,05/03/17 07:00:01 PM,-888.8800,-888.8800
557,05/03/17 08:00:01 PM,-888.8800,-888.8800
558,05/03/17 09:00:01 PM,-888.8800,-888.8800
559,05/03/17 10:00:01 PM,-888.8800,-888.8800
560,05/03/17 11:00:01 PM,-888.8800,-888.8800
561,05/04/17 12:00:01 AM,-888.8800,-888.8800
562,05/04/17 01:00:01 AM,-888.8800,-888.8800
563,05/04/17 02:00:01 AM,-888.8800,-888.8800
564,05/04/17 03:00:01 AM,-888.8800,-888.8800
565,05/04/17 04:00:01 AM,-888.8800,-888.8800
566,05/04/17 05:00:01 AM,-888.8800,-888.8800
567,05/04/17 06:00:01 AM,-888.8800,-888.8800
568,05/04/17 07:00:01 AM,-888.8800,-888.8800
569,05/04/17 08:00:01 AM,-888.8800,-888.8800
570,05/04/17 09:00:01 AM,-888.8800,-888.8800
571,05/04/17 10:00:01 AM,-888.8800,-888.8800
572,05/04/17 11:00:01 AM,-888.8800,-888.8800
573,05/04/17 12:00:01 PM,-888.8800,-888.8800
574,05/04/17 01:00:01 PM,-888.8800,-888.8800
575,05/04/17 02:00:01 PM,-888.8800,-888.8800
576,05/04/17 03:00:01 PM,-888.8800,-888.8800
577,05/04/17 04:00:01 PM,-888.8800,-888.8800
578,05/04/17 05:00:01 PM,-888.8800,-888.8800
579,05/04/17 06:00:01 PM,-888.8800,-888.8800
580,05/04/17 07:00:01 PM,-888.8800,-888.8800
581,05/04/17 08:00:01 PM,-888.8800,-888.8800
582,05/04/17 09:00:01 PM,-888.8800,-888.8800
583,05/04/17 10:00:01 PM,-888.8800,-888.8800
