"Plot Title: 10859623"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 10859623, SEN S/N: 10981824)","Temp, °F (LGR S/N: 10859623, SEN S/N: 10981826)","Water Content, m³/m³ (LGR S/N: 10859623, SEN S/N: 11000469)","Water Content, m³/m³ (LGR S/N: 10859623, SEN S/N: 11001912)"
1,04/11/17 03:00:01 PM,87.939,98.136,0.0908,0.0521
2,04/11/17 04:00:01 PM,78.033,83.064,0.0881,0.0490
3,04/11/17 05:00:01 PM,78.121,81.819,0.0881,0.0490
4,04/11/17 06:00:01 PM,68.785,73.688,0.0869,0.0462
5,04/11/17 07:00:01 PM,61.376,62.105,0.0841,0.0442
6,04/11/17 08:00:01 PM,56.685,51.809,0.0816,0.0421
7,04/11/17 09:00:01 PM,50.929,49.383,0.0797,0.0405
8,04/11/17 10:00:01 PM,48.805,47.691,0.0794,0.0392
9,04/11/17 11:00:01 PM,46.481,40.485,0.0787,0.0384
10,04/12/17 12:00:01 AM,46.391,41.787,0.0781,0.0375
11,04/12/17 01:00:01 AM,45.217,40.298,0.0775,0.0375
12,04/12/17 02:00:01 AM,45.262,41.277,0.0768,0.0371
13,04/12/17 03:00:01 AM,44.627,40.532,0.0768,0.0371
14,04/12/17 04:00:01 AM,45.896,41.925,0.0762,0.0371
15,04/12/17 05:00:01 AM,45.986,41.925,0.0762,0.0371
16,04/12/17 06:00:01 AM,43.900,38.984,0.0758,0.0363
17,04/12/17 07:00:01 AM,45.217,40.998,0.0758,0.0363
18,04/12/17 08:00:01 AM,71.317,57.376,0.0775,0.0421
19,04/12/17 09:00:01 AM,92.151,70.201,0.0797,0.0474
20,04/12/17 10:00:01 AM,102.925,82.263,0.0835,0.0521
21,04/12/17 11:00:01 AM,122.666,84.227,0.0850,0.0570
22,04/12/17 12:00:01 PM,127.204,88.947,0.0869,0.0621
23,04/12/17 01:00:01 PM,136.530,89.870,0.0896,0.0607
24,04/12/17 02:00:01 PM,134.632,100.857,0.0914,0.0607
25,04/12/17 03:00:01 PM,92.903,101.307,0.0920,0.0521
26,04/12/17 04:00:01 PM,85.849,98.429,0.0908,0.0501
27,04/12/17 05:00:01 PM,81.066,87.163,0.0887,0.0482
28,04/12/17 06:00:01 PM,73.083,75.853,0.0869,0.0462
29,04/12/17 07:00:01 PM,64.418,63.604,0.0835,0.0434
30,04/12/17 08:00:01 PM,56.122,54.561,0.0810,0.0405
31,04/12/17 09:00:01 PM,52.554,46.076,0.0794,0.0392
32,04/12/17 10:00:01 PM,47.289,40.532,0.0781,0.0375
33,04/12/17 11:00:01 PM,44.355,36.795,0.0768,0.0363
34,04/13/17 12:00:01 AM,44.445,39.924,0.0768,0.0354
35,04/13/17 01:00:01 AM,42.064,34.810,0.0758,0.0350
36,04/13/17 02:00:01 AM,45.534,39.549,0.0758,0.0350
37,04/13/17 03:00:01 AM,50.886,46.121,0.0762,0.0363
38,04/13/17 04:00:01 AM,50.752,45.262,0.0762,0.0363
39,04/13/17 05:00:01 AM,43.396,35.976,0.0752,0.0350
