"Plot Title: 10859608"
"#","Date Time, GMT-07:00","Water Content, m³/m³ (LGR S/N: 10859608, SEN S/N: 10879383)","Water Content, m³/m³ (LGR S/N: 10859608, SEN S/N: 10879395)"
88,04/15/17 03:00:01 AM,0.0283,-0.0889
89,04/15/17 04:00:01 AM,0.0270,-0.0898
90,04/15/17 05:00:01 AM,0.0261,-0.0898
91,04/15/17 06:00:01 AM,0.0247,-0.0898
92,04/15/17 07:00:01 AM,0.0238,-0.0898
93,04/15/17 08:00:01 AM,0.0261,-0.0847
94,04/15/17 09:00:01 AM,0.0283,-0.0789
95,04/15/17 10:00:01 AM,0.0310,-0.0781
96,04/15/17 11:00:01 AM,0.0350,-0.0749
97,04/15/17 12:00:01 PM,0.0401,-0.0693
98,04/15/17 01:00:01 PM,0.0454,-0.0670
99,04/15/17 02:00:01 PM,0.0501,-0.0654
100,04/15/17 03:00:01 PM,0.0528,-0.0632
101,04/15/17 04:00:01 PM,0.0536,-0.0639
102,04/15/17 05:00:01 PM,0.0517,-0.0693
103,04/15/17 06:00:01 PM,0.0474,-0.0733
104,04/15/17 07:00:01 PM,0.0442,-0.0765
105,04/15/17 08:00:01 PM,0.0401,-0.0781
106,04/15/17 09:00:01 PM,0.0371,-0.0781
107,04/15/17 10:00:01 PM,0.0350,-0.0805
108,04/15/17 11:00:01 PM,0.0328,-0.0789
109,04/16/17 12:00:01 AM,0.0319,-0.0814
110,04/16/17 01:00:01 AM,0.0306,-0.0822
111,04/16/17 02:00:01 AM,0.0297,-0.0822
112,04/16/17 03:00:01 AM,0.0283,-0.0830
113,04/16/17 04:00:01 AM,0.0274,-0.0830
114,04/16/17 05:00:01 AM,0.0270,-0.0847
115,04/16/17 06:00:01 AM,0.0261,-0.0847
116,04/16/17 07:00:01 AM,0.0261,-0.0814
117,04/16/17 08:00:01 AM,0.0274,-0.0781
118,04/16/17 09:00:01 AM,0.0297,-0.0733
119,04/16/17 10:00:01 AM,0.0328,-0.0717
120,04/16/17 11:00:01 AM,0.0371,-0.0632
121,04/16/17 12:00:01 PM,0.0434,-0.0572
122,04/16/17 01:00:01 PM,0.0482,-0.0572
123,04/16/17 02:00:01 PM,0.0528,-0.0579
124,04/16/17 03:00:01 PM,0.0528,-0.0587
125,04/16/17 04:00:01 PM,0.0517,-0.0609
126,04/16/17 05:00:01 PM,0.0490,-0.0670
127,04/16/17 06:00:01 PM,0.0454,-0.0701
128,04/16/17 07:00:01 PM,0.0425,-0.0749
129,04/16/17 08:00:01 PM,0.0392,-0.0781
130,04/16/17 09:00:01 PM,0.0371,-0.0789
131,04/16/17 10:00:01 PM,0.0350,-0.0814
132,04/16/17 11:00:01 PM,0.0332,-0.0822
133,04/17/17 12:00:01 AM,0.0319,-0.0830
134,04/17/17 01:00:01 AM,0.0306,-0.0847
135,04/17/17 02:00:01 AM,0.0306,-0.0830
136,04/17/17 03:00:01 AM,0.0288,-0.0830
137,04/17/17 04:00:01 AM,0.0283,-0.0847
138,04/17/17 05:00:01 AM,0.0283,-0.0847
139,04/17/17 06:00:01 AM,0.0274,-0.0847
140,04/17/17 07:00:01 AM,0.0274,-0.0822
141,04/17/17 08:00:01 AM,0.0288,-0.0765
142,04/17/17 09:00:01 AM,0.0306,-0.0733
143,04/17/17 10:00:01 AM,0.0328,-0.0717
144,04/17/17 11:00:01 AM,0.0350,-0.0693
145,04/17/17 12:00:01 PM,0.0375,-0.0662
146,04/17/17 01:00:01 PM,0.0392,-0.0685
147,04/17/17 02:00:01 PM,0.0425,-0.0616
148,04/17/17 03:00:01 PM,0.0434,-0.0601
149,04/17/17 04:00:01 PM,0.0442,-0.0632
150,04/17/17 05:00:01 PM,0.0442,-0.0632
151,04/17/17 06:00:01 PM,0.0425,-0.0662
152,04/17/17 07:00:01 PM,0.0401,-0.0717
153,04/17/17 08:00:01 PM,0.0371,-0.0749
154,04/17/17 09:00:01 PM,0.0350,-0.0765
155,04/17/17 10:00:01 PM,0.0332,-0.0757
156,04/17/17 11:00:01 PM,0.0319,-0.0765
157,04/18/17 12:00:01 AM,0.0310,-0.0781
158,04/18/17 01:00:01 AM,0.0306,-0.0781
159,04/18/17 02:00:01 AM,0.0288,-0.0781
160,04/18/17 03:00:01 AM,0.0283,-0.0781
161,04/18/17 04:00:01 AM,0.0274,-0.0789
162,04/18/17 05:00:01 AM,0.0274,-0.0781
163,04/18/17 06:00:01 AM,0.0270,-0.0781
164,04/18/17 07:00:01 AM,0.0270,-0.0765
165,04/18/17 08:00:01 AM,0.0270,-0.0765
166,04/18/17 09:00:01 AM,0.0274,-0.0749
167,04/18/17 10:00:01 AM,0.0319,-0.0185
168,04/18/17 11:00:01 AM,0.0341,-0.0222
169,04/18/17 12:00:01 PM,0.0363,-0.0259
170,04/18/17 01:00:01 PM,0.0384,-0.0303
171,04/18/17 02:00:01 PM,0.0462,0.0762
172,04/18/17 03:00:01 PM,0.0494,0.0341
173,04/18/17 04:00:01 PM,0.0509,0.0224
174,04/18/17 05:00:01 PM,0.0501,0.0200
175,04/18/17 06:00:01 PM,0.0490,0.0152
176,04/18/17 07:00:01 PM,0.0474,0.0238
177,04/18/17 08:00:01 PM,0.0470,0.0392
178,04/18/17 09:00:01 PM,0.0462,0.0332
179,04/18/17 10:00:01 PM,0.0454,0.0288
180,04/18/17 11:00:01 PM,0.0446,0.0238
181,04/19/17 12:00:01 AM,0.0442,0.0214
182,04/19/17 01:00:01 AM,0.0442,0.0190
183,04/19/17 02:00:01 AM,0.0434,0.0166
184,04/19/17 03:00:01 AM,0.0434,0.0152
185,04/19/17 04:00:01 AM,0.0425,0.0122
186,04/19/17 05:00:01 AM,0.0421,0.0112
187,04/19/17 06:00:01 AM,0.0413,0.0087
188,04/19/17 07:00:01 AM,0.0413,0.0081
189,04/19/17 08:00:01 AM,0.0413,0.0066
190,04/19/17 09:00:01 AM,0.0421,0.0071
191,04/19/17 10:00:01 AM,0.0442,0.0066
192,04/19/17 11:00:01 AM,0.0462,0.0081
193,04/19/17 12:00:01 PM,0.0490,0.0081
194,04/19/17 01:00:01 PM,0.0536,0.0071
195,04/19/17 02:00:01 PM,0.0596,0.0056
196,04/19/17 03:00:01 PM,0.0632,0.0024
197,04/19/17 04:00:01 PM,0.0646,-0.0047
198,04/19/17 05:00:01 PM,0.0653,-0.0069
199,04/19/17 06:00:01 PM,0.0628,-0.0115
200,04/19/17 07:00:01 PM,0.0596,-0.0150
201,04/19/17 08:00:01 PM,0.0570,-0.0191
202,04/19/17 09:00:01 PM,0.0547,-0.0203
203,04/19/17 10:00:01 PM,0.0544,-0.0222
204,04/19/17 11:00:01 PM,0.0509,-0.0228
205,04/20/17 12:00:01 AM,0.0482,-0.0247
206,04/20/17 01:00:01 AM,0.0470,-0.0247
207,04/20/17 02:00:01 AM,0.0462,-0.0259
208,04/20/17 03:00:01 AM,0.0454,-0.0284
209,04/20/17 04:00:01 AM,0.0446,-0.0297
210,04/20/17 05:00:01 AM,0.0442,-0.0297
211,04/20/17 06:00:01 AM,0.0434,-0.0303
212,04/20/17 07:00:01 AM,0.0421,-0.0316
213,04/20/17 08:00:01 AM,0.0425,-0.0284
214,04/20/17 09:00:01 AM,0.0442,-0.0284
215,04/20/17 10:00:01 AM,0.0462,-0.0284
216,04/20/17 11:00:01 AM,0.0501,-0.0278
217,04/20/17 12:00:01 PM,0.0555,-0.0247
218,04/20/17 01:00:01 PM,0.0599,-0.0247
219,04/20/17 02:00:01 PM,0.0660,-0.0210
220,04/20/17 03:00:01 PM,0.0695,-0.0222
221,04/20/17 04:00:01 PM,0.0702,-0.0259
222,04/20/17 05:00:01 PM,0.0695,-0.0297
223,04/20/17 06:00:01 PM,0.0664,-0.0342
224,04/20/17 07:00:01 PM,0.0632,-0.0369
225,04/20/17 08:00:01 PM,0.0607,-0.0402
226,04/20/17 09:00:01 PM,0.0581,-0.0409
227,04/20/17 10:00:01 PM,0.0562,-0.0450
228,04/20/17 11:00:01 PM,0.0528,-0.0457
229,04/21/17 12:00:01 AM,0.0517,-0.0471
230,04/21/17 01:00:01 AM,0.0501,-0.0471
231,04/21/17 02:00:01 AM,0.0474,-0.0478
232,04/21/17 03:00:01 AM,0.0462,-0.0499
233,04/21/17 04:00:01 AM,0.0442,-0.0499
234,04/21/17 05:00:01 AM,0.0434,-0.0506
235,04/21/17 06:00:01 AM,0.0434,-0.0521
236,04/21/17 07:00:01 AM,0.0425,-0.0499
237,04/21/17 08:00:01 AM,0.0425,-0.0478
238,04/21/17 09:00:01 AM,0.0442,-0.0450
239,04/21/17 10:00:01 AM,0.0470,-0.0450
240,04/21/17 11:00:01 AM,0.0509,-0.0409
241,04/21/17 12:00:01 PM,0.0570,-0.0369
242,04/21/17 01:00:01 PM,0.0628,-0.0349
243,04/21/17 02:00:01 PM,0.0684,-0.0369
244,04/21/17 03:00:01 PM,0.0715,-0.0362
245,04/21/17 04:00:01 PM,0.0708,-0.0389
246,04/21/17 05:00:01 PM,0.0695,-0.0409
247,04/21/17 06:00:01 PM,0.0671,-0.0450
248,04/21/17 07:00:01 PM,0.0628,-0.0485
249,04/21/17 08:00:01 PM,0.0596,-0.0521
250,04/21/17 09:00:01 PM,0.0588,-0.0528
251,04/21/17 10:00:01 PM,0.0555,-0.0535
252,04/21/17 11:00:01 PM,0.0536,-0.0550
253,04/22/17 12:00:01 AM,0.0509,-0.0557
254,04/22/17 01:00:01 AM,0.0482,-0.0579
255,04/22/17 02:00:01 AM,0.0470,-0.0579
256,04/22/17 03:00:01 AM,0.0462,-0.0587
257,04/22/17 04:00:01 AM,0.0442,-0.0587
258,04/22/17 05:00:01 AM,0.0442,-0.0587
259,04/22/17 06:00:01 AM,0.0425,-0.0587
260,04/22/17 07:00:01 AM,0.0425,-0.0579
261,04/22/17 08:00:01 AM,0.0434,-0.0535
262,04/22/17 09:00:01 AM,0.0454,-0.0521
263,04/22/17 10:00:01 AM,0.0482,-0.0485
264,04/22/17 11:00:01 AM,0.0517,-0.0471
265,04/22/17 12:00:01 PM,0.0570,-0.0436
266,04/22/17 01:00:01 PM,0.0632,-0.0416
267,04/22/17 02:00:01 PM,0.0684,-0.0416
268,04/22/17 03:00:01 PM,0.0715,-0.0402
269,04/22/17 04:00:01 PM,0.0715,-0.0450
270,04/22/17 05:00:01 PM,0.0695,-0.0471
271,04/22/17 06:00:01 PM,0.0678,-0.0499
272,04/22/17 07:00:01 PM,0.0639,-0.0535
273,04/22/17 08:00:01 PM,0.0596,-0.0572
274,04/22/17 09:00:01 PM,0.0574,-0.0587
275,04/22/17 10:00:01 PM,0.0544,-0.0609
276,04/22/17 11:00:01 PM,0.0528,-0.0609
277,04/23/17 12:00:01 AM,0.0490,-0.0632
278,04/23/17 01:00:01 AM,0.0470,-0.0654
279,04/23/17 02:00:01 AM,0.0446,-0.0654
280,04/23/17 03:00:01 AM,0.0442,-0.0662
281,04/23/17 04:00:01 AM,0.0425,-0.0685
282,04/23/17 05:00:01 AM,0.0425,-0.0670
283,04/23/17 06:00:01 AM,0.0413,-0.0670
284,04/23/17 07:00:01 AM,0.0405,-0.0670
285,04/23/17 08:00:01 AM,0.0405,-0.0662
286,04/23/17 09:00:01 AM,0.0425,-0.0654
287,04/23/17 10:00:01 AM,0.0446,-0.0632
288,04/23/17 11:00:01 AM,0.0482,-0.0601
289,04/23/17 12:00:01 PM,0.0528,-0.0572
290,04/23/17 01:00:01 PM,0.0581,-0.0535
291,04/23/17 02:00:01 PM,0.0628,-0.0535
292,04/23/17 03:00:01 PM,0.0660,-0.0535
293,04/23/17 04:00:01 PM,0.0671,-0.0557
294,04/23/17 05:00:01 PM,0.0660,-0.0579
295,04/23/17 06:00:01 PM,0.0632,-0.0609
296,04/23/17 07:00:01 PM,0.0588,-0.0654
297,04/23/17 08:00:01 PM,0.0547,-0.0685
298,04/23/17 09:00:01 PM,0.0521,-0.0701
299,04/23/17 10:00:01 PM,0.0470,-0.0717
300,04/23/17 11:00:01 PM,0.0442,-0.0717
301,04/24/17 12:00:01 AM,0.0425,-0.0733
302,04/24/17 01:00:01 AM,0.0413,-0.0733
303,04/24/17 02:00:01 AM,0.0401,-0.0757
304,04/24/17 03:00:01 AM,0.0392,-0.0749
305,04/24/17 04:00:01 AM,0.0375,-0.0765
306,04/24/17 05:00:01 AM,0.0371,-0.0765
307,04/24/17 06:00:01 AM,0.0363,-0.0765
308,04/24/17 07:00:01 AM,0.0354,-0.0757
309,04/24/17 08:00:01 AM,0.0363,-0.0725
310,04/24/17 09:00:01 AM,0.0384,-0.0701
311,04/24/17 10:00:01 AM,0.0405,-0.0685
312,04/24/17 11:00:01 AM,0.0446,-0.0632
313,04/24/17 12:00:01 PM,0.0494,-0.0579
314,04/24/17 01:00:01 PM,0.0547,-0.0557
315,04/24/17 02:00:01 PM,0.0596,-0.0572
316,04/24/17 03:00:01 PM,0.0607,-0.0601
317,04/24/17 04:00:01 PM,0.0639,-0.0601
318,04/24/17 05:00:01 PM,0.0632,-0.0632
319,04/24/17 06:00:01 PM,0.0596,-0.0670
320,04/24/17 07:00:01 PM,0.0555,-0.0717
321,04/24/17 08:00:01 PM,0.0517,-0.0725
322,04/24/17 09:00:01 PM,0.0482,-0.0733
323,04/24/17 10:00:01 PM,0.0446,-0.0749
324,04/24/17 11:00:01 PM,0.0421,-0.0749
325,04/25/17 12:00:01 AM,0.0405,-0.0757
326,04/25/17 01:00:01 AM,0.0392,-0.0757
327,04/25/17 02:00:01 AM,0.0375,-0.0757
328,04/25/17 03:00:01 AM,0.0363,-0.0765
329,04/25/17 04:00:01 AM,0.0363,-0.0765
330,04/25/17 05:00:01 AM,0.0350,-0.0765
331,04/25/17 06:00:01 AM,0.0350,-0.0765
332,04/25/17 07:00:01 AM,0.0332,-0.0757
333,04/25/17 08:00:01 AM,0.0341,-0.0749
334,04/25/17 09:00:01 AM,0.0350,-0.0749
335,04/25/17 10:00:01 AM,0.0375,-0.0725
336,04/25/17 11:00:01 AM,0.0405,-0.0685
337,04/25/17 12:00:01 PM,0.0446,-0.0654
338,04/25/17 01:00:01 PM,0.0482,-0.0632
339,04/25/17 02:00:01 PM,0.0528,-0.0587
340,04/25/17 03:00:01 PM,0.0544,-0.0587
341,04/25/17 04:00:01 PM,0.0562,-0.0609
342,04/25/17 05:00:01 PM,0.0544,-0.0639
343,04/25/17 06:00:01 PM,0.0509,-0.0701
344,04/25/17 07:00:01 PM,0.0470,-0.0725
345,04/25/17 08:00:01 PM,0.0425,-0.0757
346,04/25/17 09:00:01 PM,0.0405,-0.0765
347,04/25/17 10:00:01 PM,0.0384,-0.0765
348,04/25/17 11:00:01 PM,0.0363,-0.0781
349,04/26/17 12:00:01 AM,0.0354,-0.0765
350,04/26/17 01:00:01 AM,0.0350,-0.0765
351,04/26/17 02:00:01 AM,0.0332,-0.0805
352,04/26/17 03:00:01 AM,0.0319,-0.0805
353,04/26/17 04:00:01 AM,0.0310,-0.0805
354,04/26/17 05:00:01 AM,0.0310,-0.0789
355,04/26/17 06:00:01 AM,0.0306,-0.0781
356,04/26/17 07:00:01 AM,0.0306,-0.0789
357,04/26/17 08:00:01 AM,0.0310,-0.0757
358,04/26/17 09:00:01 AM,0.0328,-0.0701
359,04/26/17 10:00:01 AM,0.0354,-0.0685
360,04/26/17 11:00:01 AM,0.0401,-0.0662
361,04/26/17 12:00:01 PM,0.0454,-0.0609
362,04/26/17 01:00:01 PM,0.0501,-0.0579
363,04/26/17 02:00:01 PM,0.0544,-0.0572
364,04/26/17 03:00:01 PM,0.0574,-0.0557
365,04/26/17 04:00:01 PM,0.0621,-0.0579
366,04/26/17 05:00:01 PM,0.0599,-0.0601
367,04/26/17 06:00:01 PM,0.0562,-0.0639
368,04/26/17 07:00:01 PM,0.0528,-0.0693
369,04/26/17 08:00:01 PM,0.0490,-0.0717
370,04/26/17 09:00:01 PM,0.0454,-0.0717
371,04/26/17 10:00:01 PM,0.0434,-0.0717
372,04/26/17 11:00:01 PM,0.0405,-0.0717
373,04/27/17 12:00:01 AM,0.0341,-0.0725
374,04/27/17 01:00:01 AM,0.0328,-0.0725
375,04/27/17 02:00:01 AM,0.0328,-0.0725
376,04/27/17 03:00:01 AM,0.0310,-0.0717
377,04/27/17 04:00:01 AM,0.0310,-0.0725
378,04/27/17 05:00:01 AM,0.0306,-0.0725
379,04/27/17 06:00:01 AM,0.0306,-0.0725
380,04/27/17 07:00:01 AM,0.0297,-0.0733
381,04/27/17 08:00:01 AM,0.0297,-0.0725
382,04/27/17 09:00:01 AM,0.0297,-0.0733
383,04/27/17 10:00:01 AM,0.0297,-0.0733
384,04/27/17 11:00:01 AM,0.0319,-0.0685
385,04/27/17 12:00:01 PM,0.0328,-0.0693
386,04/27/17 01:00:01 PM,0.0384,-0.0616
387,04/27/17 02:00:01 PM,0.0442,-0.0601
388,04/27/17 03:00:01 PM,0.0474,-0.0579
389,04/27/17 04:00:01 PM,0.0494,-0.0609
390,04/27/17 05:00:01 PM,0.0494,-0.0632
391,04/27/17 06:00:01 PM,0.0454,-0.0685
392,04/27/17 07:00:01 PM,0.0421,-0.0717
393,04/27/17 08:00:01 PM,0.0375,-0.0733
394,04/27/17 09:00:01 PM,0.0350,-0.0757
395,04/27/17 10:00:01 PM,0.0328,-0.0765
396,04/27/17 11:00:01 PM,0.0310,-0.0789
397,04/28/17 12:00:01 AM,0.0288,-0.0789
398,04/28/17 01:00:01 AM,0.0274,-0.0814
399,04/28/17 02:00:01 AM,0.0270,-0.0822
400,04/28/17 03:00:01 AM,0.0261,-0.0822
401,04/28/17 04:00:01 AM,0.0252,-0.0830
402,04/28/17 05:00:01 AM,0.0238,-0.0847
403,04/28/17 06:00:01 AM,0.0228,-0.0855
404,04/28/17 07:00:01 AM,0.0228,-0.0822
405,04/28/17 08:00:01 AM,0.0247,-0.0805
406,04/28/17 09:00:01 AM,0.0261,-0.0781
407,04/28/17 10:00:01 AM,0.0283,-0.0757
408,04/28/17 11:00:01 AM,0.0328,-0.0725
409,04/28/17 12:00:01 PM,0.0375,-0.0685
410,04/28/17 01:00:01 PM,0.0442,-0.0654
411,04/28/17 02:00:01 PM,0.0482,-0.0632
412,04/28/17 03:00:01 PM,0.0501,-0.0632
413,04/28/17 04:00:01 PM,0.0521,-0.0662
414,04/28/17 05:00:01 PM,0.0536,-0.0701
415,04/28/17 06:00:01 PM,0.0509,-0.0725
416,04/28/17 07:00:01 PM,0.0446,-0.0781
417,04/28/17 08:00:01 PM,0.0363,-0.0814
418,04/28/17 09:00:01 PM,0.0328,-0.0830
419,04/28/17 10:00:01 PM,0.0297,-0.0847
420,04/28/17 11:00:01 PM,0.0274,-0.0864
421,04/29/17 12:00:01 AM,0.0261,-0.0855
422,04/29/17 01:00:01 AM,0.0238,-0.0881
423,04/29/17 02:00:01 AM,0.0228,-0.0881
424,04/29/17 03:00:01 AM,0.0224,-0.0889
425,04/29/17 04:00:01 AM,0.0205,-0.0898
426,04/29/17 05:00:01 AM,0.0200,-0.0898
427,04/29/17 06:00:01 AM,0.0190,-0.0915
428,04/29/17 07:00:01 AM,0.0186,-0.0881
429,04/29/17 08:00:01 AM,0.0200,-0.0830
430,04/29/17 09:00:01 AM,0.0224,-0.0814
431,04/29/17 10:00:01 AM,0.0252,-0.0781
432,04/29/17 11:00:01 AM,0.0306,-0.0733
433,04/29/17 12:00:01 PM,0.0363,-0.0685
434,04/29/17 01:00:01 PM,0.0434,-0.0639
435,04/29/17 02:00:01 PM,0.0474,-0.0616
436,04/29/17 03:00:01 PM,0.0521,-0.0609
437,04/29/17 04:00:01 PM,0.0544,-0.0639
438,04/29/17 05:00:01 PM,0.0544,-0.0654
439,04/29/17 06:00:01 PM,0.0501,-0.0725
440,04/29/17 07:00:01 PM,0.0446,-0.0757
441,04/29/17 08:00:01 PM,0.0405,-0.0805
442,04/29/17 09:00:01 PM,0.0363,-0.0822
443,04/29/17 10:00:01 PM,0.0310,-0.0830
444,04/29/17 11:00:01 PM,0.0274,-0.0830
445,04/30/17 12:00:01 AM,0.0252,-0.0864
446,04/30/17 01:00:01 AM,0.0228,-0.0881
447,04/30/17 02:00:01 AM,0.0224,-0.0864
448,04/30/17 03:00:01 AM,0.0205,-0.0889
449,04/30/17 04:00:01 AM,0.0190,-0.0889
450,04/30/17 05:00:01 AM,0.0186,-0.0898
451,04/30/17 06:00:01 AM,0.0166,-0.0915
452,04/30/17 07:00:01 AM,0.0176,-0.0855
453,04/30/17 08:00:01 AM,0.0186,-0.0830
454,04/30/17 09:00:01 AM,0.0205,-0.0814
455,04/30/17 10:00:01 AM,0.0247,-0.0749
456,04/30/17 11:00:01 AM,0.0297,-0.0717
457,04/30/17 12:00:01 PM,0.0354,-0.0662
458,04/30/17 01:00:01 PM,0.0421,-0.0632
459,04/30/17 02:00:01 PM,0.0474,-0.0572
460,04/30/17 03:00:01 PM,0.0517,-0.0609
461,04/30/17 04:00:01 PM,0.0501,-0.0654
462,04/30/17 05:00:01 PM,0.0470,-0.0685
463,04/30/17 06:00:01 PM,0.0434,-0.0717
464,04/30/17 07:00:01 PM,0.0392,-0.0757
465,04/30/17 08:00:01 PM,0.0341,-0.0789
466,04/30/17 09:00:01 PM,0.0306,-0.0805
467,04/30/17 10:00:01 PM,0.0283,-0.0814
468,04/30/17 11:00:01 PM,0.0261,-0.0822
469,05/01/17 12:00:01 AM,0.0247,-0.0830
470,05/01/17 01:00:01 AM,0.0228,-0.0830
471,05/01/17 02:00:01 AM,0.0214,-0.0830
472,05/01/17 03:00:01 AM,0.0205,-0.0847
473,05/01/17 04:00:01 AM,0.0200,-0.0847
474,05/01/17 05:00:01 AM,0.0186,-0.0855
475,05/01/17 06:00:01 AM,0.0176,-0.0855
476,05/01/17 07:00:01 AM,0.0176,-0.0830
477,05/01/17 08:00:01 AM,0.0200,-0.0789
478,05/01/17 09:00:01 AM,0.0214,-0.0765
479,05/01/17 10:00:01 AM,0.0247,-0.0749
480,05/01/17 11:00:01 AM,0.0288,-0.0693
481,05/01/17 12:00:01 PM,0.0354,-0.0639
482,05/01/17 01:00:01 PM,0.0413,-0.0616
483,05/01/17 02:00:01 PM,0.0470,-0.0587
484,05/01/17 03:00:01 PM,0.0501,-0.0587
485,05/01/17 04:00:01 PM,0.0490,-0.0609
486,05/01/17 05:00:01 PM,0.0454,-0.0639
487,05/01/17 06:00:01 PM,0.0413,-0.0670
488,05/01/17 07:00:01 PM,0.0363,-0.0717
489,05/01/17 08:00:01 PM,0.0319,-0.0765
490,05/01/17 09:00:01 PM,0.0288,-0.0789
491,05/01/17 10:00:01 PM,0.0270,-0.0805
492,05/01/17 11:00:01 PM,0.0252,-0.0814
493,05/02/17 12:00:01 AM,0.0247,-0.0814
