"Plot Title: 10859624"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 10859624, SEN S/N: 10868936)","Temp, °F (LGR S/N: 10859624, SEN S/N: 10868967)","Water Content, m³/m³ (LGR S/N: 10859624, SEN S/N: 10879373)","Water Content, m³/m³ (LGR S/N: 10859624, SEN S/N: 10879393)"
1,04/11/17 07:00:01 PM,-95.030,63.304,0.0607,0.0474
2,04/11/17 08:00:01 PM,-103.706,56.340,0.0581,0.0434
3,04/11/17 09:00:01 PM,-105.209,51.544,0.0570,0.0421
4,04/11/17 10:00:01 PM,-106.800,45.534,0.0547,0.0401
5,04/11/17 11:00:01 PM,-105.209,43.853,0.0544,0.0384
6,04/12/17 12:00:01 AM,-105.209,43.624,0.0528,0.0371
7,04/12/17 01:00:01 AM,-105.209,44.173,0.0521,0.0363
8,04/12/17 02:00:01 AM,-105.209,41.832,0.0517,0.0354
9,04/12/17 03:00:01 AM,-105.209,40.951,0.0509,0.0350
10,04/12/17 04:00:01 AM,-105.209,40.672,0.0509,0.0341
11,04/12/17 05:00:01 AM,-105.209,37.893,0.0494,0.0332
12,04/12/17 06:00:01 AM,-105.209,37.751,0.0490,0.0328
13,04/12/17 07:00:01 AM,-105.209,39.220,0.0490,0.0328
14,04/12/17 08:00:01 AM,-105.209,53.384,0.0501,0.0375
15,04/12/17 09:00:01 AM,-105.209,74.034,0.0528,0.0462
16,04/12/17 10:00:01 AM,-103.706,86.211,0.0555,0.0501
17,04/12/17 11:00:01 AM,-103.706,87.985,0.0621,0.0547
18,04/12/17 12:00:01 PM,-103.706,93.186,0.0678,0.0570
19,04/12/17 01:00:01 PM,-100.934,96.530,0.0715,0.0621
20,04/12/17 02:00:01 PM,-100.934,97.403,0.0745,0.0653
21,04/12/17 03:00:01 PM,-100.934,93.706,0.0708,0.0653
22,04/12/17 04:00:01 PM,-100.934,95.279,0.0684,0.0653
23,04/12/17 05:00:01 PM,-100.934,88.214,0.0671,0.0639
24,04/12/17 06:00:01 PM,-103.706,77.117,0.0639,0.0574
25,04/12/17 07:00:01 PM,-105.209,65.188,0.0607,0.0509
26,04/12/17 08:00:01 PM,-105.209,58.842,0.0581,0.0462
27,04/12/17 09:00:01 PM,-106.800,54.516,0.0570,0.0442
28,04/12/17 10:00:01 PM,-106.800,52.203,0.0555,0.0421
29,04/12/17 11:00:01 PM,-106.800,49.870,0.0547,0.0405
30,04/13/17 12:00:01 AM,-106.800,48.004,0.0536,0.0401
31,04/13/17 01:00:01 AM,-106.800,48.672,0.0536,0.0384
32,04/13/17 02:00:01 AM,-106.800,48.895,0.0528,0.0384
33,04/13/17 03:00:01 AM,-106.800,43.214,0.0521,0.0363
34,04/13/17 04:00:01 AM,-106.800,43.075,0.0509,0.0354
35,04/13/17 05:00:01 AM,-105.209,42.478,0.0509,0.0350
36,04/13/17 06:00:01 AM,-105.209,43.259,0.0509,0.0350
37,04/13/17 07:00:01 AM,-106.800,46.436,0.0509,0.0354
38,04/13/17 08:00:01 AM,-105.209,49.737,0.0521,0.0371
39,04/13/17 09:00:01 AM,-105.209,70.502,0.0547,0.0442
40,04/13/17 10:00:01 AM,-106.800,64.418,0.0570,0.0454
41,04/13/17 11:00:01 AM,-106.800,59.229,0.0562,0.0454
42,04/13/17 12:00:01 PM,-105.209,83.736,0.0660,0.0536
43,04/13/17 01:00:01 PM,-103.706,82.218,0.0702,0.0588
44,04/13/17 02:00:01 PM,-103.706,81.509,0.0691,0.0599
45,04/13/17 03:00:01 PM,-103.706,80.625,0.0678,0.0614
46,04/13/17 04:00:01 PM,-103.706,82.486,0.0660,0.0607
47,04/13/17 05:00:01 PM,-103.706,74.511,0.0646,0.0588
48,04/13/17 06:00:01 PM,-105.209,65.829,0.0621,0.0528
49,04/13/17 07:00:01 PM,-105.209,56.685,0.0596,0.0462
50,04/13/17 08:00:01 PM,-105.209,49.649,0.0570,0.0425
51,04/13/17 09:00:01 PM,-105.209,46.076,0.0555,0.0401
52,04/13/17 10:00:01 PM,-105.209,43.945,0.0544,0.0384
53,04/13/17 11:00:01 PM,-105.209,38.273,0.0517,0.0363
54,04/14/17 12:00:01 AM,-105.209,44.445,0.0528,0.0375
55,04/14/17 01:00:01 AM,-105.209,46.526,0.0521,0.0375
56,04/14/17 02:00:01 AM,-105.209,46.391,0.0521,0.0375
57,04/14/17 03:00:01 AM,-105.209,45.399,0.0521,0.0371
58,04/14/17 04:00:01 AM,-105.209,45.399,0.0517,0.0363
59,04/14/17 05:00:01 AM,-105.209,40.626,0.0501,0.0350
60,04/14/17 06:00:01 AM,-105.209,38.131,0.0494,0.0332
61,04/14/17 07:00:01 AM,-105.209,40.064,0.0494,0.0332
62,04/14/17 08:00:01 AM,-105.209,55.038,0.0501,0.0384
63,04/14/17 09:00:01 AM,-105.209,63.475,0.0521,0.0425
64,04/14/17 10:00:01 AM,-103.706,70.158,0.0555,0.0470
65,04/14/17 11:00:01 AM,-103.706,74.034,0.0621,0.0494
66,04/14/17 12:00:01 PM,-103.706,75.985,0.0684,0.0521
67,04/14/17 01:00:01 PM,-100.934,76.114,0.0725,0.0555
68,04/14/17 02:00:01 PM,-100.934,81.154,0.0732,0.0614
69,04/14/17 03:00:01 PM,-100.934,80.668,0.0715,0.0628
70,04/14/17 04:00:01 PM,-103.706,75.767,0.0664,0.0628
71,04/14/17 05:00:01 PM,-103.706,71.877,0.0632,0.0588
72,04/14/17 06:00:01 PM,-103.706,65.788,0.0607,0.0521
73,04/14/17 07:00:01 PM,-106.800,57.679,0.0581,0.0470
74,04/14/17 08:00:01 PM,-106.800,51.413,0.0555,0.0425
75,04/14/17 09:00:01 PM,-106.800,45.534,0.0536,0.0405
76,04/14/17 10:00:01 PM,-106.800,45.036,0.0528,0.0401
77,04/14/17 11:00:01 PM,-106.800,44.355,0.0517,0.0384
78,04/15/17 12:00:01 AM,-106.800,43.214,0.0509,0.0375
79,04/15/17 01:00:01 AM,-106.800,41.740,0.0501,0.0363
80,04/15/17 02:00:01 AM,-106.800,39.970,0.0494,0.0354
81,04/15/17 03:00:01 AM,-106.800,38.937,0.0490,0.0350
82,04/15/17 04:00:01 AM,-105.209,38.700,0.0490,0.0341
83,04/15/17 05:00:01 AM,-105.209,37.846,0.0482,0.0332
84,04/15/17 06:00:01 AM,-105.209,36.698,0.0474,0.0319
85,04/15/17 07:00:01 AM,-105.209,36.603,0.0474,0.0319
86,04/15/17 08:00:01 AM,-105.209,51.105,0.0482,0.0371
87,04/15/17 09:00:01 AM,-105.209,65.059,0.0509,0.0442
88,04/15/17 10:00:01 AM,-105.209,78.033,0.0547,0.0482
89,04/15/17 11:00:01 AM,-103.706,88.122,0.0632,0.0536
90,04/15/17 12:00:01 PM,-103.706,90.797,0.0702,0.0588
91,04/15/17 01:00:01 PM,-100.934,95.423,0.0732,0.0621
92,04/15/17 02:00:01 PM,-98.419,107.496,0.0768,0.0671
93,04/15/17 03:00:01 PM,-99.648,103.590,0.0738,0.0691
94,04/15/17 04:00:01 PM,-100.934,98.184,0.0708,0.0684
95,04/15/17 05:00:01 PM,-100.934,88.993,0.0671,0.0632
96,04/15/17 06:00:01 PM,-103.706,80.404,0.0660,0.0588
97,04/15/17 07:00:01 PM,-103.706,70.846,0.0621,0.0521
98,04/15/17 08:00:01 PM,-105.209,59.445,0.0588,0.0474
99,04/15/17 09:00:01 PM,-105.209,53.035,0.0562,0.0446
100,04/15/17 10:00:01 PM,-106.800,52.115,0.0555,0.0434
101,04/15/17 11:00:01 PM,-106.800,50.400,0.0544,0.0421
102,04/16/17 12:00:01 AM,-106.800,50.135,0.0528,0.0405
103,04/16/17 01:00:01 AM,-106.800,48.049,0.0521,0.0392
104,04/16/17 02:00:01 AM,-106.800,43.716,0.0517,0.0375
105,04/16/17 03:00:01 AM,-106.800,44.127,0.0509,0.0371
106,04/16/17 04:00:01 AM,-105.209,43.624,0.0501,0.0363
107,04/16/17 05:00:01 AM,-106.800,42.109,0.0494,0.0354
108,04/16/17 06:00:01 AM,-105.209,41.230,0.0494,0.0350
109,04/16/17 07:00:01 AM,-106.800,44.037,0.0490,0.0350
110,04/16/17 08:00:01 AM,-106.800,56.340,0.0494,0.0405
111,04/16/17 09:00:01 AM,-106.800,74.467,0.0521,0.0482
112,04/16/17 10:00:01 AM,-105.209,73.990,0.0555,0.0490
113,04/16/17 11:00:01 AM,-103.706,94.467,0.0607,0.0544
114,04/16/17 12:00:01 PM,-103.706,104.929,0.0678,0.0599
115,04/16/17 01:00:01 PM,-100.934,101.208,0.0715,0.0632
116,04/16/17 02:00:01 PM,-103.706,89.177,0.0708,0.0621
117,04/16/17 03:00:01 PM,-103.706,86.256,0.0664,0.0581
118,04/16/17 04:00:01 PM,-105.209,82.218,0.0646,0.0562
119,04/16/17 05:00:01 PM,-105.209,73.774,0.0621,0.0528
120,04/16/17 06:00:01 PM,-105.209,67.586,0.0599,0.0494
121,04/16/17 07:00:01 PM,-106.800,63.090,0.0581,0.0474
122,04/16/17 08:00:01 PM,-103.706,59.014,0.0562,0.0446
123,04/16/17 09:00:01 PM,-105.209,57.117,0.0547,0.0434
124,04/16/17 10:00:01 PM,-106.800,53.427,0.0544,0.0425
125,04/16/17 11:00:01 PM,-106.800,55.558,0.0528,0.0413
126,04/17/17 12:00:01 AM,-106.800,55.081,0.0528,0.0413
127,04/17/17 01:00:01 AM,-106.800,55.168,0.0528,0.0413
128,04/17/17 02:00:01 AM,-105.209,56.035,0.0521,0.0405
129,04/17/17 03:00:01 AM,-106.800,54.865,0.0521,0.0405
130,04/17/17 04:00:01 AM,-106.800,53.559,0.0521,0.0401
131,04/17/17 05:00:01 AM,-106.800,51.501,0.0509,0.0392
132,04/17/17 06:00:01 AM,-106.800,53.078,0.0517,0.0392
133,04/17/17 07:00:01 AM,-106.800,53.645,0.0521,0.0401
134,04/17/17 08:00:01 AM,-106.800,59.185,0.0521,0.0413
135,04/17/17 09:00:01 AM,-106.800,74.554,0.0544,0.0454
136,04/17/17 10:00:01 AM,-105.209,84.362,0.0570,0.0521
137,04/17/17 11:00:01 AM,-103.706,95.616,0.0646,0.0562
138,04/17/17 12:00:01 PM,-103.706,98.184,0.0695,0.0607
139,04/17/17 01:00:01 PM,-100.934,85.172,0.0695,0.0607
140,04/17/17 02:00:01 PM,-103.706,92.291,0.0691,0.0614
141,04/17/17 03:00:01 PM,-103.706,92.714,0.0671,0.0628
142,04/17/17 04:00:01 PM,-103.706,90.936,0.0671,0.0628
143,04/17/17 05:00:01 PM,-103.706,83.601,0.0653,0.0588
144,04/17/17 06:00:01 PM,-103.706,77.727,0.0628,0.0555
145,04/17/17 07:00:01 PM,-106.800,65.444,0.0599,0.0494
146,04/17/17 08:00:01 PM,-106.800,62.447,0.0588,0.0474
147,04/17/17 09:00:01 PM,-106.800,60.647,0.0574,0.0474
148,04/17/17 10:00:01 PM,-106.800,59.272,0.0570,0.0470
149,04/17/17 11:00:01 PM,-106.800,57.679,0.0562,0.0454
150,04/18/17 12:00:01 AM,-106.800,56.426,0.0555,0.0446
151,04/18/17 01:00:01 AM,-106.800,54.777,0.0555,0.0442
152,04/18/17 02:00:01 AM,-106.800,57.031,0.0547,0.0442
153,04/18/17 03:00:01 AM,-106.800,57.463,0.0547,0.0442
154,04/18/17 04:00:01 AM,-106.800,58.455,0.0547,0.0434
155,04/18/17 05:00:01 AM,-106.800,58.282,0.0544,0.0434
