"Plot Title: 10859600"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 10859600, SEN S/N: 10836753)","Temp, °F (LGR S/N: 10859600, SEN S/N: 10836764)","Water Content, m³/m³ (LGR S/N: 10859600, SEN S/N: 10879374)","Water Content, m³/m³ (LGR S/N: 10859600, SEN S/N: 10879384)"
96,04/15/17 04:00:01 PM,100.956,85.532,0.0896,0.1455
97,04/15/17 05:00:01 PM,87.894,78.559,0.0875,0.1459
98,04/15/17 06:00:01 PM,76.636,73.861,0.0857,0.1459
99,04/15/17 07:00:01 PM,61.891,62.362,0.0822,0.1466
100,04/15/17 08:00:01 PM,46.031,44.719,0.0794,0.1459
101,04/15/17 09:00:01 PM,44.946,43.990,0.0775,0.1446
102,04/15/17 10:00:01 PM,44.310,43.853,0.0762,0.1434
103,04/15/17 11:00:01 PM,41.648,41.322,0.0758,0.1430
104,04/16/17 12:00:01 AM,43.306,42.616,0.0752,0.1421
105,04/16/17 01:00:01 AM,43.443,41.925,0.0745,0.1412
106,04/16/17 02:00:01 AM,42.800,43.075,0.0732,0.1412
107,04/16/17 03:00:01 AM,42.017,41.184,0.0725,0.1400
108,04/16/17 04:00:01 AM,44.627,43.488,0.0725,0.1396
109,04/16/17 05:00:01 AM,45.986,45.082,0.0722,0.1396
110,04/16/17 06:00:01 AM,44.082,43.443,0.0715,0.1391
111,04/16/17 07:00:01 AM,48.405,48.450,0.0715,0.1382
112,04/16/17 08:00:01 AM,63.176,63.005,0.0732,0.1370
113,04/16/17 09:00:01 AM,80.537,79.261,0.0758,0.1366
114,04/16/17 10:00:01 AM,98.528,83.779,0.0787,0.1382
115,04/16/17 11:00:01 AM,112.050,93.659,0.0829,0.1391
116,04/16/17 12:00:01 PM,115.034,96.724,0.0863,0.1412
117,04/16/17 01:00:01 PM,108.615,97.696,0.0875,0.1421
118,04/16/17 02:00:01 PM,114.978,98.283,0.0896,0.1430
119,04/16/17 03:00:01 PM,100.657,96.724,0.0887,0.1434
120,04/16/17 04:00:01 PM,84.812,82.575,0.0857,0.1441
121,04/16/17 05:00:01 PM,77.072,75.594,0.0844,0.1434
122,04/16/17 06:00:01 PM,72.178,71.661,0.0822,0.1421
123,04/16/17 07:00:01 PM,64.888,64.074,0.0803,0.1416
124,04/16/17 08:00:01 PM,59.916,60.260,0.0781,0.1405
125,04/16/17 09:00:01 PM,54.387,56.208,0.0768,0.1400
126,04/16/17 10:00:01 PM,49.825,52.466,0.0762,0.1396
127,04/16/17 11:00:01 PM,46.841,46.571,0.0745,0.1387
128,04/17/17 12:00:01 AM,44.991,44.809,0.0738,0.1382
129,04/17/17 01:00:01 AM,48.538,48.272,0.0738,0.1370
130,04/17/17 02:00:01 AM,50.488,49.870,0.0732,0.1366
131,04/17/17 03:00:01 AM,53.559,53.121,0.0732,0.1357
132,04/17/17 04:00:01 AM,52.072,51.721,0.0725,0.1361
133,04/17/17 05:00:01 AM,52.115,51.721,0.0722,0.1357
134,04/17/17 06:00:01 AM,48.049,47.736,0.0722,0.1357
135,04/17/17 07:00:01 AM,52.509,52.597,0.0722,0.1352
136,04/17/17 08:00:01 AM,61.290,61.506,0.0725,0.1335
137,04/17/17 09:00:01 AM,70.201,72.221,0.0745,0.1347
138,04/17/17 10:00:01 AM,77.203,73.213,0.0762,0.1357
139,04/17/17 11:00:01 AM,89.638,79.041,0.0787,0.1361
140,04/17/17 12:00:01 PM,84.722,86.936,0.0803,0.1375
141,04/17/17 01:00:01 PM,91.823,94.039,0.0829,0.1387
142,04/17/17 02:00:01 PM,89.177,92.714,0.0835,0.1400
143,04/17/17 03:00:01 PM,90.657,89.593,0.0835,0.1400
144,04/17/17 04:00:01 PM,84.452,84.542,0.0829,0.1400
145,04/17/17 05:00:01 PM,88.763,86.211,0.0844,0.1396
146,04/17/17 06:00:01 PM,77.596,78.296,0.0822,0.1396
147,04/17/17 07:00:01 PM,66.643,66.943,0.0797,0.1387
148,04/17/17 08:00:01 PM,60.132,60.690,0.0775,0.1382
149,04/17/17 09:00:01 PM,52.686,52.291,0.0758,0.1370
150,04/17/17 10:00:01 PM,57.893,57.722,0.0758,0.1357
151,04/17/17 11:00:01 PM,58.455,57.549,0.0752,0.1352
152,04/18/17 12:00:01 AM,57.506,57.031,0.0745,0.1347
153,04/18/17 01:00:01 AM,54.473,53.951,0.0738,0.1347
154,04/18/17 02:00:01 AM,48.805,47.377,0.0725,0.1342
155,04/18/17 03:00:01 AM,48.272,47.826,0.0722,0.1335
156,04/18/17 04:00:01 AM,46.886,46.346,0.0722,0.1331
157,04/18/17 05:00:01 AM,51.984,51.764,0.0715,0.1321
158,04/18/17 06:00:01 AM,52.246,51.501,0.0722,0.1317
159,04/18/17 07:00:01 AM,56.295,57.463,0.0715,0.1321
160,04/18/17 08:00:01 AM,61.547,61.419,0.0722,0.1321
161,04/18/17 09:00:01 AM,70.716,63.775,0.0732,0.1321
162,04/18/17 10:00:01 AM,56.469,55.863,0.0745,0.1421
163,04/18/17 11:00:01 AM,63.475,63.475,0.0932,0.1732
164,04/18/17 12:00:01 PM,68.270,74.206,0.0955,0.1724
165,04/18/17 01:00:01 PM,68.956,70.072,0.0961,0.1709
166,04/18/17 02:00:01 PM,72.007,69.042,0.0963,0.1695
167,04/18/17 03:00:01 PM,74.554,70.329,0.0963,0.1681
168,04/18/17 04:00:01 PM,94.800,81.864,0.0992,0.1652
169,04/18/17 05:00:01 PM,71.146,72.221,0.0975,0.1681
170,04/18/17 06:00:01 PM,84.362,70.846,0.0981,0.1663
171,04/18/17 07:00:01 PM,67.199,60.132,0.0963,0.1677
172,04/18/17 08:00:01 PM,52.203,52.115,0.0943,0.1667
173,04/18/17 09:00:01 PM,54.037,53.776,0.0932,0.1648
174,04/18/17 10:00:01 PM,52.641,52.335,0.0926,0.1638
175,04/18/17 11:00:01 PM,54.473,53.298,0.0920,0.1623
176,04/19/17 12:00:01 AM,54.169,53.035,0.0914,0.1619
177,04/19/17 01:00:01 AM,53.384,52.466,0.0908,0.1619
178,04/19/17 02:00:01 AM,52.246,51.764,0.0902,0.1615
179,04/19/17 03:00:01 AM,49.737,49.825,0.0896,0.1608
180,04/19/17 04:00:01 AM,48.315,48.272,0.0896,0.1604
181,04/19/17 05:00:01 AM,43.853,43.945,0.0893,0.1604
182,04/19/17 06:00:01 AM,44.218,43.306,0.0881,0.1590
183,04/19/17 07:00:01 AM,50.223,48.538,0.0881,0.1581
184,04/19/17 08:00:01 AM,59.873,62.105,0.0887,0.1551
185,04/19/17 09:00:01 AM,80.802,73.299,0.0887,0.1542
186,04/19/17 10:00:01 AM,86.029,72.783,0.0908,0.1566
187,04/19/17 11:00:01 AM,108.135,80.361,0.0932,0.1585
188,04/19/17 12:00:01 PM,93.092,79.612,0.0949,0.1615
189,04/19/17 01:00:01 PM,99.070,84.497,0.0963,0.1619
190,04/19/17 02:00:01 PM,99.712,83.021,0.0981,0.1623
191,04/19/17 03:00:01 PM,108.563,84.722,0.0986,0.1619
192,04/19/17 04:00:01 PM,108.509,79.567,0.0986,0.1615
193,04/19/17 05:00:01 PM,101.660,77.684,0.0969,0.1608
194,04/19/17 06:00:01 PM,84.317,71.661,0.0955,0.1608
195,04/19/17 07:00:01 PM,65.701,61.419,0.0932,0.1619
196,04/19/17 08:00:01 PM,51.809,53.559,0.0902,0.1604
197,04/19/17 09:00:01 PM,47.914,49.161,0.0887,0.1590
198,04/19/17 10:00:01 PM,46.031,44.218,0.0875,0.1581
199,04/19/17 11:00:01 PM,43.488,40.438,0.0863,0.1570
200,04/20/17 12:00:01 AM,42.616,40.811,0.0850,0.1558
201,04/20/17 01:00:01 AM,42.525,41.740,0.0844,0.1547
202,04/20/17 02:00:01 AM,44.355,42.847,0.0844,0.1542
203,04/20/17 03:00:01 AM,38.842,35.879,0.0841,0.1542
204,04/20/17 04:00:01 AM,37.035,36.025,0.0829,0.1538
205,04/20/17 05:00:01 AM,40.204,38.131,0.0822,0.1527
206,04/20/17 06:00:01 AM,38.368,35.976,0.0816,0.1370
207,04/20/17 07:00:01 AM,37.656,38.748,0.0810,0.1514
208,04/20/17 08:00:01 AM,52.029,61.248,0.0822,0.1479
209,04/20/17 09:00:01 AM,75.637,68.313,0.0835,0.1475
210,04/20/17 10:00:01 AM,86.709,69.858,0.0857,0.1484
211,04/20/17 11:00:01 AM,92.104,72.007,0.0881,0.1508
212,04/20/17 12:00:01 PM,108.135,77.815,0.0914,0.1519
213,04/20/17 01:00:01 PM,90.194,71.404,0.0926,0.1542
214,04/20/17 02:00:01 PM,109.369,82.665,0.0943,0.1532
215,04/20/17 03:00:01 PM,94.514,78.165,0.0955,0.1542
216,04/20/17 04:00:01 PM,105.447,77.596,0.0949,0.1542
217,04/20/17 05:00:01 PM,94.323,74.338,0.0937,0.1538
218,04/20/17 06:00:01 PM,80.802,69.042,0.0914,0.1542
219,04/20/17 07:00:01 PM,67.928,61.162,0.0887,0.1542
220,04/20/17 08:00:01 PM,51.017,52.597,0.0863,0.1542
221,04/20/17 09:00:01 PM,49.161,49.561,0.0844,0.1523
222,04/20/17 10:00:01 PM,44.946,43.488,0.0835,0.1514
223,04/20/17 11:00:01 PM,38.984,36.266,0.0810,0.1508
224,04/21/17 12:00:01 AM,37.179,34.858,0.0803,0.1499
225,04/21/17 01:00:01 AM,39.690,41.322,0.0797,0.1490
226,04/21/17 02:00:01 AM,40.579,38.937,0.0794,0.1479
227,04/21/17 03:00:01 AM,35.830,33.039,0.0781,0.1479
228,04/21/17 04:00:01 AM,33.386,30.072,0.0775,0.1475
229,04/21/17 05:00:01 AM,32.691,30.529,0.0762,0.1466
230,04/21/17 06:00:01 AM,32.443,30.682,0.0762,0.1466
231,04/21/17 07:00:01 AM,38.131,38.795,0.0758,0.1450
232,04/21/17 08:00:01 AM,55.125,58.195,0.0768,0.1421
233,04/21/17 09:00:01 AM,68.871,71.017,0.0787,0.1416
234,04/21/17 10:00:01 AM,80.580,77.639,0.0810,0.1430
235,04/21/17 11:00:01 AM,84.632,81.909,0.0841,0.1455
236,04/21/17 12:00:01 PM,97.014,87.894,0.0875,0.1470
237,04/21/17 01:00:01 PM,100.458,91.542,0.0896,0.1484
238,04/21/17 02:00:01 PM,100.357,88.626,0.0920,0.1495
239,04/21/17 03:00:01 PM,101.408,90.797,0.0932,0.1495
240,04/21/17 04:00:01 PM,96.917,85.939,0.0920,0.1499
241,04/21/17 05:00:01 PM,104.000,81.554,0.0914,0.1499
242,04/21/17 06:00:01 PM,91.729,75.898,0.0893,0.1499
243,04/21/17 07:00:01 PM,72.653,65.829,0.0869,0.1499
244,04/21/17 08:00:01 PM,54.648,54.126,0.0835,0.1490
245,04/21/17 09:00:01 PM,46.076,43.030,0.0803,0.1484
246,04/21/17 10:00:01 PM,43.075,41.277,0.0787,0.1470
247,04/21/17 11:00:01 PM,44.991,42.939,0.0775,0.1455
248,04/22/17 12:00:01 AM,45.489,43.900,0.0768,0.1441
249,04/22/17 01:00:01 AM,46.931,46.121,0.0762,0.1434
250,04/22/17 02:00:01 AM,44.492,42.663,0.0752,0.1430
251,04/22/17 03:00:01 AM,44.764,42.939,0.0745,0.1421
252,04/22/17 04:00:01 AM,42.478,40.951,0.0738,0.1416
253,04/22/17 05:00:01 AM,43.488,42.202,0.0732,0.1412
254,04/22/17 06:00:01 AM,40.298,38.511,0.0725,0.1412
255,04/22/17 07:00:01 AM,43.579,44.537,0.0725,0.1400
256,04/22/17 08:00:01 AM,60.003,61.419,0.0738,0.1382
257,04/22/17 09:00:01 AM,73.818,78.251,0.0758,0.1382
258,04/22/17 10:00:01 AM,95.328,88.626,0.0787,0.1391
259,04/22/17 11:00:01 AM,104.360,90.471,0.0835,0.1421
260,04/22/17 12:00:01 PM,115.435,94.276,0.0869,0.1434
261,04/22/17 01:00:01 PM,104.877,98.823,0.0893,0.1446
262,04/22/17 02:00:01 PM,122.977,96.096,0.0908,0.1459
263,04/22/17 03:00:01 PM,116.301,96.096,0.0926,0.1459
264,04/22/17 04:00:01 PM,110.565,93.092,0.0920,0.1466
265,04/22/17 05:00:01 PM,109.585,89.638,0.0896,0.1459
266,04/22/17 06:00:01 PM,90.797,80.802,0.0869,0.1459
267,04/22/17 07:00:01 PM,78.471,74.813,0.0844,0.1455
268,04/22/17 08:00:01 PM,62.962,63.433,0.0816,0.1450
269,04/22/17 09:00:01 PM,60.861,61.462,0.0797,0.1434
270,04/22/17 10:00:01 PM,52.554,50.797,0.0781,0.1421
271,04/22/17 11:00:01 PM,48.182,46.526,0.0762,0.1412
272,04/23/17 12:00:01 AM,50.268,53.865,0.0758,0.1396
273,04/23/17 01:00:01 AM,45.399,42.064,0.0752,0.1396
274,04/23/17 02:00:01 AM,49.825,51.370,0.0738,0.1382
275,04/23/17 03:00:01 AM,45.444,45.036,0.0732,0.1375
276,04/23/17 04:00:01 AM,41.787,39.454,0.0722,0.1375
277,04/23/17 05:00:01 AM,40.298,38.322,0.0708,0.1370
278,04/23/17 06:00:01 AM,39.220,37.751,0.0702,0.1361
279,04/23/17 07:00:01 AM,44.991,44.809,0.0702,0.1352
280,04/23/17 08:00:01 AM,57.420,60.260,0.0715,0.1342
281,04/23/17 09:00:01 AM,68.185,73.774,0.0725,0.1342
282,04/23/17 10:00:01 AM,83.736,78.602,0.0738,0.1357
283,04/23/17 11:00:01 AM,90.565,85.262,0.0794,0.1375
284,04/23/17 12:00:01 PM,91.589,84.137,0.0835,0.1391
285,04/23/17 01:00:01 PM,99.266,88.993,0.0857,0.1400
286,04/23/17 02:00:01 PM,101.107,86.664,0.0875,0.1416
287,04/23/17 03:00:01 PM,113.446,85.262,0.0893,0.1416
288,04/23/17 04:00:01 PM,99.860,81.775,0.0887,0.1416
289,04/23/17 05:00:01 PM,104.772,81.864,0.0869,0.1412
290,04/23/17 06:00:01 PM,89.776,74.511,0.0841,0.1400
291,04/23/17 07:00:01 PM,66.043,62.233,0.0810,0.1400
292,04/23/17 08:00:01 PM,55.776,55.558,0.0775,0.1391
293,04/23/17 09:00:01 PM,51.237,51.282,0.0758,0.1370
294,04/23/17 10:00:01 PM,52.423,52.817,0.0738,0.1361
295,04/23/17 11:00:01 PM,47.422,47.154,0.0725,0.1347
296,04/24/17 12:00:01 AM,42.017,39.173,0.0708,0.1335
297,04/24/17 01:00:01 AM,41.970,39.783,0.0702,0.1335
298,04/24/17 02:00:01 AM,43.534,43.534,0.0695,0.1321
299,04/24/17 03:00:01 AM,38.937,34.957,0.0684,0.1317
300,04/24/17 04:00:01 AM,37.130,34.516,0.0678,0.1317
301,04/24/17 05:00:01 AM,36.747,34.371,0.0671,0.1307
302,04/24/17 06:00:01 AM,36.313,33.633,0.0660,0.1307
303,04/24/17 07:00:01 AM,43.853,43.579,0.0664,0.1297
304,04/24/17 08:00:01 AM,59.272,61.075,0.0678,0.1285
305,04/24/17 09:00:01 AM,65.658,68.227,0.0691,0.1297
306,04/24/17 10:00:01 AM,70.974,71.791,0.0691,0.1312
307,04/24/17 11:00:01 AM,87.163,78.427,0.0752,0.1326
308,04/24/17 12:00:01 PM,97.403,81.730,0.0803,0.1342
309,04/24/17 01:00:01 PM,108.295,87.620,0.0829,0.1357
310,04/24/17 02:00:01 PM,117.644,87.210,0.0850,0.1366
311,04/24/17 03:00:01 PM,109.045,82.708,0.0863,0.1370
312,04/24/17 04:00:01 PM,105.969,79.876,0.0850,0.1366
313,04/24/17 05:00:01 PM,86.617,70.115,0.0822,0.1370
314,04/24/17 06:00:01 PM,83.779,70.329,0.0797,0.1357
315,04/24/17 07:00:01 PM,64.161,60.775,0.0768,0.1347
316,04/24/17 08:00:01 PM,57.592,56.035,0.0745,0.1331
317,04/24/17 09:00:01 PM,56.901,55.168,0.0732,0.1321
318,04/24/17 10:00:01 PM,52.466,52.115,0.0722,0.1317
319,04/24/17 11:00:01 PM,54.037,52.597,0.0708,0.1307
320,04/25/17 12:00:01 AM,53.341,51.809,0.0702,0.1302
321,04/25/17 01:00:01 AM,52.246,50.886,0.0691,0.1302
322,04/25/17 02:00:01 AM,51.148,50.047,0.0691,0.1290
323,04/25/17 03:00:01 AM,50.533,49.338,0.0684,0.1290
324,04/25/17 04:00:01 AM,50.311,49.161,0.0678,0.1285
325,04/25/17 05:00:01 AM,46.076,46.256,0.0664,0.1281
326,04/25/17 06:00:01 AM,45.399,45.761,0.0660,0.1276
327,04/25/17 07:00:01 AM,49.249,48.450,0.0660,0.1271
328,04/25/17 08:00:01 AM,59.229,56.079,0.0664,0.1266
329,04/25/17 09:00:01 AM,73.386,66.515,0.0684,0.1271
330,04/25/17 10:00:01 AM,85.577,75.029,0.0702,0.1285
331,04/25/17 11:00:01 AM,94.609,78.996,0.0745,0.1302
332,04/25/17 12:00:01 PM,88.351,72.955,0.0768,0.1317
333,04/25/17 01:00:01 PM,105.291,81.819,0.0797,0.1321
334,04/25/17 02:00:01 PM,114.123,81.154,0.0829,0.1331
335,04/25/17 03:00:01 PM,98.479,74.597,0.0822,0.1335
336,04/25/17 04:00:01 PM,103.795,76.289,0.0822,0.1335
337,04/25/17 05:00:01 PM,93.754,70.201,0.0803,0.1331
338,04/25/17 06:00:01 PM,79.173,65.359,0.0781,0.1326
339,04/25/17 07:00:01 PM,66.814,60.174,0.0758,0.1317
340,04/25/17 08:00:01 PM,52.378,51.237,0.0722,0.1302
341,04/25/17 09:00:01 PM,48.137,46.076,0.0695,0.1285
342,04/25/17 10:00:01 PM,47.154,43.167,0.0684,0.1281
343,04/25/17 11:00:01 PM,45.669,41.925,0.0678,0.1266
344,04/26/17 12:00:01 AM,43.900,44.582,0.0664,0.1261
345,04/26/17 01:00:01 AM,45.941,46.481,0.0660,0.1256
346,04/26/17 02:00:01 AM,45.444,46.256,0.0646,0.1251
347,04/26/17 03:00:01 AM,43.534,43.259,0.0632,0.1246
348,04/26/17 04:00:01 AM,42.433,41.416,0.0632,0.1242
349,04/26/17 05:00:01 AM,40.204,38.415,0.0628,0.1242
350,04/26/17 06:00:01 AM,40.111,37.609,0.0628,0.1237
351,04/26/17 07:00:01 AM,42.017,43.030,0.0621,0.1229
352,04/26/17 08:00:01 AM,58.498,58.798,0.0628,0.1229
353,04/26/17 09:00:01 AM,74.163,75.942,0.0660,0.1237
354,04/26/17 10:00:01 AM,83.242,80.184,0.0684,0.1261
355,04/26/17 11:00:01 AM,99.811,82.976,0.0738,0.1281
356,04/26/17 12:00:01 PM,98.087,87.300,0.0775,0.1297
357,04/26/17 01:00:01 PM,109.531,89.593,0.0803,0.1312
358,04/26/17 02:00:01 PM,107.125,83.109,0.0822,0.1321
359,04/26/17 03:00:01 PM,107.337,88.902,0.0829,0.1331
360,04/26/17 04:00:01 PM,101.862,81.066,0.0810,0.1326
361,04/26/17 05:00:01 PM,104.979,81.199,0.0810,0.1321
362,04/26/17 06:00:01 PM,92.010,76.203,0.0787,0.1312
363,04/26/17 07:00:01 PM,74.381,68.099,0.0762,0.1307
364,04/26/17 08:00:01 PM,60.089,60.561,0.0725,0.1290
365,04/26/17 09:00:01 PM,58.712,59.445,0.0708,0.1276
366,04/26/17 10:00:01 PM,58.239,58.325,0.0702,0.1271
367,04/26/17 11:00:01 PM,60.174,59.014,0.0691,0.1261
368,04/27/17 12:00:01 AM,55.429,55.819,0.0684,0.1256
369,04/27/17 01:00:01 AM,56.079,56.426,0.0671,0.1251
370,04/27/17 02:00:01 AM,58.195,56.642,0.0671,0.1246
371,04/27/17 03:00:01 AM,56.858,55.429,0.0664,0.1246
372,04/27/17 04:00:01 AM,56.383,55.125,0.0660,0.1246
373,04/27/17 05:00:01 AM,55.515,54.169,0.0660,0.1242
374,04/27/17 06:00:01 AM,54.212,53.298,0.0653,0.1237
375,04/27/17 07:00:01 AM,54.473,52.817,0.0646,0.1237
376,04/27/17 08:00:01 AM,56.988,53.690,0.0646,0.1229
377,04/27/17 09:00:01 AM,62.019,56.251,0.0660,0.1229
378,04/27/17 10:00:01 AM,59.142,55.038,0.0660,0.1237
379,04/27/17 11:00:01 AM,79.700,69.042,0.0691,0.1242
380,04/27/17 12:00:01 PM,106.808,82.530,0.0738,0.1261
381,04/27/17 01:00:01 PM,109.099,85.397,0.0768,0.1276
382,04/27/17 02:00:01 PM,115.608,85.939,0.0794,0.1290
383,04/27/17 03:00:01 PM,100.108,81.997,0.0810,0.1297
384,04/27/17 04:00:01 PM,90.239,78.602,0.0797,0.1297
385,04/27/17 05:00:01 PM,88.579,75.247,0.0781,0.1290
386,04/27/17 06:00:01 PM,78.514,70.372,0.0758,0.1281
387,04/27/17 07:00:01 PM,70.759,65.230,0.0725,0.1271
388,04/27/17 08:00:01 PM,58.842,59.659,0.0695,0.1251
389,04/27/17 09:00:01 PM,55.949,56.685,0.0678,0.1251
390,04/27/17 10:00:01 PM,53.341,54.995,0.0664,0.1237
