"Plot Title: 10859627"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 10859627, SEN S/N: 10836776)","Temp, °F (LGR S/N: 10859627, SEN S/N: 10836777)","Water Content, m³/m³ (LGR S/N: 10859627, SEN S/N: 10880728)","Water Content, m³/m³ (LGR S/N: 10859627, SEN S/N: 10880729)"
99,04/15/17 04:00:01 PM,98.676,99.860,0.1219,0.1064
100,04/15/17 05:00:01 PM,83.511,85.667,0.1199,0.1014
101,04/15/17 06:00:01 PM,68.400,70.630,0.1159,0.0963
102,04/15/17 07:00:01 PM,58.971,61.720,0.1128,0.0937
103,04/15/17 08:00:01 PM,50.929,53.209,0.1101,0.0902
104,04/15/17 09:00:01 PM,48.405,50.445,0.1085,0.0887
105,04/15/17 10:00:01 PM,45.941,48.227,0.1069,0.0875
106,04/15/17 11:00:01 PM,43.763,46.571,0.1064,0.0863
107,04/16/17 12:00:01 AM,42.892,45.399,0.1053,0.0857
108,04/16/17 01:00:01 AM,42.064,44.582,0.1042,0.0857
109,04/16/17 02:00:01 AM,-888.880,42.156,0.1036,0.0844
110,04/16/17 03:00:01 AM,38.653,41.878,0.1031,0.0844
111,04/16/17 04:00:01 AM,39.736,42.755,0.1031,0.0841
112,04/16/17 05:00:01 AM,37.609,40.764,0.1025,0.0841
113,04/16/17 06:00:01 AM,38.748,41.648,0.1020,0.0841
114,04/16/17 07:00:01 AM,44.627,45.624,0.1020,0.0850
115,04/16/17 08:00:01 AM,65.658,54.777,0.1031,0.0875
116,04/16/17 09:00:01 AM,88.993,72.783,0.1080,0.0937
117,04/16/17 10:00:01 AM,100.908,86.664,0.1117,0.0992
118,04/16/17 11:00:01 AM,108.509,105.084,0.1159,0.1036
119,04/16/17 12:00:01 PM,116.069,114.123,0.1194,0.1069
120,04/16/17 01:00:01 PM,114.805,118.591,0.1209,0.1080
121,04/16/17 02:00:01 PM,117.820,123.919,0.1229,0.1107
122,04/16/17 03:00:01 PM,112.494,115.551,0.1219,0.1085
123,04/16/17 04:00:01 PM,102.265,102.265,0.1209,0.1053
124,04/16/17 05:00:01 PM,82.708,84.677,0.1184,0.1003
125,04/16/17 06:00:01 PM,74.381,75.204,0.1148,0.0963
126,04/16/17 07:00:01 PM,64.888,66.814,0.1122,0.0937
127,04/16/17 08:00:01 PM,59.056,61.333,0.1101,0.0902
128,04/16/17 09:00:01 PM,56.772,59.014,0.1080,0.0893
129,04/16/17 10:00:01 PM,54.473,56.858,0.1075,0.0875
130,04/16/17 11:00:01 PM,50.268,52.423,0.1058,0.0863
131,04/17/17 12:00:01 AM,-888.880,51.062,0.1047,0.0857
132,04/17/17 01:00:01 AM,49.782,51.370,0.1042,0.0850
133,04/17/17 02:00:01 AM,52.115,52.992,0.1036,0.0857
134,04/17/17 03:00:01 AM,50.621,52.029,0.1036,0.0850
135,04/17/17 04:00:01 AM,-888.880,48.405,0.1031,0.0844
136,04/17/17 05:00:01 AM,47.512,49.249,0.1025,0.0844
137,04/17/17 06:00:01 AM,46.481,48.493,0.1020,0.0841
138,04/17/17 07:00:01 AM,52.115,52.597,0.1020,0.0844
139,04/17/17 08:00:01 AM,65.102,61.848,0.1036,0.0869
140,04/17/17 09:00:01 AM,90.424,74.295,0.1058,0.0914
141,04/17/17 10:00:01 AM,106.230,86.572,0.1101,0.0963
142,04/17/17 11:00:01 AM,90.518,85.487,0.1117,0.0963
143,04/17/17 12:00:01 PM,88.351,83.242,0.1128,0.0963
144,04/17/17 01:00:01 PM,94.944,91.170,0.1148,0.0992
145,04/17/17 02:00:01 PM,94.230,91.823,0.1164,0.1009
146,04/17/17 03:00:01 PM,110.673,103.743,0.1169,0.1020
147,04/17/17 04:00:01 PM,97.209,95.040,0.1169,0.1009
148,04/17/17 05:00:01 PM,96.530,92.338,0.1169,0.0998
149,04/17/17 06:00:01 PM,76.507,78.602,0.1138,0.0961
150,04/17/17 07:00:01 PM,65.145,67.586,0.1107,0.0920
151,04/17/17 08:00:01 PM,60.303,62.661,0.1085,0.0896
152,04/17/17 09:00:01 PM,54.516,57.290,0.1064,0.0875
153,04/17/17 10:00:01 PM,58.842,59.830,0.1053,0.0875
154,04/17/17 11:00:01 PM,58.239,59.185,0.1053,0.0875
155,04/18/17 12:00:01 AM,-888.880,55.819,0.1042,0.0863
156,04/18/17 01:00:01 AM,53.078,55.125,0.1031,0.0857
157,04/18/17 02:00:01 AM,-888.880,51.895,0.1025,0.0850
158,04/18/17 03:00:01 AM,-888.880,52.641,0.1020,0.0850
159,04/18/17 04:00:01 AM,-888.880,50.886,0.1014,0.0844
160,04/18/17 05:00:01 AM,53.384,54.473,0.1014,0.0850
161,04/18/17 06:00:01 AM,50.929,53.166,0.1014,0.0850
162,04/18/17 07:00:01 AM,57.031,57.204,0.1020,0.0863
163,04/18/17 08:00:01 AM,56.556,54.777,0.1020,0.0857
164,04/18/17 09:00:01 AM,66.087,61.162,0.1020,0.0869
165,04/18/17 10:00:01 AM,63.604,59.616,0.1014,0.0992
166,04/18/17 11:00:01 AM,80.008,68.056,0.1053,0.1036
167,04/18/17 12:00:01 PM,82.620,71.791,0.1075,0.1036
168,04/18/17 01:00:01 PM,72.869,68.614,0.1091,0.1031
169,04/18/17 02:00:01 PM,74.511,65.916,0.1169,0.1562
170,04/18/17 03:00:01 PM,76.332,71.920,0.1179,0.1495
171,04/18/17 04:00:01 PM,68.400,66.344,0.1179,0.1459
172,04/18/17 05:00:01 PM,62.661,60.690,0.1169,0.1441
173,04/18/17 06:00:01 PM,60.260,59.445,0.1164,0.1421
174,04/18/17 07:00:01 PM,58.455,56.340,0.1153,0.1405
175,04/18/17 08:00:01 PM,59.830,55.515,0.1148,0.1391
176,04/18/17 09:00:01 PM,59.616,54.648,0.1143,0.1382
177,04/18/17 10:00:01 PM,60.346,54.516,0.1143,0.1375
178,04/18/17 11:00:01 PM,61.032,54.561,0.1143,0.1370
179,04/19/17 12:00:01 AM,61.633,54.777,0.1143,0.1366
180,04/19/17 01:00:01 AM,60.991,54.430,0.1143,0.1361
181,04/19/17 02:00:01 AM,59.315,54.212,0.1143,0.1366
182,04/19/17 03:00:01 AM,-888.880,52.466,0.1143,0.1361
183,04/19/17 04:00:01 AM,-888.880,50.092,0.1138,0.1357
184,04/19/17 05:00:01 AM,54.777,50.092,0.1133,0.1352
185,04/19/17 06:00:01 AM,55.863,50.929,0.1133,0.1347
186,04/19/17 07:00:01 AM,54.604,50.576,0.1133,0.1347
187,04/19/17 08:00:01 AM,59.056,53.209,0.1138,0.1347
188,04/19/17 09:00:01 AM,65.487,57.247,0.1148,0.1357
189,04/19/17 10:00:01 AM,88.671,73.515,0.1164,0.1357
190,04/19/17 11:00:01 AM,96.048,80.845,0.1189,0.1370
191,04/19/17 12:00:01 PM,78.208,73.256,0.1209,0.1370
192,04/19/17 01:00:01 PM,103.028,100.060,0.1256,0.1396
193,04/19/17 02:00:01 PM,104.824,98.038,0.1285,0.1425
194,04/19/17 03:00:01 PM,100.508,101.458,0.1302,0.1430
195,04/19/17 04:00:01 PM,98.038,94.563,0.1307,0.1425
196,04/19/17 05:00:01 PM,89.731,83.959,0.1297,0.1391
197,04/19/17 06:00:01 PM,69.471,69.901,0.1271,0.1352
198,04/19/17 07:00:01 PM,60.474,61.804,0.1246,0.1326
199,04/19/17 08:00:01 PM,-888.880,54.516,0.1219,0.1302
200,04/19/17 09:00:01 PM,-888.880,52.466,0.1204,0.1281
201,04/19/17 10:00:01 PM,-888.880,50.621,0.1194,0.1261
202,04/19/17 11:00:01 PM,-888.880,49.604,0.1189,0.1251
203,04/20/17 12:00:01 AM,-888.880,48.049,0.1179,0.1242
204,04/20/17 01:00:01 AM,-888.880,48.227,0.1174,0.1229
205,04/20/17 02:00:01 AM,-888.880,49.959,0.1169,0.1229
206,04/20/17 03:00:01 AM,-888.880,45.534,0.1164,0.1219
207,04/20/17 04:00:01 AM,-888.880,44.218,0.1159,0.1214
208,04/20/17 05:00:01 AM,-888.880,44.856,0.1159,0.1209
209,04/20/17 06:00:01 AM,-888.880,42.525,0.1153,0.1204
210,04/20/17 07:00:01 AM,-888.880,43.259,0.1153,0.1199
211,04/20/17 08:00:01 AM,60.561,54.126,0.1153,0.1199
212,04/20/17 09:00:01 AM,77.203,66.258,0.1174,0.1219
213,04/20/17 10:00:01 AM,88.671,76.203,0.1199,0.1256
214,04/20/17 11:00:01 AM,95.999,87.436,0.1229,0.1290
215,04/20/17 12:00:01 PM,103.897,100.357,0.1266,0.1321
216,04/20/17 01:00:01 PM,101.107,98.283,0.1285,0.1331
217,04/20/17 02:00:01 PM,88.030,87.939,0.1302,0.1342
218,04/20/17 03:00:01 PM,108.455,108.295,0.1321,0.1361
219,04/20/17 04:00:01 PM,101.307,100.756,0.1326,0.1361
220,04/20/17 05:00:01 PM,94.896,87.300,0.1317,0.1326
221,04/20/17 06:00:01 PM,71.060,71.748,0.1290,0.1285
222,04/20/17 07:00:01 PM,62.620,64.332,0.1261,0.1251
223,04/20/17 08:00:01 PM,-888.880,55.038,0.1242,0.1224
224,04/20/17 09:00:01 PM,-888.880,51.678,0.1224,0.1204
225,04/20/17 10:00:01 PM,45.714,49.204,0.1209,0.1194
226,04/20/17 11:00:01 PM,-888.880,47.377,0.1199,0.1179
227,04/21/17 12:00:01 AM,-888.880,46.391,0.1189,0.1174
228,04/21/17 01:00:01 AM,-888.880,46.166,0.1184,0.1164
229,04/21/17 02:00:01 AM,-888.880,44.492,0.1179,0.1159
230,04/21/17 03:00:01 AM,-888.880,43.259,0.1179,0.1148
231,04/21/17 04:00:01 AM,-888.880,41.090,0.1169,0.1143
232,04/21/17 05:00:01 AM,-888.880,40.438,0.1164,0.1138
233,04/21/17 06:00:01 AM,-888.880,40.158,0.1164,0.1133
234,04/21/17 07:00:01 AM,-888.880,42.616,0.1159,0.1128
235,04/21/17 08:00:01 AM,63.133,53.865,0.1164,0.1138
236,04/21/17 09:00:01 AM,80.449,69.256,0.1184,0.1169
237,04/21/17 10:00:01 AM,94.419,83.377,0.1214,0.1209
238,04/21/17 11:00:01 AM,103.692,96.579,0.1251,0.1246
239,04/21/17 12:00:01 PM,110.345,107.602,0.1281,0.1276
240,04/21/17 01:00:01 PM,112.050,114.521,0.1312,0.1297
241,04/21/17 02:00:01 PM,112.217,112.438,0.1326,0.1321
242,04/21/17 03:00:01 PM,110.127,112.662,0.1335,0.1317
243,04/21/17 04:00:01 PM,105.552,104.308,0.1342,0.1312
244,04/21/17 05:00:01 PM,92.856,89.224,0.1331,0.1266
245,04/21/17 06:00:01 PM,75.724,76.203,0.1297,0.1224
246,04/21/17 07:00:01 PM,64.117,66.429,0.1266,0.1189
247,04/21/17 08:00:01 PM,-888.880,56.512,0.1237,0.1159
248,04/21/17 09:00:01 PM,-888.880,53.209,0.1214,0.1138
249,04/21/17 10:00:01 PM,-888.880,51.148,0.1199,0.1122
250,04/21/17 11:00:01 PM,-888.880,50.180,0.1189,0.1112
251,04/22/17 12:00:01 AM,-888.880,48.805,0.1179,0.1101
252,04/22/17 01:00:01 AM,-888.880,47.512,0.1169,0.1096
253,04/22/17 02:00:01 AM,-888.880,43.763,0.1164,0.1085
254,04/22/17 03:00:01 AM,-888.880,42.984,0.1159,0.1075
255,04/22/17 04:00:01 AM,-888.880,42.433,0.1153,0.1075
256,04/22/17 05:00:01 AM,-888.880,44.946,0.1153,0.1075
257,04/22/17 06:00:01 AM,-888.880,45.307,0.1148,0.1069
258,04/22/17 07:00:01 AM,-888.880,47.244,0.1148,0.1069
259,04/22/17 08:00:01 AM,66.472,59.014,0.1153,0.1085
260,04/22/17 09:00:01 AM,88.579,71.017,0.1179,0.1138
261,04/22/17 10:00:01 AM,107.337,89.269,0.1214,0.1184
262,04/22/17 11:00:01 AM,112.273,104.979,0.1251,0.1214
263,04/22/17 12:00:01 PM,118.710,113.785,0.1281,0.1242
264,04/22/17 01:00:01 PM,119.487,120.331,0.1307,0.1266
265,04/22/17 02:00:01 PM,118.591,117.468,0.1321,0.1271
266,04/22/17 03:00:01 PM,116.128,119.968,0.1335,0.1276
267,04/22/17 04:00:01 PM,104.308,103.948,0.1331,0.1261
268,04/22/17 05:00:01 PM,105.395,96.627,0.1321,0.1219
269,04/22/17 06:00:01 PM,83.332,82.441,0.1290,0.1179
270,04/22/17 07:00:01 PM,72.739,73.904,0.1266,0.1148
271,04/22/17 08:00:01 PM,59.959,61.934,0.1242,0.1107
272,04/22/17 09:00:01 PM,-888.880,58.239,0.1219,0.1085
273,04/22/17 10:00:01 PM,-888.880,56.815,0.1204,0.1069
274,04/22/17 11:00:01 PM,53.690,56.079,0.1199,0.1058
275,04/23/17 12:00:01 AM,53.253,55.038,0.1184,0.1053
276,04/23/17 01:00:01 AM,51.633,54.037,0.1179,0.1047
277,04/23/17 02:00:01 AM,48.405,51.017,0.1174,0.1036
278,04/23/17 03:00:01 AM,46.526,49.338,0.1169,0.1025
279,04/23/17 04:00:01 AM,44.946,47.422,0.1159,0.1020
280,04/23/17 05:00:01 AM,45.579,47.826,0.1159,0.1020
281,04/23/17 06:00:01 AM,48.182,50.709,0.1159,0.1020
282,04/23/17 07:00:01 AM,51.678,52.246,0.1153,0.1020
283,04/23/17 08:00:01 AM,57.420,55.863,0.1159,0.1025
284,04/23/17 09:00:01 AM,79.304,70.329,0.1179,0.1064
285,04/23/17 10:00:01 AM,94.086,83.154,0.1204,0.1101
286,04/23/17 11:00:01 AM,103.845,97.354,0.1237,0.1138
287,04/23/17 12:00:01 PM,108.991,106.336,0.1266,0.1164
288,04/23/17 01:00:01 PM,110.838,115.435,0.1285,0.1189
289,04/23/17 02:00:01 PM,109.315,112.217,0.1302,0.1204
290,04/23/17 03:00:01 PM,109.801,112.606,0.1312,0.1199
291,04/23/17 04:00:01 PM,105.188,105.188,0.1307,0.1184
292,04/23/17 05:00:01 PM,96.530,89.823,0.1290,0.1138
293,04/23/17 06:00:01 PM,74.986,75.898,0.1261,0.1096
294,04/23/17 07:00:01 PM,63.005,65.530,0.1229,0.1058
295,04/23/17 08:00:01 PM,54.212,57.807,0.1204,0.1025
296,04/23/17 09:00:01 PM,49.692,53.865,0.1184,0.0998
297,04/23/17 10:00:01 PM,-133.343,51.148,0.1174,0.0986
298,04/23/17 11:00:01 PM,-133.343,50.180,0.1164,0.0975
299,04/24/17 12:00:01 AM,-888.880,46.841,0.1153,0.0963
300,04/24/17 01:00:01 AM,-888.880,48.094,0.1143,0.0961
301,04/24/17 02:00:01 AM,-888.880,46.841,0.1143,0.0961
302,04/24/17 03:00:01 AM,-888.880,45.761,0.1133,0.0955
303,04/24/17 04:00:01 AM,-888.880,45.851,0.1128,0.0949
304,04/24/17 05:00:01 AM,-888.880,45.354,0.1128,0.0949
305,04/24/17 06:00:01 AM,-888.880,44.355,0.1128,0.0943
306,04/24/17 07:00:01 AM,45.399,46.931,0.1122,0.0943
307,04/24/17 08:00:01 AM,63.732,56.599,0.1133,0.0969
308,04/24/17 09:00:01 AM,76.071,68.614,0.1153,0.1003
309,04/24/17 10:00:01 AM,92.903,79.261,0.1184,0.1042
310,04/24/17 11:00:01 AM,103.640,96.530,0.1214,0.1085
311,04/24/17 12:00:01 PM,113.054,110.183,0.1246,0.1117
312,04/24/17 01:00:01 PM,112.438,112.942,0.1266,0.1133
313,04/24/17 02:00:01 PM,112.050,111.387,0.1276,0.1148
314,04/24/17 03:00:01 PM,102.164,103.897,0.1281,0.1133
315,04/24/17 04:00:01 PM,105.969,104.979,0.1276,0.1133
316,04/24/17 05:00:01 PM,85.442,83.109,0.1256,0.1080
317,04/24/17 06:00:01 PM,75.637,75.029,0.1229,0.1042
318,04/24/17 07:00:01 PM,63.433,65.145,0.1204,0.1009
319,04/24/17 08:00:01 PM,56.815,59.830,0.1179,0.0975
320,04/24/17 09:00:01 PM,56.944,59.014,0.1164,0.0969
321,04/24/17 10:00:01 PM,53.951,56.469,0.1148,0.0955
322,04/24/17 11:00:01 PM,54.820,56.469,0.1148,0.0949
323,04/25/17 12:00:01 AM,52.423,54.909,0.1138,0.0943
324,04/25/17 01:00:01 AM,49.825,53.298,0.1133,0.0937
325,04/25/17 02:00:01 AM,49.028,51.852,0.1122,0.0932
326,04/25/17 03:00:01 AM,49.294,51.458,0.1122,0.0926
327,04/25/17 04:00:01 AM,49.825,51.633,0.1117,0.0926
328,04/25/17 05:00:01 AM,47.602,49.782,0.1112,0.0920
329,04/25/17 06:00:01 AM,48.227,50.092,0.1112,0.0920
330,04/25/17 07:00:01 AM,49.338,50.752,0.1112,0.0914
331,04/25/17 08:00:01 AM,61.720,55.992,0.1112,0.0932
332,04/25/17 09:00:01 AM,69.471,63.433,0.1133,0.0955
333,04/25/17 10:00:01 AM,91.216,78.953,0.1159,0.1003
334,04/25/17 11:00:01 AM,97.745,90.982,0.1189,0.1036
335,04/25/17 12:00:01 PM,102.013,96.724,0.1209,0.1047
336,04/25/17 01:00:01 PM,106.914,105.188,0.1224,0.1075
337,04/25/17 02:00:01 PM,110.183,110.838,0.1246,0.1101
338,04/25/17 03:00:01 PM,103.384,106.597,0.1242,0.1085
339,04/25/17 04:00:01 PM,101.107,101.307,0.1246,0.1085
340,04/25/17 05:00:01 PM,90.055,83.691,0.1229,0.1042
341,04/25/17 06:00:01 PM,70.201,70.029,0.1194,0.0992
342,04/25/17 07:00:01 PM,61.162,62.704,0.1169,0.0961
343,04/25/17 08:00:01 PM,52.509,55.992,0.1148,0.0932
344,04/25/17 09:00:01 PM,-888.880,53.865,0.1128,0.0914
345,04/25/17 10:00:01 PM,-888.880,48.938,0.1112,0.0896
346,04/25/17 11:00:01 PM,-888.880,49.383,0.1101,0.0887
347,04/26/17 12:00:01 AM,49.782,51.193,0.1096,0.0887
348,04/26/17 01:00:01 AM,52.860,54.430,0.1096,0.0896
349,04/26/17 02:00:01 AM,-888.880,48.360,0.1091,0.0887
350,04/26/17 03:00:01 AM,-888.880,46.346,0.1085,0.0875
351,04/26/17 04:00:01 AM,-888.880,46.031,0.1080,0.0875
352,04/26/17 05:00:01 AM,48.717,50.180,0.1080,0.0881
353,04/26/17 06:00:01 AM,50.268,51.678,0.1080,0.0887
354,04/26/17 07:00:01 AM,50.223,51.544,0.1080,0.0887
355,04/26/17 08:00:01 AM,59.014,57.506,0.1091,0.0902
356,04/26/17 09:00:01 AM,90.657,71.490,0.1117,0.0961
357,04/26/17 10:00:01 AM,103.692,87.210,0.1153,0.1009
358,04/26/17 11:00:01 AM,107.179,102.772,0.1189,0.1036
359,04/26/17 12:00:01 PM,113.054,112.438,0.1219,0.1069
360,04/26/17 01:00:01 PM,113.785,112.717,0.1242,0.1085
361,04/26/17 02:00:01 PM,112.829,112.885,0.1251,0.1101
362,04/26/17 03:00:01 PM,108.135,108.669,0.1256,0.1107
363,04/26/17 04:00:01 PM,109.207,106.704,0.1242,0.1085
364,04/26/17 05:00:01 PM,102.013,92.714,0.1229,0.1042
365,04/26/17 06:00:01 PM,80.404,78.996,0.1194,0.0998
366,04/26/17 07:00:01 PM,67.971,69.643,0.1164,0.0955
367,04/26/17 08:00:01 PM,58.755,62.447,0.1138,0.0926
368,04/26/17 09:00:01 PM,57.463,60.690,0.1122,0.0908
369,04/26/17 10:00:01 PM,57.031,60.003,0.1107,0.0902
370,04/26/17 11:00:01 PM,55.299,58.842,0.1096,0.0893
371,04/27/17 12:00:01 AM,54.648,57.807,0.1091,0.0893
372,04/27/17 01:00:01 AM,57.979,59.873,0.1091,0.0893
373,04/27/17 02:00:01 AM,58.109,59.702,0.1085,0.0893
374,04/27/17 03:00:01 AM,57.247,58.669,0.1085,0.0893
375,04/27/17 04:00:01 AM,56.556,58.023,0.1080,0.0887
376,04/27/17 05:00:01 AM,55.472,56.988,0.1080,0.0881
377,04/27/17 06:00:01 AM,55.081,56.426,0.1075,0.0881
378,04/27/17 07:00:01 AM,54.516,55.602,0.1069,0.0881
379,04/27/17 08:00:01 AM,56.426,57.074,0.1069,0.0881
380,04/27/17 09:00:01 AM,56.469,56.685,0.1075,0.0881
381,04/27/17 10:00:01 AM,59.572,58.798,0.1075,0.0887
382,04/27/17 11:00:01 AM,87.118,76.899,0.1101,0.0926
383,04/27/17 12:00:01 PM,72.955,69.085,0.1112,0.0926
384,04/27/17 01:00:01 PM,108.669,104.103,0.1159,0.1014
385,04/27/17 02:00:01 PM,109.585,109.585,0.1189,0.1042
386,04/27/17 03:00:01 PM,107.868,115.322,0.1209,0.1064
387,04/27/17 04:00:01 PM,104.410,104.515,0.1209,0.1053
