"Plot Title: 10859617"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 10859617, SEN S/N: 10868952)","Temp, °F (LGR S/N: 10859617, SEN S/N: 10868953)","Water Content, m³/m³ (LGR S/N: 10859617, SEN S/N: 10880708)","Water Content, m³/m³ (LGR S/N: 10859617, SEN S/N: 10880710)"
112,04/15/17 08:00:01 AM,44.764,43.443,0.0986,-0.0228
113,04/15/17 09:00:01 AM,60.991,53.298,0.0998,-0.0173
114,04/15/17 10:00:01 AM,75.160,66.814,0.1031,-0.0103
115,04/15/17 11:00:01 AM,87.573,74.813,0.1064,-0.0047
116,04/15/17 12:00:01 PM,95.616,86.617,0.1096,-0.0003
117,04/15/17 01:00:01 PM,100.557,91.729,0.1122,0.0066
118,04/15/17 02:00:01 PM,101.761,107.285,0.1143,0.0127
119,04/15/17 03:00:01 PM,102.772,108.885,0.1159,0.0166
120,04/15/17 04:00:01 PM,99.761,95.855,0.1159,0.0127
121,04/15/17 05:00:01 PM,89.593,86.482,0.1143,0.0081
122,04/15/17 06:00:01 PM,84.990,83.824,0.1122,0.0040
123,04/15/17 07:00:01 PM,73.515,73.429,0.1091,-0.0025
124,04/15/17 08:00:01 PM,61.547,61.934,0.1064,-0.0097
125,04/15/17 09:00:01 PM,55.863,57.031,0.1042,-0.0132
126,04/15/17 10:00:01 PM,54.430,55.213,0.1031,-0.0150
127,04/15/17 11:00:01 PM,52.378,52.335,0.1020,-0.0185
128,04/16/17 12:00:01 AM,51.501,52.160,0.1009,-0.0191
129,04/16/17 01:00:01 AM,48.762,49.471,0.1003,-0.0210
130,04/16/17 02:00:01 AM,45.262,45.986,0.0998,-0.0222
131,04/16/17 03:00:01 AM,45.669,46.391,0.0992,-0.0228
132,04/16/17 04:00:01 AM,45.896,46.571,0.0992,-0.0228
133,04/16/17 05:00:01 AM,42.570,42.984,0.0986,-0.0247
134,04/16/17 06:00:01 AM,42.755,42.847,0.0981,-0.0247
135,04/16/17 07:00:01 AM,44.856,44.856,0.0975,-0.0247
136,04/16/17 08:00:01 AM,48.895,47.199,0.0981,-0.0228
137,04/16/17 09:00:01 AM,67.798,58.498,0.0998,-0.0185
138,04/16/17 10:00:01 AM,70.630,65.273,0.1025,-0.0138
139,04/16/17 11:00:01 AM,85.802,78.996,0.1053,-0.0080
140,04/16/17 12:00:01 PM,94.753,86.119,0.1091,-0.0019
141,04/16/17 01:00:01 PM,100.956,101.862,0.1117,0.0056
142,04/16/17 02:00:01 PM,84.767,84.722,0.1107,0.0008
143,04/16/17 03:00:01 PM,82.530,81.376,0.1085,-0.0019
144,04/16/17 04:00:01 PM,79.084,76.942,0.1080,-0.0036
145,04/16/17 05:00:01 PM,73.472,72.826,0.1075,-0.0052
146,04/16/17 06:00:01 PM,67.543,67.242,0.1064,-0.0086
147,04/16/17 07:00:01 PM,62.875,62.704,0.1047,-0.0120
148,04/16/17 08:00:01 PM,58.885,58.885,0.1031,-0.0150
149,04/16/17 09:00:01 PM,57.031,56.642,0.1020,-0.0173
150,04/16/17 10:00:01 PM,53.776,54.082,0.1009,-0.0185
151,04/16/17 11:00:01 PM,55.038,54.648,0.1003,-0.0185
152,04/17/17 12:00:01 AM,55.472,55.168,0.1009,-0.0191
153,04/17/17 01:00:01 AM,55.558,55.602,0.1003,-0.0185
154,04/17/17 02:00:01 AM,55.863,55.558,0.1009,-0.0191
155,04/17/17 03:00:01 AM,54.604,54.082,0.1003,-0.0203
156,04/17/17 04:00:01 AM,53.908,53.384,0.1003,-0.0203
157,04/17/17 05:00:01 AM,52.246,52.291,0.0998,-0.0210
158,04/17/17 06:00:01 AM,52.860,53.035,0.1003,-0.0203
159,04/17/17 07:00:01 AM,54.387,54.561,0.0998,-0.0191
160,04/17/17 08:00:01 AM,58.023,55.776,0.1003,-0.0185
161,04/17/17 09:00:01 AM,68.056,62.834,0.1014,-0.0150
162,04/17/17 10:00:01 AM,82.085,72.093,0.1047,-0.0086
163,04/17/17 11:00:01 AM,87.118,80.361,0.1075,-0.0036
164,04/17/17 12:00:01 PM,93.234,85.802,0.1107,-0.0008
165,04/17/17 01:00:01 PM,82.085,76.681,0.1112,-0.0025
166,04/17/17 02:00:01 PM,85.532,85.622,0.1117,0.0024
167,04/17/17 03:00:01 PM,88.306,87.802,0.1112,0.0040
168,04/17/17 04:00:01 PM,89.685,84.857,0.1122,0.0024
169,04/17/17 05:00:01 PM,84.767,80.668,0.1122,0.0008
170,04/17/17 06:00:01 PM,80.935,80.139,0.1107,-0.0008
171,04/17/17 07:00:01 PM,65.574,65.788,0.1080,-0.0086
172,04/17/17 08:00:01 PM,62.362,62.148,0.1058,-0.0120
173,04/17/17 09:00:01 PM,60.517,60.346,0.1042,-0.0138
174,04/17/17 10:00:01 PM,58.541,58.066,0.1031,-0.0156
