"Plot Title: 10859602"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 10859602, SEN S/N: 10836754)","Temp, °F (LGR S/N: 10859602, SEN S/N: 10836765)","Water Content, m³/m³ (LGR S/N: 10859602, SEN S/N: 10879368)","Water Content, m³/m³ (LGR S/N: 10859602, SEN S/N: 10879399)"
1,04/11/17 10:00:01 AM,-98.419,58.368,0.0893,-0.0138
2,04/11/17 11:00:01 AM,-98.419,76.854,0.0943,-0.0086
3,04/11/17 12:00:01 PM,-98.419,98.380,0.1014,0.0029
4,04/11/17 01:00:01 PM,-90.159,118.413,0.1047,0.0112
5,04/11/17 02:00:01 PM,-87.590,127.600,0.1069,0.0166
6,04/11/17 03:00:01 PM,-86.782,128.462,0.1096,0.0200
7,04/11/17 04:00:01 PM,-88.422,109.531,0.1085,0.0166
8,04/11/17 05:00:01 PM,-88.422,91.917,0.1053,0.0087
9,04/11/17 06:00:01 PM,-90.159,69.643,0.1025,0.0029
10,04/11/17 07:00:01 PM,-92.007,57.722,0.0992,-0.0025
11,04/11/17 08:00:01 PM,-93.987,50.223,0.0969,-0.0063
12,04/11/17 09:00:01 PM,-96.115,45.761,0.0943,-0.0097
13,04/11/17 10:00:01 PM,-99.648,40.438,0.0920,-0.0120
14,04/11/17 11:00:01 PM,-98.419,37.989,0.0902,-0.0150
15,04/12/17 12:00:01 AM,-98.419,38.937,0.0893,-0.0150
16,04/12/17 01:00:01 AM,-99.648,38.748,0.0875,-0.0167
17,04/12/17 02:00:01 AM,-100.934,36.939,0.0863,-0.0173
18,04/12/17 03:00:01 AM,-100.934,35.443,0.0857,-0.0185
19,04/12/17 04:00:01 AM,-102.285,35.638,0.0850,-0.0185
20,04/12/17 05:00:01 AM,-102.285,32.691,0.0841,-0.0203
21,04/12/17 06:00:01 AM,-103.706,32.592,0.0835,-0.0203
22,04/12/17 07:00:01 AM,-103.706,34.419,0.0829,-0.0203
23,04/12/17 08:00:01 AM,-100.934,43.716,0.0841,-0.0167
24,04/12/17 09:00:01 AM,-103.706,57.850,0.0902,-0.0132
25,04/12/17 10:00:01 AM,-99.648,72.523,0.0961,-0.0063
26,04/12/17 11:00:01 AM,-95.030,94.230,0.0998,0.0008
27,04/12/17 12:00:01 PM,-91.068,108.937,0.1031,0.0081
28,04/12/17 01:00:01 PM,-90.159,125.965,0.1064,0.0166
29,04/12/17 02:00:01 PM,-93.987,126.550,0.1096,0.0200
30,04/12/17 03:00:01 PM,-93.987,117.939,0.1091,0.0186
31,04/12/17 04:00:01 PM,-93.987,111.996,0.1091,0.0152
32,04/12/17 05:00:01 PM,-96.115,100.060,0.1096,0.0112
33,04/12/17 06:00:01 PM,-93.987,72.783,0.1053,0.0024
34,04/12/17 07:00:01 PM,-98.419,58.842,0.1003,-0.0025
35,04/12/17 08:00:01 PM,-99.648,52.072,0.0969,-0.0063
36,04/12/17 09:00:01 PM,-99.648,49.116,0.0943,-0.0086
37,04/12/17 10:00:01 PM,-99.648,46.706,0.0926,-0.0097
38,04/12/17 11:00:01 PM,-100.934,44.218,0.0908,-0.0115
39,04/13/17 12:00:01 AM,-100.934,42.202,0.0896,-0.0132
40,04/13/17 01:00:01 AM,-100.934,42.570,0.0881,-0.0138
41,04/13/17 02:00:01 AM,-100.934,41.601,0.0875,-0.0138
42,04/13/17 03:00:01 AM,-102.285,35.830,0.0857,-0.0167
43,04/13/17 04:00:01 AM,-100.934,37.130,0.0850,-0.0167
44,04/13/17 05:00:01 AM,-102.285,37.513,0.0841,-0.0173
45,04/13/17 06:00:01 AM,-100.934,39.502,0.0841,-0.0173
46,04/13/17 07:00:01 AM,-102.285,41.463,0.0841,-0.0173
47,04/13/17 08:00:01 AM,-103.706,46.346,0.0850,-0.0150
48,04/13/17 09:00:01 AM,-102.285,58.541,0.0902,-0.0097
49,04/13/17 10:00:01 AM,-87.590,60.132,0.0932,-0.0063
50,04/13/17 11:00:01 AM,-82.350,58.755,0.0981,-0.0052
51,04/13/17 12:00:01 PM,-98.419,100.657,0.1003,0.0029
52,04/13/17 01:00:01 PM,-95.030,101.107,0.1025,0.0107
53,04/13/17 02:00:01 PM,-96.115,101.660,0.1036,0.0127
54,04/13/17 03:00:01 PM,-98.419,102.114,0.1036,0.0112
55,04/13/17 04:00:01 PM,-96.115,105.552,0.1042,0.0112
56,04/13/17 05:00:01 PM,-98.419,85.984,0.1031,0.0066
57,04/13/17 06:00:01 PM,-92.979,65.788,0.0986,-0.0003
58,04/13/17 07:00:01 PM,-96.115,52.246,0.0955,-0.0063
59,04/13/17 08:00:01 PM,-100.934,45.217,0.0926,-0.0103
60,04/13/17 09:00:01 PM,-100.934,41.925,0.0902,-0.0132
61,04/13/17 10:00:01 PM,-99.648,39.454,0.0881,-0.0150
62,04/13/17 11:00:01 PM,-99.648,34.272,0.0857,-0.0173
63,04/14/17 12:00:01 AM,-100.934,41.648,0.0850,-0.0156
64,04/14/17 01:00:01 AM,-102.285,42.064,0.0850,-0.0156
65,04/14/17 02:00:01 AM,-103.706,42.247,0.0844,-0.0156
66,04/14/17 03:00:01 AM,-100.934,41.508,0.0841,-0.0167
67,04/14/17 04:00:01 AM,-102.285,40.858,0.0835,-0.0167
68,04/14/17 05:00:01 AM,-103.706,34.810,0.0822,-0.0185
69,04/14/17 06:00:01 AM,-102.285,32.691,0.0810,-0.0191
70,04/14/17 07:00:01 AM,-100.934,34.272,0.0803,-0.0203
71,04/14/17 08:00:01 AM,-102.285,43.671,0.0816,-0.0185
72,04/14/17 09:00:01 AM,-103.706,54.343,0.0863,-0.0138
73,04/14/17 10:00:01 AM,-100.934,68.527,0.0896,-0.0103
74,04/14/17 11:00:01 AM,-100.934,93.423,0.0914,-0.0052
75,04/14/17 12:00:01 PM,-98.419,109.369,0.0949,0.0008
76,04/14/17 01:00:01 PM,-98.419,118.828,0.0975,0.0071
77,04/14/17 02:00:01 PM,-93.987,124.363,0.0998,0.0137
78,04/14/17 03:00:01 PM,-96.115,121.307,0.1020,0.0152
79,04/14/17 04:00:01 PM,-96.115,107.073,0.1014,0.0112
80,04/14/17 05:00:01 PM,-96.115,90.194,0.0998,0.0050
81,04/14/17 06:00:01 PM,-97.244,70.587,0.0969,-0.0019
82,04/14/17 07:00:01 PM,-99.648,54.952,0.0932,-0.0069
83,04/14/17 08:00:01 PM,-100.934,47.109,0.0896,-0.0115
84,04/14/17 09:00:01 PM,-100.934,42.433,0.0875,-0.0138
85,04/14/17 10:00:01 PM,-100.934,41.277,0.0850,-0.0156
86,04/14/17 11:00:01 PM,-102.285,39.690,0.0835,-0.0173
87,04/15/17 12:00:01 AM,-102.285,38.606,0.0816,-0.0185
88,04/15/17 01:00:01 AM,-102.285,37.179,0.0803,-0.0191
89,04/15/17 02:00:01 AM,-102.285,35.346,0.0797,-0.0203
90,04/15/17 03:00:01 AM,-103.706,34.223,0.0787,-0.0210
91,04/15/17 04:00:01 AM,-103.706,32.940,0.0775,-0.0222
92,04/15/17 05:00:01 AM,-102.285,32.542,0.0768,-0.0228
93,04/15/17 06:00:01 AM,-102.285,31.440,0.0762,-0.0228
94,04/15/17 07:00:01 AM,-102.285,31.692,0.0758,-0.0240
95,04/15/17 08:00:01 AM,-103.706,40.298,0.0775,-0.0210
96,04/15/17 09:00:01 AM,-103.706,52.903,0.0835,-0.0167
97,04/15/17 10:00:01 AM,-100.934,73.299,0.0881,-0.0097
98,04/15/17 11:00:01 AM,-98.419,103.640,0.0937,-0.0025
99,04/15/17 12:00:01 PM,-93.987,121.921,0.0975,0.0040
100,04/15/17 01:00:01 PM,-93.987,133.203,0.1014,0.0097
101,04/15/17 02:00:01 PM,-90.159,137.124,0.1053,0.0161
102,04/15/17 03:00:01 PM,-89.277,131.731,0.1075,0.0186
103,04/15/17 04:00:01 PM,-87.590,116.128,0.1075,0.0190
104,04/15/17 05:00:01 PM,-90.159,95.806,0.1031,0.0107
105,04/15/17 06:00:01 PM,-92.007,79.128,0.0992,0.0056
106,04/15/17 07:00:01 PM,-93.987,65.444,0.0955,-0.0003
107,04/15/17 08:00:01 PM,-98.419,54.169,0.0914,-0.0063
108,04/15/17 09:00:01 PM,-98.419,48.538,0.0887,-0.0097
109,04/15/17 10:00:01 PM,-99.648,48.004,0.0869,-0.0115
110,04/15/17 11:00:01 PM,-99.648,46.301,0.0850,-0.0120
111,04/16/17 12:00:01 AM,-100.934,45.444,0.0835,-0.0138
112,04/16/17 01:00:01 AM,-100.934,42.800,0.0829,-0.0156
113,04/16/17 02:00:01 AM,-102.285,39.124,0.0803,-0.0173
114,04/16/17 03:00:01 AM,-103.706,39.877,0.0794,-0.0185
115,04/16/17 04:00:01 AM,-102.285,39.267,0.0787,-0.0191
116,04/16/17 05:00:01 AM,-103.706,37.702,0.0775,-0.0203
117,04/16/17 06:00:01 AM,-103.706,36.747,0.0768,-0.0203
118,04/16/17 07:00:01 AM,-103.706,38.606,0.0762,-0.0203
119,04/16/17 08:00:01 AM,-103.706,45.534,0.0794,-0.0173
120,04/16/17 09:00:01 AM,-100.934,58.325,0.0863,-0.0138
121,04/16/17 10:00:01 AM,-100.934,65.788,0.0869,-0.0097
122,04/16/17 11:00:01 AM,-97.244,92.197,0.0914,-0.0008
123,04/16/17 12:00:01 PM,-92.007,120.088,0.0969,0.0081
124,04/16/17 01:00:01 PM,-92.007,128.262,0.0992,0.0161
125,04/16/17 02:00:01 PM,-91.068,100.807,0.0992,0.0107
126,04/16/17 03:00:01 PM,-92.007,88.763,0.0961,0.0056
127,04/16/17 04:00:01 PM,-92.007,82.486,0.0949,0.0040
128,04/16/17 05:00:01 PM,-93.987,73.558,0.0920,0.0008
129,04/16/17 06:00:01 PM,-93.987,64.503,0.0896,-0.0025
130,04/16/17 07:00:01 PM,-96.115,58.325,0.0875,-0.0063
131,04/16/17 08:00:01 PM,-96.115,53.121,0.0857,-0.0086
132,04/16/17 09:00:01 PM,-98.419,51.501,0.0835,-0.0115
133,04/16/17 10:00:01 PM,-99.648,47.602,0.0829,-0.0132
134,04/16/17 11:00:01 PM,-99.648,49.825,0.0816,-0.0138
135,04/17/17 12:00:01 AM,-100.934,50.223,0.0810,-0.0132
136,04/17/17 01:00:01 AM,-100.934,50.621,0.0797,-0.0138
137,04/17/17 02:00:01 AM,-100.934,50.092,0.0797,-0.0138
138,04/17/17 03:00:01 AM,-100.934,48.493,0.0794,-0.0150
139,04/17/17 04:00:01 AM,-100.934,47.736,0.0794,-0.0150
140,04/17/17 05:00:01 AM,-100.934,45.127,0.0781,-0.0167
141,04/17/17 06:00:01 AM,-100.934,47.736,0.0781,-0.0150
142,04/17/17 07:00:01 AM,-103.706,47.602,0.0787,-0.0150
143,04/17/17 08:00:01 AM,-100.934,53.645,0.0794,-0.0138
144,04/17/17 09:00:01 AM,-100.934,66.900,0.0835,-0.0103
145,04/17/17 10:00:01 AM,-98.419,81.554,0.0893,-0.0063
146,04/17/17 11:00:01 AM,-93.987,97.990,0.0949,0.0024
147,04/17/17 12:00:01 PM,-93.987,113.054,0.0992,0.0087
148,04/17/17 01:00:01 PM,-90.159,93.564,0.0981,0.0071
149,04/17/17 02:00:01 PM,-91.068,101.358,0.0986,0.0087
150,04/17/17 03:00:01 PM,-91.068,110.073,0.1003,0.0097
151,04/17/17 04:00:01 PM,-90.159,104.463,0.1009,0.0112
152,04/17/17 05:00:01 PM,-91.068,89.731,0.0986,0.0066
153,04/17/17 06:00:01 PM,-91.068,74.899,0.0963,0.0024
154,04/17/17 07:00:01 PM,-92.979,63.262,0.0920,-0.0019
155,04/17/17 08:00:01 PM,-93.987,58.498,0.0896,-0.0052
156,04/17/17 09:00:01 PM,-98.419,55.386,0.0875,-0.0080
157,04/17/17 10:00:01 PM,-98.419,54.343,0.0863,-0.0086
158,04/17/17 11:00:01 PM,-97.244,53.209,0.0850,-0.0103
159,04/18/17 12:00:01 AM,-98.419,51.282,0.0844,-0.0103
160,04/18/17 01:00:01 AM,-98.419,49.249,0.0841,-0.0115
161,04/18/17 02:00:01 AM,-99.648,51.544,0.0835,-0.0115
162,04/18/17 03:00:01 AM,-100.934,51.017,0.0829,-0.0115
163,04/18/17 04:00:01 AM,-100.934,51.678,0.0822,-0.0120
164,04/18/17 05:00:01 AM,-100.934,51.678,0.0816,-0.0115
165,04/18/17 06:00:01 AM,-100.934,49.338,0.0816,-0.0120
166,04/18/17 07:00:01 AM,-98.419,48.049,0.0835,-0.0115
167,04/18/17 08:00:01 AM,-88.422,48.850,0.2323,0.0363
168,04/18/17 09:00:01 AM,-85.230,52.072,0.3133,0.3054
169,04/18/17 10:00:01 AM,-85.230,55.819,0.3286,0.2990
170,04/18/17 11:00:01 AM,-81.672,74.077,0.3223,0.2908
171,04/18/17 12:00:01 PM,-81.009,67.372,0.3187,0.2847
172,04/18/17 01:00:01 PM,-85.230,63.561,0.3156,0.2793
173,04/18/17 02:00:01 PM,-88.422,62.704,0.3125,0.2749
174,04/18/17 03:00:01 PM,-98.419,74.120,0.3106,0.2708
175,04/18/17 04:00:01 PM,-98.419,81.730,0.3092,0.2664
176,04/18/17 05:00:01 PM,-98.419,70.072,0.3077,0.2639
177,04/18/17 06:00:01 PM,-98.419,66.857,0.3062,0.2611
178,04/18/17 07:00:01 PM,-99.648,57.463,0.3051,0.2596
179,04/18/17 08:00:01 PM,-98.419,52.246,0.3037,0.2582
180,04/18/17 09:00:01 PM,-96.115,52.817,0.3022,0.2560
181,04/18/17 10:00:01 PM,-85.230,51.895,0.3011,0.2575
182,04/18/17 11:00:01 PM,-83.045,51.105,0.3011,0.2557
183,04/19/17 12:00:01 AM,-82.350,50.092,0.3005,0.2550
184,04/19/17 01:00:01 AM,-82.350,46.481,0.3005,0.2538
185,04/19/17 02:00:01 AM,-84.483,44.809,0.2994,0.2532
186,04/19/17 03:00:01 AM,-84.483,46.211,0.2990,0.2512
187,04/19/17 04:00:01 AM,-85.230,43.122,0.2987,0.2509
188,04/19/17 05:00:01 AM,-85.230,44.719,0.2979,0.2498
189,04/19/17 06:00:01 AM,-85.230,45.806,0.2976,0.2487
190,04/19/17 07:00:01 AM,-84.483,46.121,0.2973,0.2479
191,04/19/17 08:00:01 AM,-82.350,47.289,0.2955,0.2468
192,04/19/17 09:00:01 AM,-82.350,55.299,0.2946,0.2449
193,04/19/17 10:00:01 AM,-82.350,61.032,0.2963,0.2445
194,04/19/17 11:00:01 AM,-98.419,84.990,0.2959,0.2421
195,04/19/17 12:00:01 PM,-96.115,105.343,0.2973,0.2403
196,04/19/17 01:00:01 PM,-93.987,115.435,0.2990,0.2387
197,04/19/17 02:00:01 PM,-92.979,115.435,0.2997,0.2355
198,04/19/17 03:00:01 PM,-92.007,110.673,0.3008,0.2351
199,04/19/17 04:00:01 PM,-92.979,101.107,0.3011,0.2351
200,04/19/17 05:00:01 PM,-93.987,88.214,0.3001,0.2347
201,04/19/17 06:00:01 PM,-93.987,72.480,0.2994,0.2344
202,04/19/17 07:00:01 PM,-96.115,62.148,0.2984,0.2335
203,04/19/17 08:00:01 PM,-98.419,56.122,0.2966,0.2323
204,04/19/17 09:00:01 PM,-100.934,53.298,0.2949,0.2315
205,04/19/17 10:00:01 PM,-100.934,51.895,0.2938,0.2294
206,04/19/17 11:00:01 PM,-100.934,50.135,0.2925,0.2282
207,04/20/17 12:00:01 AM,-100.934,48.493,0.2911,0.2269
208,04/20/17 01:00:01 AM,-99.648,46.661,0.2901,0.2257
209,04/20/17 02:00:01 AM,-96.115,45.579,0.2890,0.2245
210,04/20/17 03:00:01 AM,-95.030,44.627,0.2884,0.2232
211,04/20/17 04:00:01 AM,-95.030,42.017,0.2874,0.2224
212,04/20/17 05:00:01 AM,-95.030,42.433,0.2868,0.2211
213,04/20/17 06:00:01 AM,-95.030,41.277,0.2861,0.2208
214,04/20/17 07:00:01 AM,-93.987,41.230,0.2850,0.2195
215,04/20/17 08:00:01 AM,-95.030,46.121,0.2817,0.2177
216,04/20/17 09:00:01 AM,-100.934,51.105,0.2800,0.2148
217,04/20/17 10:00:01 AM,-99.648,65.615,0.2793,0.2126
218,04/20/17 11:00:01 AM,-97.244,95.423,0.2800,0.2104
219,04/20/17 12:00:01 PM,-96.115,109.477,0.2817,0.2092
220,04/20/17 01:00:01 PM,-93.987,114.579,0.2834,0.2092
221,04/20/17 02:00:01 PM,-96.115,115.493,0.2844,0.2087
222,04/20/17 03:00:01 PM,-92.979,112.050,0.2847,0.2073
223,04/20/17 04:00:01 PM,-93.987,102.114,0.2853,0.2092
224,04/20/17 05:00:01 PM,-93.987,87.391,0.2853,0.2104
