"Plot Title: 10859610"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 10859610, SEN S/N: 10868969)","Water Content, m³/m³ (LGR S/N: 10859610, SEN S/N: 10879376)","Water Content, m³/m³ (LGR S/N: 10859610, SEN S/N: 10879378)"
423,04/29/17 12:00:01 AM,46.256,0.2585,0.1843
424,04/29/17 01:00:01 AM,46.571,0.2571,0.1836
425,04/29/17 02:00:01 AM,47.377,0.1455,0.1826
426,04/29/17 03:00:01 AM,45.986,0.1446,0.1816
427,04/29/17 04:00:01 AM,43.671,0.1361,0.1813
428,04/29/17 05:00:01 AM,42.939,0.1261,0.1807
429,04/29/17 06:00:01 AM,41.832,0.1189,0.1807
430,04/29/17 07:00:01 AM,43.990,0.1096,0.1797
431,04/29/17 08:00:01 AM,51.984,0.1014,0.1789
432,04/29/17 09:00:01 AM,71.017,0.2475,0.1779
433,04/29/17 10:00:01 AM,83.736,0.2475,0.1769
434,04/29/17 11:00:01 AM,95.760,0.2490,0.1765
435,04/29/17 12:00:01 PM,100.956,0.2516,0.1775
436,04/29/17 01:00:01 PM,106.914,0.2553,0.1789
437,04/29/17 02:00:01 PM,112.161,0.2585,0.1789
438,04/29/17 03:00:01 PM,113.898,0.2615,0.1803
439,04/29/17 04:00:01 PM,111.663,0.2628,0.1813
440,04/29/17 05:00:01 PM,105.343,0.2639,0.1826
441,04/29/17 06:00:01 PM,99.613,0.2635,0.1830
442,04/29/17 07:00:01 PM,85.487,0.2632,0.1836
443,04/29/17 08:00:01 PM,64.288,0.2632,0.1843
444,04/29/17 09:00:01 PM,58.023,0.2604,0.1836
445,04/29/17 10:00:01 PM,51.458,0.2579,0.1816
446,04/29/17 11:00:01 PM,52.947,0.2553,0.1807
447,04/30/17 12:00:01 AM,51.325,0.2538,0.1793
448,04/30/17 01:00:01 AM,48.315,0.2524,0.1783
449,04/30/17 02:00:01 AM,47.422,0.2509,0.1779
450,04/30/17 03:00:01 AM,46.121,0.2498,0.1769
451,04/30/17 04:00:01 AM,44.310,0.2490,0.1762
452,04/30/17 05:00:01 AM,45.399,0.2479,0.1756
453,04/30/17 06:00:01 AM,43.030,-0.3331,0.1756
454,04/30/17 07:00:01 AM,45.262,-0.4270,0.1746
455,04/30/17 08:00:01 AM,54.995,-0.4622,0.1738
456,04/30/17 09:00:01 AM,78.645,-0.4101,0.1728
457,04/30/17 10:00:01 AM,92.480,-0.3721,0.1718
458,04/30/17 11:00:01 AM,100.657,-0.1317,0.1718
459,04/30/17 12:00:01 PM,111.222,0.0536,0.1728
460,04/30/17 01:00:01 PM,112.217,0.0902,0.1746
461,04/30/17 02:00:01 PM,112.717,0.1133,0.1762
462,04/30/17 03:00:01 PM,112.606,0.1138,0.1765
463,04/30/17 04:00:01 PM,109.099,0.1219,0.1775
464,04/30/17 05:00:01 PM,106.389,0.1204,0.1779
465,04/30/17 06:00:01 PM,99.365,0.0975,0.1783
466,04/30/17 07:00:01 PM,90.333,0.2571,0.1793
467,04/30/17 08:00:01 PM,63.775,0.2582,0.1797
468,04/30/17 09:00:01 PM,59.788,0.2553,0.1789
469,04/30/17 10:00:01 PM,53.298,0.2528,0.1775
470,04/30/17 11:00:01 PM,53.645,0.2502,0.1756
471,05/01/17 12:00:01 AM,53.733,0.2483,0.1752
472,05/01/17 01:00:01 AM,54.648,0.2468,0.1742
473,05/01/17 02:00:01 AM,53.559,0.2452,0.1732
474,05/01/17 03:00:01 AM,51.237,0.2441,0.1724
475,05/01/17 04:00:01 AM,50.621,0.2434,0.1724
476,05/01/17 05:00:01 AM,49.914,0.2421,0.1718
477,05/01/17 06:00:01 AM,49.692,0.2414,0.1714
478,05/01/17 07:00:01 AM,52.597,0.2403,0.1703
479,05/01/17 08:00:01 AM,61.162,0.2394,0.1699
480,05/01/17 09:00:01 AM,82.841,0.2367,0.1695
481,05/01/17 10:00:01 AM,93.234,0.2367,0.1685
482,05/01/17 11:00:01 AM,100.956,0.2383,0.1689
483,05/01/17 12:00:01 PM,110.455,0.2414,0.1703
484,05/01/17 01:00:01 PM,118.175,0.2445,0.1714
485,05/01/17 02:00:01 PM,111.663,0.2498,0.1728
486,05/01/17 03:00:01 PM,116.942,0.2512,0.1738
487,05/01/17 04:00:01 PM,118.828,0.2524,0.1742
488,05/01/17 05:00:01 PM,115.378,0.2528,0.1746
489,05/01/17 06:00:01 PM,107.285,0.2532,0.1752
490,05/01/17 07:00:01 PM,94.323,0.2524,0.1756
491,05/01/17 08:00:01 PM,64.931,0.2534,0.1762
492,05/01/17 09:00:01 PM,60.474,0.2502,0.1746
493,05/01/17 10:00:01 PM,56.340,0.2471,0.1738
494,05/01/17 11:00:01 PM,61.804,0.2445,0.1718
495,05/02/17 12:00:01 AM,58.885,0.2425,0.1709
496,05/02/17 01:00:01 AM,57.592,0.2406,0.1699
497,05/02/17 02:00:01 AM,56.383,0.2394,0.1695
498,05/02/17 03:00:01 AM,55.038,0.2383,0.1689
499,05/02/17 04:00:01 AM,53.733,0.2371,0.1681
500,05/02/17 05:00:01 AM,53.865,0.2367,0.1681
501,05/02/17 06:00:01 AM,54.037,0.2355,0.1671
502,05/02/17 07:00:01 AM,55.386,0.2344,0.1667
503,05/02/17 08:00:01 AM,63.862,0.2327,0.1656
504,05/02/17 09:00:01 AM,79.216,0.2311,0.1652
505,05/02/17 10:00:01 AM,98.627,0.2303,0.1642
506,05/02/17 11:00:01 AM,107.922,0.2318,0.1652
507,05/02/17 12:00:01 PM,113.954,0.2355,0.1667
508,05/02/17 01:00:01 PM,116.825,0.2394,0.1681
509,05/02/17 02:00:01 PM,115.207,0.2437,0.1699
510,05/02/17 03:00:01 PM,122.977,0.2449,0.1703
511,05/02/17 04:00:01 PM,116.359,0.2468,0.1714
512,05/02/17 05:00:01 PM,112.885,0.2475,0.1714
513,05/02/17 06:00:01 PM,107.337,0.2475,0.1718
514,05/02/17 07:00:01 PM,95.855,0.2464,0.1718
515,05/02/17 08:00:01 PM,74.899,0.2468,0.1718
516,05/02/17 09:00:01 PM,66.558,0.2437,0.1703
517,05/02/17 10:00:01 PM,65.017,0.2406,0.1689
518,05/02/17 11:00:01 PM,62.019,0.2387,0.1681
519,05/03/17 12:00:01 AM,61.977,0.2363,0.1671
520,05/03/17 01:00:01 AM,61.376,0.2347,0.1663
521,05/03/17 02:00:01 AM,60.604,0.2335,0.1652
522,05/03/17 03:00:01 AM,59.873,0.2323,0.1648
523,05/03/17 04:00:01 AM,58.842,0.2311,0.1642
524,05/03/17 05:00:01 AM,57.893,0.2303,0.1638
525,05/03/17 06:00:01 AM,56.988,0.2294,0.1634
526,05/03/17 07:00:01 AM,58.669,0.2282,0.1623
527,05/03/17 08:00:01 AM,64.418,0.2269,0.1619
528,05/03/17 09:00:01 AM,82.798,0.2249,0.1615
529,05/03/17 10:00:01 AM,100.357,0.2241,0.1608
530,05/03/17 11:00:01 AM,108.777,0.2254,0.1619
531,05/03/17 12:00:01 PM,119.187,0.2291,0.1634
532,05/03/17 01:00:01 PM,120.756,0.2330,0.1652
533,05/03/17 02:00:01 PM,122.914,0.2367,0.1667
534,05/03/17 03:00:01 PM,113.729,0.2403,0.1677
535,05/03/17 04:00:01 PM,103.384,0.2421,0.1685
536,05/03/17 05:00:01 PM,106.651,0.2410,0.1681
537,05/03/17 06:00:01 PM,98.233,-0.4737,0.1671
538,05/03/17 07:00:01 PM,89.593,0.2394,0.1677
539,05/03/17 08:00:01 PM,77.727,0.2387,0.1667
540,05/03/17 09:00:01 PM,72.093,0.2358,0.1663
541,05/03/17 10:00:01 PM,63.604,0.2335,0.1652
542,05/03/17 11:00:01 PM,61.119,0.2311,0.1638
543,05/04/17 12:00:01 AM,64.247,0.2291,0.1634
544,05/04/17 01:00:01 AM,63.090,0.2269,0.1623
545,05/04/17 02:00:01 AM,61.290,0.2249,0.1619
546,05/04/17 03:00:01 AM,59.529,0.2237,0.1615
547,05/04/17 04:00:01 AM,60.303,0.2224,0.1604
548,05/04/17 05:00:01 AM,60.003,0.2195,0.1600
549,05/04/17 06:00:01 AM,57.936,0.2174,0.1596
550,05/04/17 07:00:01 AM,56.988,0.2148,0.1596
551,05/04/17 08:00:01 AM,66.130,0.2112,0.1585
552,05/04/17 09:00:01 AM,86.709,0.2061,0.1585
553,05/04/17 10:00:01 AM,103.845,0.2035,0.1581
554,05/04/17 11:00:01 AM,108.349,0.2095,0.1590
555,05/04/17 12:00:01 PM,112.606,0.2185,0.1608
556,05/04/17 01:00:01 PM,117.293,0.2254,0.1623
557,05/04/17 02:00:01 PM,117.176,0.2299,0.1634
558,05/04/17 03:00:01 PM,112.050,0.2327,0.1642
559,05/04/17 04:00:01 PM,115.149,0.2344,0.1648
560,05/04/17 05:00:01 PM,107.550,0.2351,0.1652
561,05/04/17 06:00:01 PM,95.952,0.2347,0.1648
562,05/04/17 07:00:01 PM,84.677,0.2344,0.1642
563,05/04/17 08:00:01 PM,71.361,0.1954,0.1638
564,05/04/17 09:00:01 PM,66.600,0.2254,0.1623
565,05/04/17 10:00:01 PM,58.368,0.2177,0.1615
566,05/04/17 11:00:01 PM,55.992,0.2109,0.1600
567,05/05/17 12:00:01 AM,58.023,0.2035,0.1590
568,05/05/17 01:00:01 AM,52.115,0.1967,0.1581
569,05/05/17 02:00:01 AM,53.209,0.1881,0.1570
570,05/05/17 03:00:01 AM,50.135,0.1826,0.1566
571,05/05/17 04:00:01 AM,47.557,0.1752,0.1562
572,05/05/17 05:00:01 AM,46.931,0.1695,0.1551
573,05/05/17 06:00:01 AM,48.049,0.1642,0.1547
574,05/05/17 07:00:01 AM,53.994,0.1604,0.1538
575,05/05/17 08:00:01 AM,62.533,0.1570,0.1538
576,05/05/17 09:00:01 AM,82.042,0.1547,0.1532
577,05/05/17 10:00:01 AM,95.518,0.1527,0.1532
578,05/05/17 11:00:01 AM,104.103,0.1667,0.1547
579,05/05/17 12:00:01 PM,98.676,0.1807,0.1566
580,05/05/17 01:00:01 PM,100.908,0.1932,0.1570
581,05/05/17 02:00:01 PM,104.256,0.2008,0.1581
582,05/05/17 03:00:01 PM,96.481,0.2095,0.1585
583,05/05/17 04:00:01 PM,95.567,0.2073,0.1590
584,05/05/17 05:00:01 PM,86.346,0.2126,0.1590
585,05/05/17 06:00:01 PM,88.763,0.2104,0.1590
586,05/05/17 07:00:01 PM,75.724,0.2061,0.1590
587,05/05/17 08:00:01 PM,65.145,0.2020,0.1585
588,05/05/17 09:00:01 PM,61.506,0.1939,0.1577
589,05/05/17 10:00:01 PM,56.858,0.1849,0.1566
590,05/05/17 11:00:01 PM,54.082,0.1769,0.1562
591,05/06/17 12:00:01 AM,51.544,0.1699,0.1547
592,05/06/17 01:00:01 AM,53.035,0.1623,0.1542
593,05/06/17 02:00:01 AM,51.895,0.1577,0.1538
594,05/06/17 03:00:01 AM,51.544,0.1551,0.1532
595,05/06/17 04:00:01 AM,48.405,0.1508,0.1527
596,05/06/17 05:00:01 AM,47.826,0.1434,0.1523
597,05/06/17 06:00:01 AM,49.249,0.1370,0.1514
598,05/06/17 07:00:01 AM,49.782,0.1326,0.1508
599,05/06/17 08:00:01 AM,50.533,0.1326,0.1508
600,05/06/17 09:00:01 AM,50.268,0.1307,0.1503
601,05/06/17 10:00:01 AM,63.005,0.1128,0.1503
602,05/06/17 11:00:01 AM,63.048,0.1164,0.1514
603,05/06/17 12:00:01 PM,66.043,0.1214,0.1508
604,05/06/17 01:00:01 PM,78.382,0.1251,0.1514
605,05/06/17 02:00:01 PM,62.791,0.1361,0.1527
606,05/06/17 03:00:01 PM,78.033,0.1400,0.1527
607,05/06/17 04:00:01 PM,69.213,0.1484,0.1542
608,05/06/17 05:00:01 PM,68.871,0.1532,0.1538
609,05/06/17 06:00:01 PM,59.745,0.1551,0.1538
610,05/06/17 07:00:01 PM,51.589,0.1466,0.1532
611,05/06/17 08:00:01 PM,48.272,0.1352,0.1527
612,05/06/17 09:00:01 PM,47.557,0.1251,0.1514
613,05/06/17 10:00:01 PM,44.173,0.1179,0.1508
614,05/06/17 11:00:01 PM,44.492,0.1107,0.1503
615,05/07/17 12:00:01 AM,43.900,0.1164,0.1542
616,05/07/17 01:00:01 AM,43.716,0.1400,0.1604
617,05/07/17 02:00:01 AM,44.355,0.1335,0.1623
618,05/07/17 03:00:01 AM,43.990,0.1387,0.1648
619,05/07/17 04:00:01 AM,44.218,0.1326,0.1652
620,05/07/17 05:00:01 AM,43.990,0.1290,0.1663
621,05/07/17 06:00:01 AM,44.037,0.1475,0.1695
622,05/07/17 07:00:01 AM,44.173,0.1765,0.1752
623,05/07/17 08:00:01 AM,45.399,-0.4421,0.1803
624,05/07/17 09:00:01 AM,52.992,-0.3476,0.1816
625,05/07/17 10:00:01 AM,57.160,0.0555,0.1830
626,05/07/17 11:00:01 AM,62.661,0.1807,0.1840
627,05/07/17 12:00:01 PM,67.757,0.1793,0.1853
628,05/07/17 01:00:01 PM,83.869,0.1718,0.1862
629,05/07/17 02:00:01 PM,88.396,0.1885,0.1881
630,05/07/17 03:00:01 PM,91.402,0.2003,0.1908
631,05/07/17 04:00:01 PM,95.279,0.2161,0.1932
632,05/07/17 05:00:01 PM,79.392,0.2282,0.1948
633,05/07/17 06:00:01 PM,71.231,0.2182,0.1939
634,05/07/17 07:00:01 PM,64.033,0.1994,0.1932
635,05/07/17 08:00:01 PM,52.335,0.1935,0.1923
636,05/07/17 09:00:01 PM,49.649,0.1714,0.1904
637,05/07/17 10:00:01 PM,50.841,0.1527,0.1891
638,05/07/17 11:00:01 PM,50.841,0.1421,0.1876
639,05/08/17 12:00:01 AM,50.488,0.1276,0.1872
640,05/08/17 01:00:01 AM,47.064,0.1064,0.1866
641,05/08/17 02:00:01 AM,45.127,0.0528,0.1859
642,05/08/17 03:00:01 AM,44.445,-0.1875,0.1853
643,05/08/17 04:00:01 AM,45.986,0.2786,0.1843
644,05/08/17 05:00:01 AM,47.199,0.2773,0.1840
645,05/08/17 06:00:01 AM,47.109,0.2773,0.1840
646,05/08/17 07:00:01 AM,48.628,0.2773,0.1840
647,05/08/17 08:00:01 AM,53.645,0.2766,0.1830
648,05/08/17 09:00:01 AM,70.416,0.2759,0.1836
649,05/08/17 10:00:01 AM,81.509,0.2763,0.1826
650,05/08/17 11:00:01 AM,91.402,0.2783,0.1843
651,05/08/17 12:00:01 PM,95.040,-0.0080,0.1881
652,05/08/17 01:00:01 PM,101.610,0.1159,0.1913
653,05/08/17 02:00:01 PM,105.656,0.1387,0.1935
654,05/08/17 03:00:01 PM,99.217,0.1604,0.1963
655,05/08/17 04:00:01 PM,102.823,0.1677,0.1972
656,05/08/17 05:00:01 PM,87.847,0.1681,0.1985
657,05/08/17 06:00:01 PM,83.824,0.1479,0.1981
658,05/08/17 07:00:01 PM,71.274,0.1237,0.1976
659,05/08/17 08:00:01 PM,62.704,-0.0080,0.1967
660,05/08/17 09:00:01 PM,59.185,-0.2594,0.1948
661,05/08/17 10:00:01 PM,56.469,-0.3682,0.1939
662,05/08/17 11:00:01 PM,51.370,-0.4737,0.1926
663,05/09/17 12:00:01 AM,52.947,-0.4737,0.1917
664,05/09/17 01:00:01 AM,53.253,-0.4737,0.1908
665,05/09/17 02:00:01 AM,50.400,-0.4737,0.1895
666,05/09/17 03:00:01 AM,50.092,-0.4737,0.1891
667,05/09/17 04:00:01 AM,49.649,-0.4737,0.1881
668,05/09/17 05:00:01 AM,47.377,-0.4737,0.1876
669,05/09/17 06:00:01 AM,47.334,-0.4737,0.1872
670,05/09/17 07:00:01 AM,50.664,0.0071,0.1872
671,05/09/17 08:00:01 AM,59.315,0.2732,0.1862
672,05/09/17 09:00:01 AM,79.920,0.2715,0.1853
673,05/09/17 10:00:01 AM,92.714,0.2719,0.1843
674,05/09/17 11:00:01 AM,100.908,0.2743,0.1862
675,05/09/17 12:00:01 PM,106.545,-0.4737,0.1891
676,05/09/17 01:00:01 PM,106.178,-0.4227,0.1923
677,05/09/17 02:00:01 PM,97.257,-0.3740,0.1948
678,05/09/17 03:00:01 PM,93.564,-0.2890,0.1958
679,05/09/17 04:00:01 PM,94.658,-0.2701,0.1958
680,05/09/17 05:00:01 PM,86.346,-0.3439,0.1958
681,05/09/17 06:00:01 PM,80.845,-0.4399,0.1958
682,05/09/17 07:00:01 PM,73.299,-0.4737,0.1958
683,05/09/17 08:00:01 PM,63.048,-0.4737,0.1954
684,05/09/17 09:00:01 PM,57.936,-0.4737,0.1935
685,05/09/17 10:00:01 PM,55.213,-0.4737,0.1926
686,05/09/17 11:00:01 PM,53.166,-0.4737,0.1917
687,05/10/17 12:00:01 AM,54.604,-0.4737,0.1898
688,05/10/17 01:00:01 AM,55.168,-0.4691,0.1898
689,05/10/17 02:00:01 AM,55.125,-0.4737,0.1895
690,05/10/17 03:00:01 AM,54.820,-0.4737,0.1885
691,05/10/17 04:00:01 AM,55.081,-0.4737,0.1881
692,05/10/17 05:00:01 AM,54.561,-0.4737,0.1876
693,05/10/17 06:00:01 AM,54.516,-0.4737,0.1872
694,05/10/17 07:00:01 AM,55.819,-0.4737,0.1866
695,05/10/17 08:00:01 AM,57.807,-0.4737,0.1866
696,05/10/17 09:00:01 AM,62.191,-0.4737,0.1862
697,05/10/17 10:00:01 AM,78.865,-0.4737,0.1853
698,05/10/17 11:00:01 AM,85.667,-0.4737,0.1853
699,05/10/17 12:00:01 PM,89.040,-0.4737,0.1866
700,05/10/17 01:00:01 PM,92.763,-0.4737,0.1885
701,05/10/17 02:00:01 PM,94.896,-0.4737,0.1895
702,05/10/17 03:00:01 PM,95.230,-0.4737,0.1908
703,05/10/17 04:00:01 PM,90.055,-0.4737,0.1917
704,05/10/17 05:00:01 PM,84.857,-0.4737,0.1923
705,05/10/17 06:00:01 PM,81.864,-0.4737,0.1923
706,05/10/17 07:00:01 PM,72.567,-0.4737,0.1926
707,05/10/17 08:00:01 PM,60.346,-0.4737,0.1926
708,05/10/17 09:00:01 PM,56.685,-0.4737,0.1913
709,05/10/17 10:00:01 PM,54.995,-0.4737,0.1898
710,05/10/17 11:00:01 PM,57.807,-0.4737,0.1885
711,05/11/17 12:00:01 AM,56.815,-0.4737,0.1876
712,05/11/17 01:00:01 AM,56.165,-0.4737,0.1872
713,05/11/17 02:00:01 AM,56.251,-0.4737,0.1866
714,05/11/17 03:00:01 AM,57.160,-0.4737,0.1859
715,05/11/17 04:00:01 AM,56.944,-0.4737,0.1859
716,05/11/17 05:00:01 AM,56.685,-0.4737,0.1853
717,05/11/17 06:00:01 AM,56.469,-0.4737,0.1849
718,05/11/17 07:00:01 AM,58.712,-0.4737,0.1843
719,05/11/17 08:00:01 AM,64.589,-0.4737,0.1836
720,05/11/17 09:00:01 AM,77.596,-0.4737,0.1830
721,05/11/17 10:00:01 AM,84.497,-0.4737,0.1830
722,05/11/17 11:00:01 AM,96.096,-0.4737,0.1830
723,05/11/17 12:00:01 PM,99.761,-0.4737,0.1849
724,05/11/17 01:00:01 PM,104.410,-0.4737,0.1872
725,05/11/17 02:00:01 PM,95.230,-0.4737,0.1885
726,05/11/17 03:00:01 PM,97.354,-0.4737,0.1891
727,05/11/17 04:00:01 PM,92.903,-0.4737,0.1895
728,05/11/17 05:00:01 PM,90.565,-0.4737,0.1898
729,05/11/17 06:00:01 PM,85.035,-0.4737,0.1898
730,05/11/17 07:00:01 PM,76.246,-0.4737,0.1895
731,05/11/17 08:00:01 PM,63.005,-0.4737,0.1898
732,05/11/17 09:00:01 PM,58.669,-0.4737,0.1885
733,05/11/17 10:00:01 PM,56.035,-0.4737,0.1866
734,05/11/17 11:00:01 PM,53.820,-0.4737,0.1859
735,05/12/17 12:00:01 AM,52.072,0.2666,0.1849
736,05/12/17 01:00:01 AM,50.400,0.2653,0.1840
737,05/12/17 02:00:01 AM,49.073,0.2642,0.1830
738,05/12/17 03:00:01 AM,46.616,0.2635,0.1820
739,05/12/17 04:00:01 AM,51.678,0.2618,0.1816
740,05/12/17 05:00:01 AM,53.427,0.2452,0.1803
741,05/12/17 06:00:01 AM,53.776,0.2479,0.1803
742,05/12/17 07:00:01 AM,56.122,0.2475,0.1797
743,05/12/17 08:00:01 AM,60.390,0.2471,0.1797
744,05/12/17 09:00:01 AM,61.761,0.2471,0.1793
745,05/12/17 10:00:01 AM,67.114,0.2464,0.1793
746,05/12/17 11:00:01 AM,65.403,0.2475,0.1793
747,05/12/17 12:00:01 PM,70.029,0.2471,0.1793
748,05/12/17 01:00:01 PM,83.242,0.2460,0.1789
749,05/12/17 02:00:01 PM,85.307,0.2498,0.1797
750,05/12/17 03:00:01 PM,69.600,0.2534,0.1820
751,05/12/17 04:00:01 PM,73.904,0.2520,0.1813
752,05/12/17 05:00:01 PM,73.515,0.2516,0.1816
753,05/12/17 06:00:01 PM,66.472,0.2516,0.1816
754,05/12/17 07:00:01 PM,71.577,0.2494,0.1803
755,05/12/17 08:00:01 PM,53.865,0.2512,0.1813
756,05/12/17 09:00:01 PM,50.841,0.2487,0.1797
757,05/12/17 10:00:01 PM,45.669,0.2475,0.1793
758,05/12/17 11:00:01 PM,45.036,0.2456,0.1783
759,05/13/17 12:00:01 AM,39.830,0.2449,0.1775
760,05/13/17 01:00:01 AM,36.651,0.2441,0.1769
761,05/13/17 02:00:01 AM,38.084,0.2425,0.1762
762,05/13/17 03:00:01 AM,36.698,-0.4737,0.1746
763,05/13/17 04:00:01 AM,33.336,-0.4737,0.1742
764,05/13/17 05:00:01 AM,31.993,-0.4737,0.1738
765,05/13/17 06:00:01 AM,32.742,0.2403,0.1738
766,05/13/17 07:00:01 AM,41.322,0.2339,0.1728
767,05/13/17 08:00:01 AM,51.852,0.2371,0.1724
768,05/13/17 09:00:01 AM,66.087,0.2347,0.1724
769,05/13/17 10:00:01 AM,77.639,0.2351,0.1714
770,05/13/17 11:00:01 AM,83.914,0.2374,0.1724
771,05/13/17 12:00:01 PM,96.096,0.2291,0.1742
772,05/13/17 01:00:01 PM,98.332,0.2371,0.1765
773,05/13/17 02:00:01 PM,99.070,0.2434,0.1775
774,05/13/17 03:00:01 PM,103.384,0.2487,0.1789
775,05/13/17 04:00:01 PM,100.458,0.2512,0.1803
776,05/13/17 05:00:01 PM,94.609,0.2524,0.1813
777,05/13/17 06:00:01 PM,87.391,0.2524,0.1816
778,05/13/17 07:00:01 PM,76.899,0.2516,0.1820
779,05/13/17 08:00:01 PM,56.295,0.2516,0.1820
780,05/13/17 09:00:01 PM,49.516,0.2479,0.1803
781,05/13/17 10:00:01 PM,46.391,0.2475,0.1779
782,05/13/17 11:00:01 PM,47.199,0.2449,0.1769
783,05/14/17 12:00:01 AM,45.579,0.2425,0.1756
784,05/14/17 01:00:01 AM,42.708,0.2410,0.1742
785,05/14/17 02:00:01 AM,43.259,0.2394,0.1738
786,05/14/17 03:00:01 AM,40.438,0.2387,0.1724
787,05/14/17 04:00:01 AM,35.200,0.2379,0.1724
788,05/14/17 05:00:01 AM,39.124,0.2112,0.1714
789,05/14/17 06:00:01 AM,39.031,-0.4737,0.1689
790,05/14/17 07:00:01 AM,44.400,-0.4737,0.1685
791,05/14/17 08:00:01 AM,55.647,-0.4737,0.1681
792,05/14/17 09:00:01 AM,71.661,-0.4737,0.1681
793,05/14/17 10:00:01 AM,82.175,-0.4737,0.1677
794,05/14/17 11:00:01 AM,87.255,-0.4737,0.1689
795,05/14/17 12:00:01 PM,97.403,-0.4737,0.1709
796,05/14/17 01:00:01 PM,93.564,0.2122,0.1728
797,05/14/17 02:00:01 PM,88.993,0.2241,0.1746
798,05/14/17 03:00:01 PM,86.891,0.2282,0.1752
799,05/14/17 04:00:01 PM,81.597,0.2299,0.1762
800,05/14/17 05:00:01 PM,74.813,0.2318,0.1765
801,05/14/17 06:00:01 PM,64.845,0.2306,0.1762
802,05/14/17 07:00:01 PM,62.276,0.2232,0.1746
803,05/14/17 08:00:01 PM,52.203,0.2185,0.1738
804,05/14/17 09:00:01 PM,50.180,0.2112,0.1728
805,05/14/17 10:00:01 PM,47.914,0.2061,0.1714
806,05/14/17 11:00:01 PM,46.076,0.1990,0.1709
807,05/15/17 12:00:01 AM,44.856,0.1948,0.1699
808,05/15/17 01:00:01 AM,38.653,0.1913,0.1689
809,05/15/17 02:00:01 AM,44.310,0.1866,0.1681
810,05/15/17 03:00:01 AM,43.763,0.1820,0.1677
811,05/15/17 04:00:01 AM,44.310,0.1793,0.1671
812,05/15/17 05:00:01 AM,42.294,-0.4737,0.1671
813,05/15/17 06:00:01 AM,35.685,-0.4737,0.1663
814,05/15/17 07:00:01 AM,44.173,-0.4737,0.1656
815,05/15/17 08:00:01 AM,47.064,-0.4737,0.1652
816,05/15/17 09:00:01 AM,61.677,-0.4737,0.1648
817,05/15/17 10:00:01 AM,71.920,-0.4737,0.1648
818,05/15/17 11:00:01 AM,74.683,-0.4737,0.1663
819,05/15/17 12:00:01 PM,77.203,-0.4645,0.1671
820,05/15/17 01:00:01 PM,85.802,0.1699,0.1681
821,05/15/17 02:00:01 PM,83.646,0.1803,0.1689
822,05/15/17 03:00:01 PM,83.556,0.1881,0.1695
823,05/15/17 04:00:01 PM,81.376,0.1976,0.1709
824,05/15/17 05:00:01 PM,74.163,0.1963,0.1709
825,05/15/17 06:00:01 PM,69.557,0.1948,0.1709
826,05/15/17 07:00:01 PM,61.761,0.1923,0.1709
827,05/15/17 08:00:01 PM,49.692,0.1891,0.1709
828,05/15/17 09:00:01 PM,47.467,0.1872,0.1695
829,05/15/17 10:00:01 PM,44.445,0.1738,0.1685
830,05/15/17 11:00:01 PM,44.218,0.1671,0.1671
831,05/16/17 12:00:01 AM,44.445,0.1596,0.1663
832,05/16/17 01:00:01 AM,45.489,0.1514,0.1656
833,05/16/17 02:00:01 AM,45.354,0.1499,0.1656
834,05/16/17 03:00:01 AM,37.989,0.1547,0.1652
835,05/16/17 04:00:01 AM,45.082,0.1441,0.1642
836,05/16/17 05:00:01 AM,41.832,0.1416,0.1638
837,05/16/17 06:00:01 AM,37.702,0.1430,0.1638
838,05/16/17 07:00:01 AM,46.031,0.1347,0.1629
839,05/16/17 08:00:01 AM,53.209,0.1276,0.1623
840,05/16/17 09:00:01 AM,64.589,-0.3313,0.1623
841,05/16/17 10:00:01 AM,78.208,-0.2535,0.1619
842,05/16/17 11:00:01 AM,90.009,-0.1962,0.1634
843,05/16/17 12:00:01 PM,94.514,0.1276,0.1652
844,05/16/17 01:00:01 PM,98.332,0.1387,0.1677
845,05/16/17 02:00:01 PM,100.159,0.1519,0.1685
846,05/16/17 03:00:01 PM,90.333,0.1623,0.1699
847,05/16/17 04:00:01 PM,85.082,0.1677,0.1709
848,05/16/17 05:00:01 PM,81.642,0.1667,0.1703
849,05/16/17 06:00:01 PM,76.028,0.1648,0.1699
850,05/16/17 07:00:01 PM,64.931,0.2399,0.1699
851,05/16/17 08:00:01 PM,57.117,0.1562,0.1689
852,05/16/17 09:00:01 PM,54.300,0.1387,0.1677
853,05/16/17 10:00:01 PM,50.841,0.1352,0.1667
854,05/16/17 11:00:01 PM,48.137,0.1266,0.1656
855,05/17/17 12:00:01 AM,44.445,0.1251,0.1648
856,05/17/17 01:00:01 AM,43.167,0.1199,0.1638
857,05/17/17 02:00:01 AM,42.708,0.2161,0.1634
858,05/17/17 03:00:01 AM,41.925,0.1014,0.1629
859,05/17/17 04:00:01 AM,43.443,0.0975,0.1615
860,05/17/17 05:00:01 AM,48.762,0.0850,0.1615
861,05/17/17 06:00:01 AM,49.294,-0.4668,0.1608
862,05/17/17 07:00:01 AM,52.029,-0.4691,0.1604
863,05/17/17 08:00:01 AM,57.979,-0.4399,0.1604
864,05/17/17 09:00:01 AM,62.362,0.0794,0.1604
865,05/17/17 10:00:01 AM,71.704,0.0787,0.1604
