"Plot Title: 10859595"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 10859595, SEN S/N: 10868938)","Temp, °F (LGR S/N: 10859595, SEN S/N: 10868956)","Water Content, m³/m³ (LGR S/N: 10859595, SEN S/N: 10879369)","Water Content, m³/m³ (LGR S/N: 10859595, SEN S/N: 11000470)"
64,04/13/17 07:49:56 AM,50.092,52.115,0.0639,0.0715
65,04/13/17 08:49:56 AM,61.205,58.885,0.0646,0.0725
66,04/13/17 09:49:56 AM,65.230,59.572,0.0684,0.0752
67,04/13/17 10:49:56 AM,58.928,56.512,0.0725,0.0758
68,04/13/17 11:49:56 AM,90.147,67.627,0.0708,0.0781
69,04/13/17 12:49:56 PM,93.470,72.050,0.0752,0.0803
70,04/13/17 01:49:56 PM,94.134,76.375,0.0762,0.0803
71,04/13/17 02:49:56 PM,93.612,81.376,0.0775,0.0803
72,04/13/17 03:49:56 PM,98.627,83.869,0.0797,0.0829
73,04/13/17 04:49:56 PM,86.799,85.802,0.0797,0.0844
74,04/13/17 05:49:56 PM,72.739,76.899,0.0781,0.0816
75,04/13/17 06:49:56 PM,59.788,65.316,0.0745,0.0787
76,04/13/17 07:49:56 PM,49.914,52.686,0.0722,0.0738
77,04/13/17 08:49:56 PM,46.751,50.223,0.0695,0.0722
78,04/13/17 09:49:56 PM,43.534,47.467,0.0678,0.0708
79,04/13/17 10:49:56 PM,39.596,44.400,0.0660,0.0695
80,04/13/17 11:49:56 PM,46.571,46.841,0.0646,0.0695
81,04/14/17 12:49:56 AM,46.256,47.914,0.0639,0.0695
82,04/14/17 01:49:56 AM,46.886,47.109,0.0639,0.0695
83,04/14/17 02:49:56 AM,46.706,47.289,0.0632,0.0691
84,04/14/17 03:49:56 AM,46.436,47.377,0.0628,0.0691
85,04/14/17 04:49:56 AM,39.360,44.492,0.0621,0.0684
86,04/14/17 05:49:56 AM,41.508,44.492,0.0607,0.0684
87,04/14/17 06:49:56 AM,40.438,43.306,0.0599,0.0678
88,04/14/17 07:49:56 AM,52.554,47.064,0.0596,0.0684
89,04/14/17 08:49:56 AM,65.017,53.515,0.0614,0.0702
90,04/14/17 09:49:56 AM,77.464,57.031,0.0646,0.0722
91,04/14/17 10:49:56 AM,87.118,66.472,0.0678,0.0745
92,04/14/17 11:49:56 AM,94.991,73.774,0.0708,0.0768
93,04/14/17 12:49:56 PM,94.134,79.480,0.0738,0.0822
94,04/14/17 01:49:56 PM,92.151,82.530,0.0762,0.0829
95,04/14/17 02:49:56 PM,94.658,92.433,0.0794,0.0829
96,04/14/17 03:49:56 PM,92.620,96.917,0.0803,0.0850
97,04/14/17 04:49:56 PM,83.914,99.118,0.0803,0.0875
98,04/14/17 05:49:56 PM,74.943,88.075,0.0781,0.0863
99,04/14/17 06:49:56 PM,63.048,72.307,0.0745,0.0810
100,04/14/17 07:49:56 PM,52.466,56.122,0.0715,0.0745
101,04/14/17 08:49:56 PM,48.405,52.554,0.0695,0.0715
102,04/14/17 09:49:56 PM,47.781,50.223,0.0671,0.0702
103,04/14/17 10:49:56 PM,45.714,48.182,0.0660,0.0691
104,04/14/17 11:49:56 PM,43.853,46.706,0.0639,0.0678
105,04/15/17 12:49:56 AM,42.341,45.354,0.0628,0.0671
106,04/15/17 01:49:56 AM,41.230,44.263,0.0607,0.0678
107,04/15/17 02:49:56 AM,40.951,44.173,0.0599,0.0671
108,04/15/17 03:49:56 AM,41.184,43.990,0.0596,0.0664
109,04/15/17 04:49:56 AM,39.736,42.478,0.0581,0.0660
110,04/15/17 05:49:56 AM,38.511,41.137,0.0581,0.0660
111,04/15/17 06:49:56 AM,37.416,40.392,0.0570,0.0653
112,04/15/17 07:49:56 AM,49.204,44.310,0.0570,0.0664
113,04/15/17 08:49:56 AM,66.558,54.343,0.0596,0.0684
114,04/15/17 09:49:56 AM,83.914,63.390,0.0632,0.0722
115,04/15/17 10:49:56 AM,95.230,72.567,0.0671,0.0752
116,04/15/17 11:49:56 AM,108.563,77.727,0.0715,0.0787
117,04/15/17 12:49:56 PM,112.829,84.227,0.0758,0.0829
118,04/15/17 01:49:56 PM,113.502,91.355,0.0797,0.0844
119,04/15/17 02:49:56 PM,119.068,93.281,0.0829,0.0844
120,04/15/17 03:49:56 PM,110.892,99.563,0.0841,0.0863
121,04/15/17 04:49:56 PM,100.258,97.842,0.0829,0.0863
122,04/15/17 05:49:56 PM,87.573,89.870,0.0810,0.0844
123,04/15/17 06:49:56 PM,72.007,74.597,0.0768,0.0797
124,04/15/17 07:49:56 PM,58.325,62.834,0.0745,0.0762
125,04/15/17 08:49:56 PM,54.300,59.014,0.0722,0.0738
126,04/15/17 09:49:56 PM,55.602,57.893,0.0695,0.0722
127,04/15/17 10:49:56 PM,49.782,53.602,0.0684,0.0708
128,04/15/17 11:49:56 PM,51.370,53.645,0.0671,0.0695
129,04/16/17 12:49:56 AM,48.360,51.809,0.0660,0.0691
130,04/16/17 01:49:56 AM,45.941,49.516,0.0646,0.0678
131,04/16/17 02:49:56 AM,46.256,49.073,0.0628,0.0671
132,04/16/17 03:49:56 AM,46.256,48.628,0.0614,0.0664
133,04/16/17 04:49:56 AM,42.156,46.571,0.0607,0.0660
134,04/16/17 05:49:56 AM,42.663,45.399,0.0596,0.0653
135,04/16/17 06:49:56 AM,42.755,45.399,0.0588,0.0653
136,04/16/17 07:49:56 AM,59.229,47.736,0.0588,0.0660
137,04/16/17 08:49:56 AM,70.930,56.599,0.0614,0.0678
138,04/16/17 09:49:56 AM,86.527,64.803,0.0653,0.0708
139,04/16/17 10:49:56 AM,92.856,75.420,0.0678,0.0738
140,04/16/17 11:49:56 AM,113.054,84.722,0.0722,0.0775
141,04/16/17 12:49:56 PM,117.117,93.564,0.0758,0.0822
142,04/16/17 01:49:56 PM,97.111,83.377,0.0775,0.0797
143,04/16/17 02:49:56 PM,90.147,80.227,0.0758,0.0775
144,04/16/17 03:49:56 PM,86.572,78.251,0.0752,0.0768
145,04/16/17 04:49:56 PM,79.920,76.419,0.0745,0.0768
146,04/16/17 05:49:56 PM,71.017,70.502,0.0725,0.0758
147,04/16/17 06:49:56 PM,64.760,64.803,0.0708,0.0732
148,04/16/17 07:49:56 PM,60.046,61.119,0.0695,0.0715
149,04/16/17 08:49:56 PM,57.160,58.239,0.0671,0.0702
150,04/16/17 09:49:56 PM,55.472,56.599,0.0664,0.0691
151,04/16/17 10:49:56 PM,53.908,55.863,0.0660,0.0684
152,04/16/17 11:49:56 PM,56.512,56.469,0.0653,0.0684
153,04/17/17 12:49:56 AM,56.599,56.685,0.0653,0.0684
154,04/17/17 01:49:56 AM,56.165,56.685,0.0639,0.0684
155,04/17/17 02:49:56 AM,56.208,55.992,0.0639,0.0684
156,04/17/17 03:49:56 AM,54.909,55.213,0.0632,0.0678
157,04/17/17 04:49:56 AM,51.413,53.602,0.0628,0.0664
158,04/17/17 05:49:56 AM,54.473,53.645,0.0621,0.0671
159,04/17/17 06:49:56 AM,55.949,55.690,0.0621,0.0671
160,04/17/17 07:49:56 AM,59.445,56.858,0.0621,0.0678
161,04/17/17 08:49:56 AM,69.901,61.462,0.0632,0.0695
162,04/17/17 09:49:56 AM,93.612,70.887,0.0671,0.0725
163,04/17/17 10:49:56 AM,110.401,80.668,0.0708,0.0752
164,04/17/17 11:49:56 AM,116.244,81.864,0.0745,0.0775
165,04/17/17 12:49:56 PM,107.073,81.466,0.0768,0.0794
166,04/17/17 01:49:56 PM,103.795,81.909,0.0781,0.0794
167,04/17/17 02:49:56 PM,96.240,80.757,0.0787,0.0781
168,04/17/17 03:49:56 PM,100.060,86.891,0.0797,0.0794
169,04/17/17 04:49:56 PM,93.564,91.683,0.0797,0.0816
170,04/17/17 05:49:56 PM,82.175,87.255,0.0781,0.0810
171,04/17/17 06:49:56 PM,69.300,69.213,0.0752,0.0768
172,04/17/17 07:49:56 PM,64.074,64.589,0.0725,0.0738
173,04/17/17 08:49:56 PM,61.032,61.891,0.0715,0.0725
174,04/17/17 09:49:56 PM,60.174,59.572,0.0708,0.0715
175,04/17/17 10:49:56 PM,58.842,58.755,0.0695,0.0702
176,04/17/17 11:49:56 PM,57.636,56.599,0.0702,0.0695
177,04/18/17 12:49:56 AM,57.463,57.893,0.0691,0.0702
178,04/18/17 01:49:56 AM,57.333,58.152,0.0684,0.0695
179,04/18/17 02:49:56 AM,58.582,59.659,0.0671,0.0702
180,04/18/17 03:49:56 AM,58.669,59.185,0.0671,0.0702
181,04/18/17 04:49:56 AM,58.842,59.185,0.0671,0.0702
182,04/18/17 05:49:56 AM,57.807,58.411,0.0664,0.0695
183,04/18/17 06:49:56 AM,54.212,54.343,0.0722,0.0708
184,04/18/17 07:49:56 AM,56.512,56.340,0.0684,0.0822
185,04/18/17 08:49:56 AM,57.765,55.429,0.1689,0.0943
186,04/18/17 09:49:56 AM,61.248,57.463,0.1926,0.0963
187,04/18/17 10:49:56 AM,72.826,65.102,0.1985,0.0981
188,04/18/17 11:49:56 AM,72.696,65.487,0.1945,0.0986
189,04/18/17 12:49:56 PM,71.791,68.099,0.1908,0.0998
190,04/18/17 01:49:56 PM,71.964,67.543,0.1881,0.0998
191,04/18/17 02:49:56 PM,84.497,72.480,0.1853,0.1009
192,04/18/17 03:49:56 PM,77.902,71.447,0.1840,0.1003
193,04/18/17 04:49:56 PM,90.100,87.894,0.1813,0.1014
194,04/18/17 05:49:56 PM,78.121,83.377,0.1797,0.1020
195,04/18/17 06:49:56 PM,64.974,64.546,0.1789,0.0992
196,04/18/17 07:49:56 PM,57.765,59.486,0.1775,0.0969
197,04/18/17 08:49:56 PM,59.229,59.572,0.1756,0.0963
198,04/18/17 09:49:56 PM,56.988,56.165,0.1689,0.0955
199,04/18/17 10:49:56 PM,56.251,56.208,0.1695,0.0949
200,04/18/17 11:49:56 PM,55.472,55.602,0.1703,0.0949
201,04/19/17 12:49:56 AM,51.193,53.994,0.1695,0.0937
202,04/19/17 01:49:56 AM,49.073,52.423,0.1689,0.0937
203,04/19/17 02:49:56 AM,51.325,52.772,0.1685,0.0932
204,04/19/17 03:49:56 AM,47.914,50.223,0.1677,0.0908
205,04/19/17 04:49:56 AM,48.672,50.488,0.1667,0.0881
206,04/19/17 05:49:56 AM,52.291,51.105,0.1671,0.0881
207,04/19/17 06:49:56 AM,51.501,51.940,0.1663,0.0881
208,04/19/17 07:49:56 AM,58.282,54.430,0.1677,0.0887
209,04/19/17 08:49:56 AM,70.803,57.117,0.1681,0.0896
210,04/19/17 09:49:56 AM,80.890,61.891,0.1681,0.0914
211,04/19/17 10:49:56 AM,94.372,68.657,0.1681,0.0926
212,04/19/17 11:49:56 AM,100.207,74.683,0.1685,0.0937
213,04/19/17 12:49:56 PM,106.126,82.308,0.1699,0.0961
214,04/19/17 01:49:56 PM,110.782,85.035,0.1709,0.0955
215,04/19/17 02:49:56 PM,108.509,87.118,0.1709,0.0955
216,04/19/17 03:49:56 PM,103.590,100.607,0.1709,0.0969
217,04/19/17 04:49:56 PM,97.257,104.929,0.1703,0.0981
218,04/19/17 05:49:56 PM,86.211,98.184,0.1699,0.0961
219,04/19/17 06:49:56 PM,72.826,79.963,0.1695,0.0914
220,04/19/17 07:49:56 PM,60.132,63.219,0.1685,0.0850
221,04/19/17 08:49:56 PM,55.168,58.971,0.1667,0.0822
222,04/19/17 09:49:56 PM,56.772,58.152,0.1652,0.0816
223,04/19/17 10:49:56 PM,55.256,56.685,0.1642,0.0803
224,04/19/17 11:49:56 PM,50.797,53.253,0.1629,0.0797
225,04/20/17 12:49:56 AM,49.561,51.501,0.1623,0.0787
226,04/20/17 01:49:56 AM,48.360,50.002,0.1619,0.0787
227,04/20/17 02:49:56 AM,48.272,49.649,0.1615,0.0775
228,04/20/17 03:49:56 AM,45.714,47.467,0.1608,0.0762
229,04/20/17 04:49:56 AM,46.571,47.871,0.1600,0.0768
230,04/20/17 05:49:56 AM,44.901,46.571,0.1590,0.0762
231,04/20/17 06:49:56 AM,45.714,47.019,0.1577,0.0762
232,04/20/17 07:49:56 AM,53.690,52.729,0.1570,0.0781
233,04/20/17 08:49:56 AM,74.813,59.142,0.1551,0.0794
234,04/20/17 09:49:56 AM,86.754,66.130,0.1542,0.0816
235,04/20/17 10:49:56 AM,97.745,73.602,0.1542,0.0835
236,04/20/17 11:49:56 AM,100.956,79.876,0.1542,0.0857
237,04/20/17 12:49:56 PM,108.349,87.802,0.1562,0.0881
238,04/20/17 01:49:56 PM,99.910,85.757,0.1566,0.0881
239,04/20/17 02:49:56 PM,106.651,95.662,0.1570,0.0902
240,04/20/17 03:49:56 PM,107.814,96.048,0.1577,0.0902
241,04/20/17 04:49:56 PM,93.801,103.181,0.1577,0.0920
242,04/20/17 05:49:56 PM,84.990,96.676,0.1570,0.0908
243,04/20/17 06:49:56 PM,69.942,80.051,0.1577,0.0863
244,04/20/17 07:49:56 PM,58.195,62.019,0.1562,0.0794
245,04/20/17 08:49:56 PM,54.300,58.109,0.1551,0.0768
246,04/20/17 09:49:56 PM,54.212,56.469,0.1532,0.0752
247,04/20/17 10:49:56 PM,50.841,53.908,0.1508,0.0745
248,04/20/17 11:49:56 PM,47.109,51.062,0.1514,0.0732
249,04/21/17 12:49:56 AM,47.871,50.621,0.1503,0.0725
250,04/21/17 01:49:56 AM,48.938,50.886,0.1495,0.0722
251,04/21/17 02:49:56 AM,49.825,50.797,0.1490,0.0722
252,04/21/17 03:49:56 AM,48.805,50.268,0.1475,0.0722
253,04/21/17 04:49:56 AM,47.467,48.895,0.1470,0.0722
254,04/21/17 05:49:56 AM,46.661,48.049,0.1455,0.0715
255,04/21/17 06:49:56 AM,47.064,48.493,0.1450,0.0715
256,04/21/17 07:49:56 AM,58.928,52.246,0.1434,0.0725
257,04/21/17 08:49:56 AM,76.071,58.498,0.1421,0.0738
258,04/21/17 09:49:56 AM,86.164,64.503,0.1416,0.0762
259,04/21/17 10:49:56 AM,98.971,73.947,0.1421,0.0781
260,04/21/17 11:49:56 AM,107.231,78.296,0.1434,0.0810
261,04/21/17 12:49:56 PM,119.487,85.035,0.1455,0.0835
262,04/21/17 01:49:56 PM,124.554,91.636,0.1475,0.0844
263,04/21/17 02:49:56 PM,123.291,95.279,0.1495,0.0869
264,04/21/17 03:49:56 PM,119.127,99.514,0.1499,0.0875
265,04/21/17 04:49:56 PM,109.965,109.857,0.1508,0.0902
266,04/21/17 05:49:56 PM,92.010,103.948,0.1503,0.0881
267,04/21/17 06:49:56 PM,75.420,81.199,0.1499,0.0829
268,04/21/17 07:49:56 PM,65.188,67.671,0.1484,0.0768
269,04/21/17 08:49:56 PM,60.733,63.133,0.1479,0.0738
270,04/21/17 09:49:56 PM,57.117,59.788,0.1455,0.0732
271,04/21/17 10:49:56 PM,55.472,57.549,0.1446,0.0722
272,04/21/17 11:49:56 PM,54.255,55.690,0.1441,0.0715
273,04/22/17 12:49:56 AM,52.423,53.908,0.1430,0.0708
274,04/22/17 01:49:56 AM,51.721,53.035,0.1421,0.0702
275,04/22/17 02:49:56 AM,49.428,51.105,0.1405,0.0695
276,04/22/17 03:49:56 AM,47.959,50.180,0.1405,0.0695
277,04/22/17 04:49:56 AM,47.154,49.073,0.1400,0.0691
278,04/22/17 05:49:56 AM,42.294,46.166,0.1382,0.0684
279,04/22/17 06:49:56 AM,47.512,48.628,0.1387,0.0691
280,04/22/17 07:49:56 AM,59.873,52.029,0.1370,0.0702
281,04/22/17 08:49:56 AM,84.857,62.577,0.1366,0.0725
282,04/22/17 09:49:56 AM,100.207,72.997,0.1352,0.0762
283,04/22/17 10:49:56 AM,115.034,80.890,0.1366,0.0781
284,04/22/17 11:49:56 AM,120.393,86.256,0.1382,0.0810
285,04/22/17 12:49:56 PM,126.030,92.527,0.1396,0.0835
286,04/22/17 01:49:56 PM,126.160,100.207,0.1421,0.0841
287,04/22/17 02:49:56 PM,125.514,103.640,0.1434,0.0863
288,04/22/17 03:49:56 PM,121.552,111.828,0.1446,0.0875
289,04/22/17 04:49:56 PM,112.550,109.261,0.1455,0.0875
290,04/22/17 05:49:56 PM,85.082,84.990,0.1450,0.0810
291,04/22/17 06:49:56 PM,77.247,79.347,0.1441,0.0787
292,04/22/17 07:49:56 PM,66.173,68.099,0.1430,0.0738
293,04/22/17 08:49:56 PM,62.062,63.689,0.1405,0.0722
294,04/22/17 09:49:56 PM,58.712,60.690,0.1391,0.0708
295,04/22/17 10:49:56 PM,57.636,59.229,0.1387,0.0702
296,04/22/17 11:49:56 PM,54.561,56.512,0.1366,0.0691
297,04/23/17 12:49:56 AM,52.729,55.125,0.1357,0.0684
298,04/23/17 01:49:56 AM,50.488,53.078,0.1357,0.0678
299,04/23/17 02:49:56 AM,54.777,55.992,0.1352,0.0684
300,04/23/17 03:49:56 AM,54.734,56.208,0.1342,0.0684
301,04/23/17 04:49:56 AM,53.427,55.168,0.1335,0.0684
302,04/23/17 05:49:56 AM,53.078,54.430,0.1321,0.0678
303,04/23/17 06:49:56 AM,54.169,55.038,0.1317,0.0684
304,04/23/17 07:49:56 AM,63.689,58.325,0.1321,0.0695
305,04/23/17 08:49:56 AM,78.208,63.176,0.1302,0.0708
306,04/23/17 09:49:56 AM,90.379,67.971,0.1297,0.0725
307,04/23/17 10:49:56 AM,106.756,72.050,0.1312,0.0745
308,04/23/17 11:49:56 AM,113.054,77.639,0.1321,0.0762
309,04/23/17 12:49:56 PM,121.491,85.577,0.1342,0.0794
310,04/23/17 01:49:56 PM,118.234,87.802,0.1357,0.0794
311,04/23/17 02:49:56 PM,117.527,98.577,0.1370,0.0835
312,04/23/17 03:49:56 PM,114.067,100.207,0.1387,0.0829
313,04/23/17 04:49:56 PM,106.862,108.937,0.1387,0.0850
314,04/23/17 05:49:56 PM,91.729,102.468,0.1382,0.0844
315,04/23/17 06:49:56 PM,72.739,79.347,0.1370,0.0775
316,04/23/17 07:49:56 PM,63.475,66.000,0.1361,0.0722
317,04/23/17 08:49:56 PM,59.445,62.062,0.1347,0.0695
318,04/23/17 09:49:56 PM,55.515,59.315,0.1326,0.0678
319,04/23/17 10:49:56 PM,52.641,57.247,0.1317,0.0671
320,04/23/17 11:49:56 PM,50.664,54.212,0.1297,0.0660
321,04/24/17 12:49:56 AM,48.628,53.035,0.1290,0.0646
322,04/24/17 01:49:56 AM,47.244,50.311,0.1285,0.0639
323,04/24/17 02:49:56 AM,45.851,48.805,0.1285,0.0639
324,04/24/17 03:49:56 AM,45.896,48.895,0.1271,0.0632
325,04/24/17 04:49:56 AM,47.512,49.516,0.1261,0.0632
326,04/24/17 05:49:56 AM,46.436,48.717,0.1256,0.0639
327,04/24/17 06:49:56 AM,47.959,48.717,0.1246,0.0639
328,04/24/17 07:49:56 AM,61.547,54.255,0.1237,0.0653
329,04/24/17 08:49:56 AM,78.822,61.547,0.1237,0.0684
330,04/24/17 09:49:56 AM,93.564,69.600,0.1229,0.0695
331,04/24/17 10:49:56 AM,108.669,75.074,0.1242,0.0722
332,04/24/17 11:49:56 AM,114.181,81.421,0.1256,0.0745
333,04/24/17 12:49:56 PM,116.766,88.443,0.1276,0.0762
334,04/24/17 01:49:56 PM,113.335,94.849,0.1290,0.0787
335,04/24/17 02:49:56 PM,112.942,95.711,0.1317,0.0794
336,04/24/17 03:49:56 PM,108.189,94.039,0.1321,0.0787
337,04/24/17 04:49:56 PM,95.423,92.714,0.1321,0.0781
338,04/24/17 05:49:56 PM,77.770,77.421,0.1317,0.0758
339,04/24/17 06:49:56 PM,70.502,69.901,0.1307,0.0708
340,04/24/17 07:49:56 PM,65.059,65.530,0.1290,0.0684
341,04/24/17 08:49:56 PM,61.075,62.191,0.1276,0.0671
342,04/24/17 09:49:56 PM,59.142,60.132,0.1261,0.0664
343,04/24/17 10:49:56 PM,56.079,56.383,0.1256,0.0653
344,04/24/17 11:49:56 PM,52.203,53.253,0.1242,0.0639
345,04/25/17 12:49:56 AM,55.472,55.602,0.1237,0.0646
346,04/25/17 01:49:56 AM,53.166,53.820,0.1237,0.0639
347,04/25/17 02:49:56 AM,52.686,53.690,0.1224,0.0646
348,04/25/17 03:49:56 AM,52.160,52.947,0.1219,0.0639
349,04/25/17 04:49:56 AM,48.004,50.180,0.1214,0.0632
350,04/25/17 05:49:56 AM,47.064,49.914,0.1204,0.0628
351,04/25/17 06:49:56 AM,47.244,49.649,0.1199,0.0628
352,04/25/17 07:49:56 AM,62.019,52.772,0.1194,0.0639
353,04/25/17 08:49:56 AM,77.815,60.818,0.1189,0.0664
354,04/25/17 09:49:56 AM,92.714,64.717,0.1189,0.0684
355,04/25/17 10:49:56 AM,96.966,74.424,0.1199,0.0708
356,04/25/17 11:49:56 AM,103.692,79.480,0.1209,0.0732
357,04/25/17 12:49:56 PM,116.128,87.300,0.1242,0.0758
358,04/25/17 01:49:56 PM,120.150,97.452,0.1256,0.0768
359,04/25/17 02:49:56 PM,101.811,89.407,0.1271,0.0775
360,04/25/17 03:49:56 PM,107.073,95.855,0.1276,0.0781
361,04/25/17 04:49:56 PM,96.386,95.567,0.1281,0.0787
362,04/25/17 05:49:56 PM,84.137,86.936,0.1266,0.0758
363,04/25/17 06:49:56 PM,71.877,78.165,0.1256,0.0745
364,04/25/17 07:49:56 PM,60.561,62.962,0.1246,0.0678
365,04/25/17 08:49:56 PM,56.079,59.185,0.1229,0.0653
366,04/25/17 09:49:56 PM,54.387,57.290,0.1209,0.0639
367,04/25/17 10:49:56 PM,53.472,55.647,0.1204,0.0628
368,04/25/17 11:49:56 PM,51.282,54.255,0.1189,0.0621
369,04/26/17 12:49:56 AM,52.246,54.691,0.1179,0.0621
370,04/26/17 01:49:56 AM,52.072,54.561,0.1159,0.0621
371,04/26/17 02:49:56 AM,48.895,51.413,0.1153,0.0596
372,04/26/17 03:49:56 AM,48.983,51.501,0.1143,0.0596
373,04/26/17 04:49:56 AM,47.602,49.914,0.1133,0.0588
374,04/26/17 05:49:56 AM,48.360,50.576,0.1128,0.0596
375,04/26/17 06:49:56 AM,50.180,52.029,0.1128,0.0596
376,04/26/17 07:49:56 AM,64.546,56.988,0.1133,0.0614
377,04/26/17 08:49:56 AM,76.114,63.518,0.1128,0.0628
378,04/26/17 09:49:56 AM,96.048,69.213,0.1143,0.0660
379,04/26/17 10:49:56 AM,106.126,75.508,0.1153,0.0678
380,04/26/17 11:49:56 AM,117.059,81.066,0.1179,0.0702
381,04/26/17 12:49:56 PM,122.977,90.100,0.1204,0.0738
382,04/26/17 01:49:56 PM,120.270,102.013,0.1224,0.0758
383,04/26/17 02:49:56 PM,117.176,96.386,0.1246,0.0762
384,04/26/17 03:49:56 PM,111.002,101.811,0.1251,0.0787
385,04/26/17 04:49:56 PM,109.477,107.708,0.1256,0.0794
386,04/26/17 05:49:56 PM,97.209,104.000,0.1251,0.0781
387,04/26/17 06:49:56 PM,76.419,81.819,0.1237,0.0725
388,04/26/17 07:49:56 PM,67.242,69.985,0.1224,0.0671
389,04/26/17 08:49:56 PM,62.620,65.959,0.1209,0.0646
390,04/26/17 09:49:56 PM,61.891,64.589,0.1194,0.0639
