"Plot Title: 10859618"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 10859618, SEN S/N: 10836772)","Temp, °F (LGR S/N: 10859618, SEN S/N: 10836773)","Water Content, m³/m³ (LGR S/N: 10859618, SEN S/N: 10880716)","Water Content, m³/m³ (LGR S/N: 10859618, SEN S/N: 10880718)"
1,04/11/17 12:00:01 PM,999.189,113.785,0.0702,0.0646
2,04/11/17 01:00:01 PM,999.189,143.577,0.0803,0.0702
3,04/11/17 02:00:01 PM,999.189,138.249,0.0841,0.0732
4,04/11/17 03:00:01 PM,999.189,112.662,0.0829,0.0738
5,04/11/17 04:00:01 PM,999.189,86.256,0.0762,0.0732
6,04/11/17 05:00:01 PM,999.189,73.990,0.0684,0.0722
7,04/11/17 06:00:01 PM,999.189,67.500,0.0660,0.0702
8,04/11/17 07:00:01 PM,999.189,59.873,0.0621,0.0664
9,04/11/17 08:00:01 PM,999.189,53.908,0.0588,0.0632
10,04/11/17 09:00:01 PM,999.189,51.148,0.0574,0.0621
11,04/11/17 10:00:01 PM,999.189,48.450,0.0555,0.0599
12,04/11/17 11:00:01 PM,999.189,45.941,0.0544,0.0588
13,04/12/17 12:00:01 AM,999.189,44.582,0.0536,0.0574
14,04/12/17 01:00:01 AM,999.189,44.809,0.0528,0.0570
15,04/12/17 02:00:01 AM,999.189,42.755,0.0517,0.0562
16,04/12/17 03:00:01 AM,999.189,42.847,0.0517,0.0555
17,04/12/17 04:00:01 AM,999.189,42.202,0.0501,0.0547
18,04/12/17 05:00:01 AM,999.189,41.832,0.0501,0.0544
19,04/12/17 06:00:01 AM,999.189,42.156,0.0494,0.0544
20,04/12/17 07:00:01 AM,999.189,43.579,0.0501,0.0544
21,04/12/17 08:00:01 AM,999.189,56.858,0.0555,0.0547
22,04/12/17 09:00:01 AM,999.189,79.392,0.0639,0.0581
23,04/12/17 10:00:01 AM,999.189,108.349,0.0702,0.0628
24,04/12/17 11:00:01 AM,999.189,132.850,0.0762,0.0671
25,04/12/17 12:00:01 PM,999.189,152.195,0.0816,0.0715
